time,CESM1-CAM5,CCSM4
2160.0,2442064800000.0,4114647600000.0
2161.0,2422269500000.0,4068765300000.0
2162.0,2398767500000.0,4040129200000.0
2163.0,2411473400000.0,4018445200000.0
2164.0,2385069200000.0,3977189300000.0
2165.0,2365416800000.0,3929771000000.0
2166.0,2328275700000.0,3890507700000.0
2167.0,2317415600000.0,3869673800000.0
2168.0,2287071100000.0,3809932200000.0
2169.0,2264407500000.0,3809919000000.0
2170.0,2233271600000.0,3790397800000.0
2171.0,2236728200000.0,3780647000000.0
2172.0,2225552800000.0,3752638300000.0
2173.0,2195124500000.0,3673778800000.0
2174.0,2167464500000.0,3662432200000.0
2175.0,2147982900000.0,3629160300000.0
2176.0,2133639200000.0,3602120400000.0
2177.0,2125709000000.0,3604041000000.0
2178.0,2074863300000.0,3541987200000.0
2179.0,2063468600000.0,3516568700000.0
2180.0,2048222400000.0,3490638200000.0
2181.0,2054227400000.0,3480767700000.0
2182.0,2039220500000.0,3446001000000.0
2183.0,2016927300000.0,3418438500000.0
2184.0,2008205500000.0,3389474700000.0
2185.0,2021974900000.0,3352065500000.0
2186.0,2014841000000.0,3338013200000.0
2187.0,2006701800000.0,3330594300000.0
2188.0,2000505000000.0,3297610600000.0
2189.0,1974206200000.0,3294725700000.0
2190.0,1961450300000.0,3281709700000.0
2191.0,1945780200000.0,3261153400000.0
2192.0,1923857000000.0,3279433500000.0
2193.0,1933808900000.0,3288279000000.0
2194.0,1930274400000.0,3263192000000.0
2195.0,1931719700000.0,3251558700000.0
2196.0,1898230200000.0,3232584200000.0
2197.0,1859539400000.0,3211229000000.0
2198.0,1857264800000.0,3203087700000.0
2199.0,1837261800000.0,3214271800000.0
2200.0,1825986800000.0,3199193300000.0
2201.0,1811335600000.0,3198652300000.0
2202.0,1797884200000.0,3193480700000.0
2203.0,1782339900000.0,3176127000000.0
2204.0,1773915600000.0,3191942700000.0
2205.0,1771346000000.0,3150245300000.0
2206.0,1753974700000.0,3132269300000.0
2207.0,1719407100000.0,3125396600000.0
2208.0,1693304900000.0,3116070000000.0
2209.0,1674791700000.0,3117931000000.0
2210.0,1655202500000.0,3114832500000.0
2211.0,1624401100000.0,3110654200000.0
2212.0,1603847200000.0,3103442300000.0
2213.0,1571472900000.0,3086319000000.0
2214.0,1566429200000.0,3059280200000.0
2215.0,1582670400000.0,3059332200000.0
2216.0,1580040600000.0,3060399300000.0
2217.0,1557757300000.0,3042854300000.0
2218.0,1535380600000.0,3017273500000.0
2219.0,1508240300000.0,3011874400000.0
2220.0,1488049500000.0,2995051300000.0
2221.0,1474398700000.0,2984565500000.0
2222.0,1473207600000.0,2980420800000.0
2223.0,1468808300000.0,2954017600000.0
2224.0,1453424000000.0,2929191300000.0
2225.0,1451218800000.0,2935076200000.0
2226.0,1432247200000.0,2908580000000.0
2227.0,1396284500000.0,2889594200000.0
2228.0,1367497800000.0,2854939500000.0
2229.0,1354226600000.0,2834425700000.0
2230.0,1328598000000.0,2811216800000.0
2231.0,1307481100000.0,2794959000000.0
2232.0,1288942000000.0,2772319900000.0
2233.0,1274725100000.0,2756816000000.0
2234.0,1265053500000.0,2748477600000.0
2235.0,1239284600000.0,2735413100000.0
2236.0,1237511700000.0,2721451000000.0
2237.0,1227085800000.0,2701799000000.0
2238.0,1214608600000.0,2698248000000.0
2239.0,1209839800000.0,2680839700000.0
2240.0,1192109500000.0,2665048000000.0
2241.0,1188840700000.0,2639202400000.0
2242.0,1164653100000.0,2598267000000.0
2243.0,1152788900000.0,2577379600000.0
2244.0,1136712100000.0,2556469000000.0
2245.0,1140899700000.0,2565504000000.0
2246.0,1138668700000.0,2561314400000.0
2247.0,1120826000000.0,2558405600000.0
2248.0,1096200160000.0,2549067300000.0
2249.0,1085372000000.0,2527725000000.0
2250.0,1069428100000.0,2514516700000.0
2251.0,1055932800000.0,2499385800000.0
2252.0,1044425540000.0,2478320600000.0
2253.0,1041853640000.0,2472306800000.0
2254.0,1015149760000.0,2452360000000.0
2255.0,1007087100000.0,2438304600000.0
2256.0,990443700000.0,2444755500000.0
2257.0,983685000000.0,2424495100000.0
2258.0,992692700000.0,2409323800000.0
2259.0,990143000000.0,2413888000000.0
2260.0,975590500000.0,2407278600000.0
2261.0,974533170000.0,2406172900000.0
2262.0,973330100000.0,2395206000000.0
2263.0,953751200000.0,2389608000000.0
2264.0,945555600000.0,2373258300000.0
2265.0,945643200000.0,2341809200000.0
2266.0,923979350000.0,2343101000000.0
2267.0,922687700000.0,2330713000000.0
2268.0,916000100000.0,2334565900000.0
2269.0,893013260000.0,2335412600000.0
2270.0,878884160000.0,2339118300000.0
2271.0,875486840000.0,2344204400000.0
2272.0,872267400000.0,2333253300000.0
2273.0,866088400000.0,2322225000000.0
2274.0,866885000000.0,2305411500000.0
2275.0,864754200000.0,2278303200000.0
2276.0,860335600000.0,2262449500000.0
2277.0,844944240000.0,2255099800000.0
2278.0,841137400000.0,2247270600000.0
2279.0,842327300000.0,2241630600000.0
2280.0,828887860000.0,2234484000000.0
2281.0,814619200000.0,2223851000000.0
2282.0,799580200000.0,2226429000000.0
2283.0,791615400000.0,2232188100000.0
2284.0,776751200000.0,2221355800000.0
2285.0,770249600000.0,2220093300000.0
2286.0,776633100000.0,2220965500000.0
2287.0,768088200000.0,2227034400000.0
2288.0,765802400000.0,2222795000000.0
2289.0,762525650000.0,2205234200000.0
2290.0,768577700000.0,2212518200000.0
2291.0,760726550000.0,2219312200000.0
2292.0,749949800000.0,2221678000000.0
2293.0,740855300000.0,2214408500000.0
2294.0,735286850000.0,2217210000000.0
2295.0,735992300000.0,2212919500000.0
2296.0,732548000000.0,2212760400000.0
2297.0,714793160000.0,2205748300000.0
2298.0,700710600000.0,2212691000000.0
2299.0,695463300000.0,2208871700000.0
2300.0,690457100000.0,2197793700000.0
