time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2192,14793120931.076994,19628894580.752926,49867275472.999535
2193,15493735438.890614,19746016040.07081,50269169279.490425
2194,15478807379.419554,19375721856.702663,49552372570.76829
2195,15243601784.64396,19396557996.555668,49120291423.46549
2196,14738400393.128038,19988052384.456585,47340539755.08609
2197,15259079935.742378,20109122398.13616,46350649053.5631
2198,14923736204.453535,20474640499.370964,43313827242.68368
2199,15026793174.876335,20253353121.635708,42275894977.714294
2200,14896357319.511728,20841822932.284916,38725079154.54745
2201,15324740907.851992,20982745001.944725,37316798397.225105
2202,14921420426.485813,20899335840.758896,37673934464.894554
2203,14964415047.332918,20726323560.662197,36245626364.59613
2204,15095278088.352114,20706015387.801704,34918754573.93739
2205,14782141869.21224,20545977668.888557,35795407393.59907
2206,14591390346.566002,20364874492.07073,36612052679.02982
2207,15387796934.09756,20831750312.731323,36044724412.6563
2208,15678335984.805431,20742144735.75129,35167069489.65717
2209,15549930773.242098,20822005577.627186,35085499372.80188
2210,15440720076.03197,20414615903.440704,34939173118.37416
2211,15190257348.390419,20397935341.517384,33698653861.20098
2212,15025547485.556072,20295976742.437992,33020922530.291687
2213,14552453679.119959,19997868878.80433,31548253461.255802
2214,14347619109.596611,20243590739.438057,30962339945.533916
2215,14547535744.881678,20842657476.78852,32292420983.247547
2216,14842508172.306227,20973750188.899704,31969424542.269394
2217,14931625537.968134,20416908333.032875,31991531899.537086
2218,14564106007.107458,19901332495.829712,32847482315.83465
2219,14864893788.480999,19423025647.161278,34434810020.248924
2220,15508935599.329659,19039499406.24308,33985005451.11699
2221,15651976540.710573,19015248582.72881,35445961945.511566
2222,15202305035.488504,19406644612.97667,35898114936.91593
2223,15164685079.875956,19231813799.494087,36899612173.511925
2224,14655427775.518982,18751538536.0618,38142969436.164276
2225,14773951366.667326,18570218219.75871,39297700699.59109
2226,14454315026.616337,19981205322.69041,40225435775.941956
2227,14593143329.732012,20313453796.231087,41904115955.85175
2228,15167486350.559313,20637780789.650387,41148359297.16584
2229,15809429271.56429,20962737209.207935,41748538610.21143
2230,15505680511.197687,21747192279.382206,40390395309.63157
2231,15538292090.702621,22542359624.628014,39941122752.500244
2232,15431972477.502895,22578459892.415005,39754822963.61315
2233,15598983526.557182,22447156129.696693,39776510220.05328
2234,15327153703.230417,22691061665.046516,40385022242.76993
2235,15143878878.215519,22783211395.539154,40257074573.30637
2236,15622254713.760393,22566589807.478245,39962848896.047226
2237,15740330728.80382,22866509702.013523,38921391530.658516
2238,16110150357.04529,22486768084.88555,38381079251.49101
2239,15983494013.159174,22249673617.90114,39664992535.791565
2240,15787190975.180569,22356346212.352383,40578003896.064476
2241,15814163159.180964,21634292191.244205,39285047089.56511
2242,16690544327.22514,22034456501.320778,39484727409.65828
2243,16863331337.866184,22082715434.42121,39154903413.58006
2244,16876452662.122858,21892416026.870842,39134669743.19361
2245,16489422040.677082,21410766360.155296,38345683819.61785
2246,16012465210.38066,21562792287.141068,37877142367.01582
2247,15907367019.948977,21665483733.66529,37187152669.31567
2248,15319725348.37787,22461268795.505264,36484845277.58543
2249,15529863303.34781,23205664174.54956,36038657391.88527
2250,16020602754.007336,23717584551.90402,35035395417.979095
2251,16002434149.79886,24343159340.03115,35203367160.93071
2252,16364750716.778862,24542085766.41302,37135599788.78114
2253,16813937374.321606,24303264011.609356,37266040736.21054
2254,17174648100.351345,23934501147.196804,36991931744.27902
2255,16696411745.993258,23746159756.169315,37081832209.454315
2256,16973016248.890463,22735881041.323296,36821571140.43452
2257,17751444142.938427,21760969011.932987,37940766487.82733
2258,17633740536.34949,21577164328.902657,38919916681.955734
2259,17118541423.654171,21180456302.829067,38683742222.07425
2260,17066849419.996132,20978284714.19162,38474054873.413765
2261,17119711510.617758,21163049949.527645,38967196911.89846
2262,16691956240.684057,20817445515.41635,38193020804.38251
2263,16675812897.91948,21038360451.636,38557615142.76606
2264,17473550251.24218,21113910664.44527,37824632533.998825
2265,17343912294.30317,20770185755.917408,38044765969.78073
2266,16989624635.342426,20552750120.86555,36876315724.80966
2267,16592205943.579794,21753461338.999424,38109122958.83744
2268,16980376350.240002,21381442072.593235,39510966918.50401
2269,17054032129.998743,21393114749.66275,39154369028.23068
2270,16877105451.678299,21985722080.264626,39169976682.92999
2271,17005875440.83673,21679224064.981915,40068875672.79663
2272,17332122251.40243,21086657436.880898,39579433483.726006
2273,17518296418.436424,21693316198.065,39152815270.482666
2274,17335615333.73486,22071800552.87707,37667749324.47708
2275,17317244089.42706,22388098307.763577,36206392091.20376
2276,17375567011.376335,22546358793.878822,35160810843.96541
2277,17289550707.835114,22621988544.23592,35797828269.353966
2278,16962745923.31352,21931205634.0669,36817771083.36915
2279,16711944908.426586,21993345150.238033,35994098379.44177
2280,17493383020.773212,21725162590.697166,37030781994.84341
2281,17457382995.045376,21920982612.03916,37269236270.74173
2282,17730972185.471943,21594929901.35324,39699503483.65066
2283,17793380473.108078,21714487878.02768,40508165959.00742
2284,17974575396.480515,21794342388.46859,39511271342.75485
2285,18045985190.848503,21786956584.39162,38714622174.40994
2286,18064504427.578022,21923073800.513973,39361507927.53806
2287,17767397980.290573,21818898055.291805,39516010585.040146
2288,18224385413.508404,21781487246.14995,39140513380.65847
2289,17774956523.51842,21748776025.050156,38093721458.96174
2290,17875103739.442173,21441104063.41864,37965347638.64926
2291,19126657002.717976,21285022495.302658,38319577935.129814
2292,19958262894.242496,22105569475.428173,37232737423.6976
2293,20532060965.280685,22519275844.23578,35840533723.72946
2294,19854907383.14479,23671464746.828884,34624117939.84459
2295,20294003317.581867,23655598911.64342,34081575140.677406
2296,20253164154.514584,23566218954.723736,33983639266.12264
2297,20252328669.07812,24578730928.98005,35733133265.34593
2298,19490276570.2458,24813210937.41699,36552810891.77902
2299,18891864713.4306,25174397303.8717,37774199554.88939
2300,18368576803.02831,25091809665.541683,39808224617.01366
