time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2028,35603195640.58901,40095441218.90783,36480610660.14394,41187778829.44136
2029,33533698497.548477,37695158044.83159,33917240809.561016,38405288087.40148
2030,33221230112.045708,36239452106.60334,31849352392.746544,36391213100.84208
2031,33111041672.10614,34760653384.48226,30758839620.212914,35788345090.79988
2032,32053397152.151127,32869286439.20934,29793258906.454662,34667235943.0469
2033,31051013889.46028,30685296974.987408,29836646266.469265,33520463825.86535
2034,30978385423.108196,28646577122.202747,31177646965.79633,33107868915.494736
2035,30804597750.098534,27371634339.313267,30749255138.25814,31947098593.40139
2036,30272903905.998634,27110649322.254158,28782573490.086823,31698277044.826466
2037,29469611004.91481,26716050080.499767,28752325556.025078,31627602283.919754
2038,30279141266.034412,25925699504.77944,29299121073.841003,32080004791.169617
2039,29405204379.108772,25953858582.296574,30741959777.64879,32409083618.902996
2040,29180282273.917065,26817701011.437435,28897747755.272144,33006381086.456936
2041,28911503712.945217,26425511391.70932,28708999577.20098,31643065479.525696
2042,29088852259.277763,26824911772.935726,27950088067.401344,32133649188.32404
2043,28392767438.646297,26461953104.530823,26118309304.953186,33417926489.15331
2044,28337754588.36783,26712737298.52779,25732297306.663883,34437692017.33647
2045,28590007612.77478,27462048207.67455,25817348799.475403,33988040487.076107
2046,27492502997.591003,27917799136.485165,25501444746.153793,34521765557.60069
2047,26854419130.95759,26866231517.211838,24382025808.061996,34608127083.21912
2048,26609561985.9516,25223775422.813766,24081536531.727985,33866319871.35609
2049,25993088220.810066,24266630247.97714,24521321065.90325,32513677354.13016
2050,25275383571.919952,24022151209.14664,24790793485.155106,30850080618.495594
2051,25474348903.396637,23643106882.136887,24647204307.096428,30378444928.163208
2052,25386287386.553005,24161640031.498775,24066985461.89989,30328417019.68692
2053,24266552869.13615,24201772537.660507,23908720933.00987,28775473411.90613
2054,23280166505.14069,25267628970.277,24023197827.904724,28325781373.00735
2055,22074489002.269104,25580415723.832474,23889057724.839382,27510824130.881428
2056,21096829769.114925,25888970625.11381,24081760904.37957,26820943372.45244
2057,19876581214.079388,25285554954.511375,23480252156.797523,25877150820.097775
2058,18742270509.126392,24749061441.61513,22295407455.56886,25824967893.429573
2059,17825237033.309906,25288354881.65182,21569986054.44789,24575535649.904305
2060,16934600659.275774,24482784386.86994,21227661657.764717,24070605367.14102
2061,15966945672.180326,23748279726.467373,20855179820.828274,22875174232.063507
2062,15265663101.657019,23760303374.69726,20661495427.190285,21719172323.18312
2063,14831437695.80947,23236217514.76317,21390573745.953354,21508229212.589314
2064,14291233454.05431,23625967787.585125,22023848953.34369,21052468981.973495
2065,13514912948.957808,23814958769.317173,21242608536.918045,20898468201.56948
2066,12809719311.747482,23700378399.98084,20648046974.773968,20488078049.00444
2067,12879518974.978968,24458766264.93073,19804912531.533844,21489911074.06357
2068,12317700741.264805,24729644077.61302,19106278934.134243,20698664607.571625
2069,11983736876.637295,25061914692.477566,19267308625.327824,19839298579.5698
2070,12217191574.916706,25722296624.28085,19312454998.78543,19547262204.50681
2071,12258227288.96737,25516802489.317814,18722782312.53109,19278458086.80063
2072,11922275330.069824,24730463041.13282,17960708584.015553,18954213745.797997
2073,11558858002.923065,25436428228.26812,16931804402.274685,19301277246.431587
2074,11320055060.733902,24706511705.64169,16465413374.49082,19458650368.904827
2075,11404407343.455126,24149488033.469753,16815106503.957344,19676185403.67317
2076,11009777550.712067,23942597760.596012,16407591207.534704,19023594675.761005
2077,10748955193.47564,23197770213.371418,15246231519.249569,18481815285.660652
2078,10373695691.830143,22429421838.039062,14209492665.305534,18272957687.065247
2079,10250445613.306355,22060690897.78676,13333554236.69985,18599190271.220924
2080,9995974539.778458,22749750520.753162,13880961875.487148,18511611212.289825
2081,9672284291.388418,22945952178.21058,14219367580.05428,17872430330.307873
2082,9403435299.876871,22423980385.40021,14615568879.46761,17980588376.52435
2083,9223484603.379456,23158738660.346973,14531429929.442047,18133247411.358692
2084,8680979896.30787,23109975762.100857,14239289735.323963,17821585248.776875
2085,8287442966.448251,22592000962.384144,13895328782.249212,17467854850.371655
2086,8660280898.057478,22592527662.298935,14055838483.7373,17544059616.29354
2087,8828371657.160343,23257265924.42173,14276810027.099703,17751129557.94376
2088,8678025100.95908,22680289875.335815,14499982343.368814,17312410681.452045
2089,8713316194.05651,22278209162.56249,14179065685.39294,16841113460.248688
2090,8805957698.300049,21127013760.922882,14366581460.310883,15899538443.56955
2091,9393233394.85598,20416754253.98786,14789541382.689896,15641249854.516048
2092,9236685958.332186,20769574257.686188,14495594945.826118,15649539983.971962
2093,8999437739.67648,21395015161.92021,14191617892.712296,15587970590.496723
2094,8967109080.73763,21596793154.49968,13654484657.320408,15807346408.56754
2095,8772892163.679546,21895392362.25718,13087423095.380653,15993870508.724745
2096,8317923106.58116,21930668206.36202,13001513158.71568,16918405885.774275
2097,8202267163.711557,22275948759.797413,12666558351.181738,16635233461.224136
2098,8025856371.234385,22422698191.11565,12520635138.179977,16835261427.064615
2099,8539194205.704029,22366230021.808117,12037991673.362768,16639351389.424854
2100,8223049464.416321,22107444940.31751,12147555102.441702,16342182806.339294
2101,7916705078.485651,21804114281.681168,12210705342.275772,15914076719.709404
2102,8115166703.965313,21361283062.23278,12566030400.076635,16212501463.225647
2103,8021509547.874233,21333684774.377167,12111996838.769518,16040698970.402494
2104,7885589906.095102,20967277825.577785,11533465420.006826,15823135788.89733
2105,7526622806.411887,20420128910.94967,11061062790.497679,15701538747.012056
2106,7562145206.59716,19858656497.58069,11135004278.404007,15671113835.608452
2107,8207026173.145778,19669506655.931545,11136298995.948858,16442362414.011194
2108,7723571561.39891,19455820487.551052,11526478036.69273,16674281190.41168
2109,7623063872.486279,19141386554.002357,11423317536.45662,16646927583.871395
2110,7638443491.563947,19180170951.00624,11458771309.661997,17221234868.686817
2111,7419291870.710289,17834995923.020473,11527250800.813139,17046319915.90709
2112,7318686638.194443,17429300571.645958,12034242041.56525,16641039884.229753
2113,7085990855.3511305,17321933473.09114,11709135117.136848,16683195756.881546
2114,7229702904.189427,17197494242.184246,11329444906.285868,16030820687.757748
2115,7157568649.445879,17110588098.91173,11904649586.761257,16037584064.493443
2116,6840568422.730356,17092323567.319815,11949846202.466904,16651171430.845224
2117,6787415337.889886,16839602296.804237,11791020226.682926,17315783347.06487
2118,6910874578.990902,16701880560.584538,11781894811.033848,16910745816.210213
2119,7397391904.924515,16839580434.743113,12673316804.322523,16538286930.998693
2120,7290683986.670928,16618905528.831194,12938324759.957829,17156749022.56135
2121,7105631343.671277,16157222917.210299,13072058337.205717,17320940419.60377
2122,6838574133.396066,15954125082.945204,13816184329.871288,16892162967.642721
2123,6671336370.534945,15901148486.304907,14220360744.44067,16430368006.113314
2124,6514589918.768226,16107783603.255419,13436611427.460833,16010330524.861286
2125,6444216662.686138,16081275492.45185,13578716961.00065,15821636595.137434
2126,6379589194.084026,15967107793.001305,13666416748.538559,15757299473.365572
2127,6421509626.823636,15886764086.4203,13662615623.070585,15799617872.453302
2128,6373659544.207684,16235902662.523127,13711176847.094852,15814585028.149588
2129,6212166135.034572,16283144709.864252,14020516071.48887,16179268426.222527
2130,6319710887.951315,15369433971.209564,13877329037.817692,15862693584.344282
2131,6396427888.451077,15840891400.501345,13689254399.568327,15752250790.661331
2132,6178100231.685108,16114522765.989449,13176806091.495937,15271828116.607563
2133,5905366711.555641,15924613136.836315,12787091305.432693,14886229774.64423
2134,5693851772.907896,15920745964.74826,13019060544.440668,14345447304.795532
2135,5782610761.228192,16289544212.064215,13643604188.369272,14716937737.294199
2136,5868460407.806752,16177231892.14318,14052599426.090286,14465185231.434921
2137,5628869045.835229,16049666279.43893,13988459386.969107,14496682063.845528
2138,5302937704.833616,15594857373.822548,13246581203.226164,14245425485.510406
2139,5233646654.068438,15332106412.627493,13458049219.037344,14547047318.666224
2140,5280268878.159071,15452282762.007076,13441426284.046125,14440722295.834429
2141,5169158237.052517,16399847325.511757,12914654145.74601,14615447100.583239
2142,4972034847.655249,16347886320.150656,13280319530.074944,14578227133.393923
2143,4933513455.866709,16351414023.204948,14148710829.992292,14517953829.38598
2144,5048636026.326372,16902168325.470526,14491703737.859344,14459465533.586212
2145,4831534259.156287,16700970449.820559,14055819217.482006,14841973134.545101
2146,4726305504.371374,16114962796.955696,14083300698.549559,14961268182.516678
2147,4434428639.051278,16443386449.47441,13869931435.34925,15038192479.058517
2148,4366356058.933656,16190382322.78142,13843502833.968815,15246016278.852678
2149,4271853955.4170284,15908037650.68764,13623628676.115496,14406365837.694117
2150,4239497175.398254,15519927287.33981,13220773024.92715,13712312647.758835
2151,4070560822.997294,15124644275.2514,13156418543.183594,13244282324.360638
2152,3963290614.447272,15053333616.743788,12825587375.605122,13603111338.875107
2153,3993678909.228712,14787977571.749777,12732581678.834223,13901288897.039167
2154,4118156789.2007294,14596871362.854008,13193603392.687546,14003136783.974613
2155,4000125378.345867,15215805514.461884,12592366398.46847,13732553935.451782
2156,3985360215.8342276,15091714311.023998,12127587988.938032,13398461589.878511
2157,4219098811.88466,14677205054.022333,12452219493.340069,13338080362.837828
2158,4107044572.955032,15023119074.280529,12032088850.601128,13583933293.911995
2159,4083670675.5505104,14939605383.104933,11560089391.599503,13784711716.91529
2160,4090852574.779245,15206387146.97978,11605314816.663706,13665600466.803118
2161,3898069825.63288,15289765178.889128,11508915722.69704,13734239326.665562
2162,3896927706.501092,15076338505.06456,11050543368.639414,13567814202.999575
2163,3851605613.503623,15218080946.171358,11390645201.755434,13378425000.48569
2164,3895821803.752383,14561356396.356695,11637243310.810846,13413669392.474943
2165,3905528602.5916867,13834237344.146194,12232820798.538458,13132395395.738934
2166,3965531463.0515494,13694628367.77994,12092942173.664803,12986433187.255892
2167,3964062537.8483567,13443156189.5542,12611138083.83162,12259808915.444063
2168,3888596893.8420067,13101893572.114023,12839832986.54725,12198161133.42955
2169,3826094812.918446,12822763682.265045,12715942031.048054,12262167520.168453
2170,3912182285.2187843,12669702668.809479,13416406936.579126,11598740517.587753
2171,4037746398.4378896,12314318632.57137,13709787721.407003,11328803533.199623
2172,3988360226.136688,12194899997.54182,13872555817.84386,11413349948.401466
2173,3805241512.6808095,11655126049.389904,13695028252.984735,11339079968.643755
2174,3967230004.391712,11783224401.979677,13418554814.61765,11184410010.504936
2175,4027424026.119197,12020795837.478846,13953392023.0578,10788818488.578302
2176,4128078421.4577928,11938056377.01317,13797271164.40707,10636640665.959347
2177,3974312462.3524837,11147599398.154629,13771710241.799818,10571249474.261234
2178,4058150429.037795,11023063045.564089,14558709959.326752,10767895698.453499
2179,4698296533.579723,11076757943.870092,15080258700.912579,10553442881.966986
2180,4423081293.636755,11133522520.89117,15501798517.37528,11100838577.467445
2181,4255428808.8117485,11176748393.642857,16572687161.472748,11171256571.125456
2182,4222259281.533309,10706751440.548765,16151168909.644186,11465639463.581417
2183,4308720300.381761,10338899619.850018,16179311750.710815,11033924208.680634
2184,4413580026.312436,10179618746.506657,16126378879.307756,10834279592.975622
2185,4487247919.975541,10171074526.17464,16433893572.354794,10817776174.147007
2186,4481508978.334444,9902022867.793186,16987567464.805164,10739769008.509037
2187,4494739178.63012,9875604389.974518,17083945591.656252,10733773053.279625
2188,4307656798.505838,9908531134.736385,16634815209.28917,10747313786.80088
2189,4032052132.81205,9548076449.600628,17065473338.604834,10168559902.7414
2190,3955267080.6648655,9337333121.636196,18442587669.57594,9898723604.55708
2191,3916362650.183791,9452998378.697285,17594765049.96284,9940349486.41558
2192,3914089466.3530674,9531045290.837946,17601037571.195442,9869409225.814228
2193,4004121739.324549,9193180681.075113,17516365638.864502,9739054772.630808
2194,3946830979.134894,9084139108.68649,17495866228.486824,9259209943.979239
2195,3936835513.0885663,9236974371.334852,17359666205.57878,8981725392.699137
2196,3968046803.765696,9962982232.009447,17733788308.531128,9536224414.83502
2197,4207210549.61964,9583009188.744959,17062914775.004349,9354449407.908445
2198,4115017252.2667356,9204931754.4427,16770685814.806124,9138378792.28233
2199,4071161350.955047,9414308720.686676,16303780030.530842,8927540353.541485
2200,4021607857.3144555,9439609963.754461,16816224227.437553,8497529828.708983
2201,3935255539.678588,9244990740.057535,16924002063.99215,8667614769.767197
2202,3973572931.7990885,9360148851.958158,17049097019.273264,8609247399.12727
2203,3859868490.869125,9333057291.244532,16851255432.683975,8965393597.92278
2204,3927299508.592953,9263975687.33397,16767957739.595148,9028528281.991655
2205,3922187507.0800614,9012407260.31379,16410848546.721163,9113300814.44956
2206,4005780387.940033,8980055680.785303,16086582505.161177,8901237534.762453
2207,3780609421.313806,8969550994.086294,15745866833.168144,8589782534.168235
2208,3848292156.3566723,8833966820.546322,15324389726.218452,8331403497.485762
2209,3933082362.6947775,8610489043.463078,15211974375.51176,8254638339.124851
2210,3813342650.3184614,8316447912.862113,15763881734.09231,7975772250.987515
2211,3756260835.746392,8263977621.846433,15977476305.178528,8204045986.826588
2212,3764517517.548684,8144994841.238917,16338230388.526402,8432131144.426744
2213,3905379985.6653104,8136727413.276968,16364447092.507582,8326213330.576534
2214,4055846220.9642096,8531389362.11409,15663022992.415682,8117202172.204195
2215,4034115357.066816,8380459481.81705,15941340102.116175,8206748977.2988615
2216,4083334952.1655073,8187961318.88084,16405312409.844059,8581892698.185422
2217,3914404342.962331,8587804936.858509,15395072395.682804,8922751759.475195
2218,3880344816.964747,8078822920.094716,14459244706.810326,9008990352.901564
2219,3909672445.5933685,7911737050.73669,14583811829.510769,9062410200.251457
2220,3829931945.583969,7866747153.709596,14222404572.090063,9130233967.49895
2221,3731916118.3458652,8141083762.115114,13456816916.286703,9340112687.90642
2222,3579497245.163217,8443838461.287431,12401971362.212984,9263377695.691225
2223,3656644850.9540873,8386788382.04778,12147776198.190262,9237700622.679935
2224,3711531508.069,8189435982.556729,11829591781.298641,8931795499.580776
2225,3637751927.670068,8609053607.307396,12265721092.595167,8672728933.054102
2226,3598139033.8658752,8656401037.651806,12283836190.354553,8336813703.432363
2227,3492519371.2293167,8806391689.247074,12095976133.388243,8361627363.831793
2228,3475000738.786673,8446004289.502711,12360972356.931376,8878428273.385603
2229,3541131631.6788983,7727062790.288918,12213803230.53876,8857476811.184557
2230,3402370380.72364,7402308097.528406,11729905159.93593,8862330918.772993
2231,3343140425.323825,7364669587.839721,11398791379.38172,8988073044.863865
2232,3409142317.957312,7343288272.433787,11125046942.03876,9298961074.377953
2233,3438463398.8162875,7173988048.627115,11342829674.730991,9415696646.481796
2234,3584208376.2687926,7139445337.675636,11255924123.052807,9587771893.77378
2235,3816675184.6118803,7069036544.153815,11218574748.374613,9769827482.748402
2236,3778965638.3697352,6822282802.041147,12294690717.017477,9879675260.847994
2237,3719160426.184984,6737965875.238926,11789108551.63778,9868180700.212196
2238,3590427232.2641807,7083381804.626182,12040107023.377666,10331068767.64578
2239,3593662858.4060163,7112406029.992454,12642147190.552032,10191021026.515793
2240,3750811186.1738253,6982659493.299621,13251805319.422073,10164496359.263567
2241,3579799247.4665504,6818594904.145249,13869844163.351374,9890629587.204988
2242,3589778911.998147,6743704270.4551935,13257161845.197126,9808491356.676601
2243,3379331995.9357414,6622637632.157515,13007632956.196941,10072091940.782429
2244,3447615610.5761204,6608332850.374741,13392925202.218788,10061226951.972954
2245,3429782967.337147,6619863348.99592,14047016980.666018,10249224894.447859
2246,3234882047.753055,6612684596.819976,14187884967.463524,10264270414.389929
2247,3163506315.9979835,6509385087.619991,13663563111.527693,10116558387.402678
2248,3423397514.101692,6508469761.760349,13519795797.160393,10203206381.62458
2249,3313123059.4960885,6419954022.247442,13902056905.562908,9589683878.136345
2250,3198829654.6385665,6181434296.871026,14256685814.906363,9545528954.923424
2251,3168380286.3317237,5904424073.322791,14907809275.372017,9490323664.448141
2252,3370531109.441596,6156739509.839712,14891962597.433521,9214151771.640188
2253,3392415752.3403864,6250069690.698826,14302708191.550335,9211986173.632378
2254,3359259610.451693,6398436323.30368,13985372140.281836,8786846431.608177
2255,3275532949.4418755,6471536120.7682495,14183285709.82798,8404898730.086292
2256,3316787592.578814,6750124281.300917,14269997234.072441,8110902018.922091
2257,3338978538.9334526,6998841423.06276,13215690094.69939,7900301390.778061
2258,3342237057.2181945,7045595192.810859,12605767808.821589,7714419028.149393
2259,3232905512.508262,7105705849.067951,12922068348.8361,7719477804.391589
2260,3269142811.212797,7052351154.862759,12742605464.04519,7834144165.171161
2261,3474601012.9568634,6968551107.800441,12464351091.200794,8416773802.961227
2262,3438101886.26173,6966109006.497032,12291955818.64864,8657744042.74167
2263,3401882048.535593,6852574754.73986,12044530492.33559,8772025430.059301
2264,3532658316.2408857,6717863914.411621,12146512218.954853,8937208165.365461
2265,3450569761.1508527,6539349090.854618,12039108093.940573,9425489423.814474
2266,3279506255.922565,6556237603.942818,12639894882.554182,9779068251.719727
2267,3221083993.259224,6581917106.663669,12981980880.613182,9745255893.374763
2268,3104266296.452862,6238691351.864785,12668544420.114069,9293238631.58289
2269,3085740583.303464,6392677717.3748045,12505971505.438192,8990682157.291714
2270,3074961447.3537,6067443775.447617,12425514825.632082,8773362269.351345
2271,3108312429.504517,6163177564.079928,12324405268.608246,8848543371.370424
2272,3059646529.9185953,6145545626.997918,12246222492.991459,9863905039.954517
2273,3086688152.839128,6149266550.540038,11897991703.963234,9689755262.585585
2274,3070280469.1263347,6268495078.070946,11439834882.928665,9954662587.065954
2275,3111470367.667405,6298687919.461122,13046622720.676737,9797126842.206717
2276,3137176201.0851374,6466118492.807579,13378600993.34879,10431866036.087997
2277,3210401138.1829176,6480061589.382675,13513730108.393183,10850174835.286354
2278,3258630421.072327,6302146004.6231365,13769983534.349642,10828338795.491547
2279,3238679992.8112607,6400543008.403013,13984489458.564283,10435659922.280674
2280,3210787811.3843174,6418945747.926145,13659777983.056913,10282951837.54421
2281,3165948010.2988534,6536463131.904572,13826251869.971,9716553642.630999
2282,3063895719.1241255,6494134255.108923,14108878246.285486,9780348556.700846
2283,2959087654.204399,6708568120.067047,13697710559.218529,9899762201.976278
2284,2975471340.9816103,6827151578.723169,13142732800.013483,9526336280.104464
2285,3272098660.557968,6695565186.152606,12369361055.908703,9683165442.37791
2286,3379497313.638757,6710201149.601264,12260484028.044224,9360200890.60592
2287,3275596166.4737377,6766432223.452749,12534204920.960537,9384625096.063025
2288,3272684279.68935,6666318812.897719,12398294570.472261,9553225141.700603
2289,3336181175.219266,6545168376.719308,13006131303.724548,9285498518.582756
2290,3261080117.584635,6745557567.984415,13669022070.388086,9132269612.592367
2291,3203714835.0610976,6886292318.660795,14110176295.488682,9238779566.29598
2292,3149376541.580141,6642106055.144642,14533132878.376818,9371195209.661873
2293,3165559143.1700287,6515876292.2557955,14963964338.64559,9815823292.601278
2294,3278679583.2219586,6276051158.143124,16355414307.649048,9803581242.36871
2295,3232504310.619533,6016322313.003554,16896773420.613497,9382675048.32476
2296,3225851677.8958783,5735632550.996782,15834160073.859915,8958835761.985815
2297,3259459393.0856457,5743192378.971386,15050616904.297394,9049717244.645237
2298,3144079706.670339,5851696154.999477,15418050967.691437,9166701076.404156
2299,3086287364.4676895,5681997631.017327,15499562298.803589,9051332951.725737
2300,3073958584.0995984,5341012018.08924,16022007709.820639,8756856715.135187
