time,CCSM4,CESM1-CAM5
2272,4285160052.158873,2638617169.241483
2273,4273347545.690523,2680184882.281465
2274,4272172269.342701,2655428586.5108423
2275,4272072405.9932637,2678425657.6044607
2276,4290331530.432796,2685434301.1220765
2277,4298359601.575321,2642366888.823895
2278,4301574980.91659,2626410982.8112106
2279,4302349769.83115,2593446268.9051223
2280,4318818366.722589,2600586783.8861756
2281,4298602059.619317,2585066963.5283275
2282,4302139860.2321,2569036844.18246
2283,4322751022.605523,2573282350.309846
2284,4351686308.707673,2577344226.46569
2285,4318676298.7186365,2540509808.9043703
2286,4313741179.895612,2477545458.2613273
2287,4314626174.675325,2472284953.3583903
2288,4326728412.540754,2460465784.039025
2289,4313766485.365589,2450208942.2789702
2290,4297587048.419617,2448047833.2121534
2291,4270664214.7059164,2400444933.756167
2292,4255713374.2775183,2381217390.6395016
2293,4179599821.975818,2381754892.8745265
2294,4186425597.074454,2394543706.908451
2295,4184070051.057899,2384597141.650653
2296,4207035994.0413165,2386788357.969936
2297,4230035034.1138115,2426327581.9896884
2298,4172610591.0560083,2428101592.4543667
2299,4144409300.3344607,2430451279.566263
2300,4113623749.4637713,2411183937.0644627
