time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2046,45878806466.78691,49639834710.72018,54318024945.446205,48398326780.50101
2047,43809101743.52017,47758714787.030754,53389749442.40942,46058934792.10085
2048,42317864912.65847,46361109871.91792,51326846756.55155,44568686060.44643
2049,40631313291.611824,44471463317.57076,51011138409.766754,43348453256.80595
2050,39753915407.493805,42596617713.45573,49576199256.665504,42200961168.69413
2051,38427317338.16937,41181443797.58251,47952897292.594765,40788611839.6672
2052,37095661708.92,39342355446.07435,46224790285.27297,39511984987.688774
2053,34866450964.593796,38653557340.989395,44713055172.862946,38506413058.75236
2054,33453561591.12518,37397433199.11658,44231604343.27956,36341439987.75956
2055,32301899143.86424,36085104583.68843,42117843015.2263,34578341680.59272
2056,30621482550.540665,34457400893.488014,41139239658.08779,33158296148.767677
2057,29112942678.238308,33994414820.23449,40150439261.20466,32163812673.26563
2058,28047361364.160168,33365276582.84777,38598877174.55888,30308061815.82097
2059,27028241748.0774,32171120183.423164,37076489419.86142,29082598413.065655
2060,25710279684.08154,30731255604.152313,36574499224.964325,28505179606.664154
2061,24627789525.082413,29455468775.544224,36233014850.912796,27866086104.041306
2062,23500276447.2283,28475759344.844006,35775442103.1021,26691243079.285633
2063,22591456081.993946,27764447952.103508,35288829641.87394,25751662541.367027
2064,21590222622.501045,26459985715.805855,34332021636.126545,24906702572.602604
2065,20281802591.02485,25502502902.52661,33204142779.360527,24215684911.13085
2066,19305250611.651955,24854808940.98947,32587454391.65665,23441004691.312214
2067,18540264285.195812,24121449599.11417,32004761879.775223,22571200704.88216
2068,18018215996.631943,23696032267.088005,31461941261.50719,21722145157.935986
2069,17179879970.27661,22656520939.47903,31281014688.0808,20844809430.708946
2070,16631202792.553905,21684150619.822792,30102506483.97829,20069164763.862247
2071,16439857295.789284,21133215545.069996,29522879784.11199,19468535806.446907
2072,15887184313.169178,20577261697.540154,28957440243.964966,18935429752.05548
2073,15512347582.923433,20185952856.6633,27959717551.800472,18234887073.202847
2074,15005881254.888094,19271056504.72483,27332907471.048115,17950255795.17754
2075,14834299894.198421,18867969468.186832,26467796061.40719,17286994724.29913
2076,14388830203.522806,18495479204.01773,26127195197.02722,16881854616.841728
2077,13894830860.15342,18168823794.527306,25969750050.17302,16287549809.632711
2078,13447885446.209986,17734177204.881763,25590467468.87513,15850983618.266914
2079,12986173883.602938,17375731002.15251,25438840559.421013,15498421885.708897
2080,12601866428.272278,16984840225.660387,25445698721.45477,15231515744.547863
2081,12418177371.536688,16801981107.917639,24849216813.805798,14889089130.811249
2082,12262042824.450409,16656293136.22501,24446526014.247997,14284707712.395603
2083,11959566540.97379,16164694490.915743,23563217859.83656,13898169887.584867
2084,11774574985.140867,15950188208.055855,23213694698.199276,13559878130.425491
2085,11481935665.323442,15751573311.433357,23114964727.77336,13443322471.306955
2086,11269494152.69667,15774420985.358624,23046067219.68018,13260155769.072327
2087,11092651859.518253,15477500656.614397,22360174622.840546,13043493486.548874
2088,10867363580.80815,15205583691.839209,22290239866.056427,12753281149.832106
2089,10563362316.80385,15286204804.39555,22067430320.085976,12619884520.408834
2090,10406662783.118639,15371795801.614637,21538227014.872852,12571778680.101452
2091,10269546330.2191,15261211046.583376,21209228649.440693,12363647964.395992
2092,10216717444.503225,15545886175.453682,20806687431.66259,12257564283.718199
2093,10036306575.604883,15579504428.70469,20664295524.734135,12047695058.61073
2094,10069725543.121569,15451838282.99559,20737146490.3362,11866084246.775366
2095,10086144681.052933,15414499084.681461,20014605498.851402,11694815275.657564
2096,9991098353.02939,15390594555.474741,19858914963.326954,11455535778.743122
2097,9979229417.003342,15389485555.970308,19774411614.571297,11399148215.217281
2098,10014258546.32844,15286839503.69089,19405042005.2902,11251933926.80851
2099,9904688157.871258,15097721114.806316,19542768045.913406,11069076636.231285
2100,9858194249.431479,14982237014.68789,19186838157.53393,11008925021.88192
2101,9756489711.982977,14764959401.266823,19026685503.01794,10959151447.886354
2102,9592342950.091251,14513694706.457106,18823530055.615433,10825765626.97837
2103,9570915418.219715,14424918138.261494,18531304484.1051,10612757933.8883
2104,9471765796.060253,14365744556.667997,18548452143.725132,10508785428.457584
2105,9447880376.115685,14187429420.953854,18415197376.86683,10398523767.877176
2106,9451862010.010725,14041206273.563414,18199872785.920166,10298375145.85259
2107,9549632744.162249,14040717812.096827,18139513626.280186,10207678957.675215
2108,9423784815.04491,13950705489.990677,17980713822.64248,9986433789.965694
2109,9236495722.03045,13897953271.335163,17808488415.500984,10021610845.640848
2110,9189181562.26159,13912799521.066938,17679201664.311825,9839577940.214808
2111,9075427870.583277,13779778562.331844,17328938364.846687,9784392224.902208
2112,9042785531.018253,13867711267.84436,16811278551.237154,9730469484.456638
2113,9006769126.031229,13628827474.30551,16703665058.20092,9677999684.761799
2114,8950279228.779015,13345033979.585539,16464597758.302612,9641076671.582226
2115,8883797305.43573,13395118551.701118,16244429812.76369,9563260239.250349
2116,8748619406.166626,13301109975.300556,16033441326.201496,9549871637.130121
2117,8730456972.677359,13152587888.796923,15936013762.358253,9500728275.999464
2118,8658122355.837614,13114424332.56344,15558947002.559345,9364310958.58067
2119,8660279121.29017,13071519023.118935,15545627717.306799,9246021574.558899
2120,8684766038.481014,12887816498.923216,15453107728.45795,9181477789.088577
2121,8681234542.503036,12703614897.597645,15416329398.87664,8974086649.600182
2122,8718708778.14691,12657950343.412714,14857463239.27844,8895070595.778816
2123,8663827134.130209,12508019897.753805,14728113611.099657,8827848389.876894
2124,8646580827.517513,12251306562.380875,14691066577.833227,8704885668.61596
2125,8566582851.677192,12102904842.692093,14591477053.05339,8699473245.336672
2126,8608556798.091938,11917716334.140425,14350875501.49764,8638161214.994097
2127,8369178580.914762,11691343541.833326,14439692984.945023,8618984741.188576
2128,8365175446.582384,11504320681.33366,14331758510.224447,8639702710.98278
2129,8407595255.899422,11256364269.424997,14133940320.799015,8554055770.862454
2130,8389071863.151418,11246251733.066633,14070132970.736662,8474944030.028521
2131,8417130711.263139,11064806563.98423,13746628009.997679,8334283021.340058
2132,8388951342.673064,10775171333.318687,13726497448.000492,8278519306.588192
2133,8291577408.573351,10662491898.084913,13529935223.977463,8263885106.717598
2134,8401031939.620685,10613067696.172464,13451759261.30807,8264634579.241284
2135,8358772865.190632,10451011271.424486,13351229852.886555,8263855914.134104
2136,8301612031.335419,10225676703.885973,13256140514.502771,8201743697.063509
2137,8267953581.605674,10003161087.5098,13212869492.370459,8181485130.477649
2138,8244854925.32751,9949683702.783657,13173434335.314308,8163844446.283965
2139,8144423514.189742,9761811998.106676,13130688540.25993,8087153702.722881
2140,8053612984.134702,9756013523.43054,13224642755.215036,8070043979.237208
2141,8070902604.484884,9802048853.957245,12990078509.370405,8098769510.143128
2142,7986471308.673034,9712905791.689884,12849842059.685688,8083675761.210687
2143,7924035463.653791,9650748126.580963,12684635759.660452,7847523657.245268
2144,7851366382.582242,9476191581.18031,12664265738.673727,7858859900.64712
2145,7806148111.702537,9401707966.781578,12652934470.574802,7864367470.992539
2146,7694917795.934111,9343510129.51281,12477788590.809256,7862906419.405251
2147,7646154625.442622,9305081998.860989,12495254500.87869,7914151986.593894
2148,7658838752.633618,9236518338.898222,12512046836.68942,7847628795.833083
2149,7595344872.543853,9265873105.648623,12693004624.401117,7727070285.541077
2150,7518482877.548023,9269042614.28137,12557190921.546911,7674469864.551239
2151,7497434352.749254,9325108379.684189,12552382195.73967,7633280535.781558
2152,7520877163.293802,9299634774.984789,12430179610.981483,7765707049.258438
2153,7469847115.751069,9382599207.777006,12262686136.796423,7701471299.391169
2154,7548173982.68156,9386521299.866852,12161575467.158058,7607071806.385338
2155,7441362412.134854,9311262847.717945,12092863860.577955,7543881265.016146
2156,7411369316.182493,9140130922.248785,11909433008.680494,7515546402.266479
2157,7390272858.56506,9124127502.808407,11769880691.812233,7455657785.990515
2158,7418842784.225198,8936336498.17461,11684584705.34956,7362764653.493079
2159,7409347936.942194,8899387404.97637,11431746401.395649,7323309025.675692
2160,7389750528.866509,8783802004.335194,11378763298.76544,7263253185.645525
2161,7354482827.971689,8766076213.235773,11249064695.661148,7221943004.391614
2162,7270840647.558171,8764471457.866594,11126147545.847311,7208123727.776494
2163,7206867750.043901,8733082422.052313,11080978831.934193,7163603049.034799
2164,7187394334.933733,8697286224.663233,10971693078.500029,7160291835.170054
2165,7232658752.241533,8651843556.953289,10932343530.833305,7076165680.126339
2166,7104492478.994247,8575781377.443386,10941356670.748718,7063792245.248131
2167,7047959538.734469,8584959681.507075,10931541879.023882,6955015768.900238
2168,7075144555.33908,8674626688.124372,10946636286.096146,6985010868.954872
2169,7001634271.111019,8616767111.6906,10919943015.784143,6928728918.852781
2170,6944479322.000853,8536972056.561292,10934226730.596666,6919236153.38289
2171,6882963064.523322,8472249329.446358,11002746689.689291,6953863765.218909
2172,6860957714.437224,8378827120.780694,11057050827.085102,6981449723.474443
2173,6808443403.611147,8443620667.557278,11073596288.10865,6972579956.191962
2174,6752275189.4025955,8363044822.00901,11006310016.673492,6950072326.175781
2175,6798863657.8491745,8301317974.840513,10995984100.50813,6979273178.508983
2176,6760770872.331832,8201113070.337486,10928795592.557217,7011059627.497711
2177,6691203268.45347,8135343676.282911,11028140710.17655,7016405161.846114
2178,6633422739.806371,7972214022.834997,11078637544.482565,6990863912.09441
2179,6544710885.543772,7983191818.551927,10976468366.399555,6935252188.283423
2180,6497426344.220427,7926979691.166467,11068483732.859348,6868762811.030544
2181,6470711568.258367,7935609530.125425,10952705783.456648,6840180350.079593
2182,6474188568.0564375,7947334224.607259,10941724746.020647,6824545791.341038
2183,6416568007.822887,7894215502.74092,10954644375.06263,6836804719.689809
2184,6356324796.81164,7802324812.392521,10769781133.043652,6818643651.05375
2185,6318379288.085243,7757604089.126501,10790578784.66171,6709866858.162653
2186,6309367775.061696,7807807784.481305,10961090664.855057,6742608200.3126545
2187,6339836588.1731205,7787147098.713795,10988410983.94249,6777860144.907728
2188,6260112096.191495,7796151771.465085,10941388742.080315,6769887202.73591
2189,6181385981.046614,7611391949.969892,10992270424.310562,6769956902.359508
2190,6155607685.190814,7608059128.936273,11059953793.40071,6810092374.817933
2191,6117529682.554916,7587981714.768597,11128947110.855074,6791094218.997922
2192,6130455102.327227,7560543452.55723,11169351189.648235,6689877071.21459
2193,6076162296.905042,7491228185.047531,11192339755.557384,6719784602.5476265
2194,6088004888.640128,7437195077.521846,11164700096.113901,6672113098.088283
2195,6073687323.088085,7368166915.37654,11202799279.65765,6687942060.638466
2196,6049066824.106768,7253401819.264804,10972749030.907137,6755447238.350303
2197,6015591142.225099,7211757484.205782,11044037325.048943,6749737436.289215
2198,6018829601.06869,7026311261.176814,10969315524.117146,6769836856.45458
2199,6076603249.699863,7095482122.644198,10955755195.791977,6765113020.055131
2200,5989791848.132881,6992087764.347199,10935017136.842846,6756865242.019576
2201,5953511490.685487,7028710393.764997,11007184907.754436,6700700882.887418
2202,5903695271.777729,6959889687.639925,11023057365.847391,6715358610.026348
2203,5856164818.667265,6914174123.202471,10863716776.285278,6768295250.979141
2204,5826933121.4501,6885793192.669453,10797708801.288717,6835637225.317185
2205,5855272331.405278,6939426987.234618,10691004174.08234,6845743883.075935
2206,5868322510.33148,6889511734.056994,10717347008.74067,6789825971.61417
2207,5834706299.196913,6931873724.553388,10636465848.274023,6761546555.225041
2208,5772800041.521931,6921561851.180166,10595439749.908175,6785338901.904274
2209,5720114170.181005,6885880013.661075,10547543782.117672,6905061635.04444
2210,5708055458.65165,6803308497.497797,10645017017.400333,6865856338.962503
2211,5612317458.049904,6763071143.313364,10585345253.400175,6770614356.227405
2212,5520546316.74133,6733529098.064082,10674177101.111237,6832570162.6289835
2213,5541309548.87609,6704942216.572168,10566870551.14369,6803292486.426822
2214,5525826951.044889,6678041823.419486,10526094198.487293,6860049606.657978
2215,5497300925.400413,6639391771.120812,10569978607.643345,6883229771.244293
2216,5451586724.551324,6672880644.396893,10570412699.85212,6819205221.380016
2217,5416150817.808451,6656444742.363441,10605615890.826954,6799800692.238612
2218,5392704295.72866,6611716671.850412,10510568232.910957,6775169540.026345
2219,5382665860.972707,6592478264.214339,10477647244.464094,6741255028.557752
2220,5347562798.966167,6476679658.291593,10408813542.057964,6734936402.583718
2221,5349510810.845956,6436856466.930639,10425587300.265879,6715612483.279807
2222,5288909382.090177,6333611837.375503,10509172344.599104,6609693098.950183
2223,5290701335.492464,6297740346.522003,10469676605.77204,6553078038.449272
2224,5197070717.612631,6249950486.592443,10519215326.549517,6569197404.051357
2225,5148705387.477729,6274762046.887748,10394338971.917467,6545479086.028233
2226,5146788658.038011,6240402013.03215,10509575694.878578,6499478024.590953
2227,5182801891.641709,6234023817.908014,10518045707.529684,6430403885.973783
2228,5197486846.7032175,6180310241.568633,10509551369.922207,6384662159.360528
2229,5211355616.684882,6136109695.28344,10564337561.179104,6361386093.4535675
2230,5203242992.506087,6156871563.705704,10445237600.536795,6430317115.182287
2231,5176506035.795218,6173426274.054365,10400109111.349325,6383418524.901937
2232,5152309148.822894,6142275767.034011,10375957142.325417,6293901855.636275
2233,5140312129.195296,6204401635.621309,10297482706.469217,6278624102.183096
2234,5160074560.524976,6099449499.260786,10307147943.486065,6209696286.898176
2235,5088700692.253266,6049715924.183304,10271239253.69635,6232988057.841964
2236,5077548422.169917,6051625821.68452,10227015021.496393,6222514484.8829
2237,5053095990.964671,6033417461.8995905,10163844541.133785,6196961666.296919
2238,5043524556.401494,6039293167.242915,10139375385.383886,6199896465.780738
2239,5055059463.547603,5991361501.704104,10122792623.19894,6196865577.29219
2240,5034104710.173635,6047085031.420813,10102702775.003546,6168444731.184877
2241,4957190630.368573,6004600398.062418,10129687370.497972,6150419500.972372
2242,4943159281.602938,5981421707.118169,10055837184.311026,6086830507.432074
2243,4808952997.18486,5983367509.066204,10115895464.51671,6050037067.8881445
2244,4800848199.791155,5950284406.459014,10129891342.930859,6048896099.406532
2245,4812264773.373333,5914260631.632413,10123238102.692276,5986675646.386475
2246,4838139414.808619,5861348451.337342,10031658201.304012,5964029964.533559
2247,4860324429.870461,5876719759.873113,10069967334.853868,5973975943.889669
2248,4805415713.816215,5901005946.999341,10061972671.585918,5858220031.30336
2249,4770520110.114807,5897119168.869245,10023672679.901697,5826589249.932518
2250,4789663922.414181,5854888252.335166,9865444344.388891,5823914700.698223
2251,4721768988.536608,5820604159.203715,9941945641.484781,5887622255.076632
2252,4654098120.696574,5820331514.0998125,9952799635.758347,5895693063.180413
2253,4598579302.930159,5814976553.7402115,9956790011.102003,5813844661.432531
2254,4570345747.9123125,5817827209.51686,9920326748.369791,5824094682.043026
2255,4522940077.025112,5827870027.977625,10022099449.916994,5875103441.919679
2256,4442960560.419717,5851921534.04879,10018428558.09422,5847871744.543175
2257,4359672586.836431,5788905672.378659,9972586249.929329,5731821454.473778
2258,4276641199.560947,5761815751.489509,9908530454.390244,5707913355.430286
2259,4270245995.0909786,5833096182.935257,9852760957.01256,5654450006.71863
2260,4247894983.242782,5769540518.890567,9894750359.80201,5698712465.284136
2261,4295148644.701371,5744221416.965407,9883817866.130104,5761796714.556085
2262,4299588780.247036,5733555741.932221,9881628905.029503,5765687148.787211
2263,4341523383.387063,5647240495.74492,9935122769.474386,5823004315.304813
2264,4397290913.172797,5730119307.212432,9937189001.968132,5839362803.044987
2265,4357732162.762198,5704033490.365701,10063836996.121498,5809086446.230744
2266,4347390397.000105,5704257044.448872,9982379362.958202,5815061912.086633
2267,4346323016.963504,5611891055.24365,10136751467.436731,5844218720.444947
2268,4377179623.827691,5582225727.620083,10149555267.332067,5874876939.37709
2269,4319465126.505246,5565388972.32167,10251490664.992363,5824835659.0281105
2270,4302242389.312931,5549515251.019355,10208279894.436262,5840008344.329089
2271,4321606971.138671,5569026896.1818075,10410310304.808937,5845358073.129884
2272,4349541551.8967285,5500348345.605959,10383929370.187784,5793707864.829164
2273,4353461080.33633,5500462555.023584,10440891471.280998,5730144198.627133
2274,4401333246.817744,5539372004.671633,10444554362.906166,5698557617.032115
2275,4367600377.314382,5503651848.121377,10490248233.654972,5661401209.943051
2276,4356300812.540475,5486115382.183704,10378682696.224527,5643144113.619372
2277,4366531552.603145,5457349508.337287,10305461032.556467,5696493774.038596
2278,4424565706.347839,5402056751.82959,10232146708.24014,5671560329.613877
2279,4417739012.886631,5461027134.604491,10251257295.434942,5655377230.28665
2280,4488575103.318858,5460312851.2234955,10263068531.924538,5600951218.657748
2281,4448324462.842495,5367398434.422111,10204045146.180878,5564003135.668226
2282,4463719603.239603,5373250492.760218,10164054894.808681,5556682624.669026
2283,4457389511.039108,5322129146.274085,10255956121.216581,5546506820.831135
2284,4477543394.669306,5405433442.248346,10320851626.948994,5600226251.6050415
2285,4492774602.7905035,5393303659.832735,10465178037.887606,5557141150.8285885
2286,4491617286.709311,5422227919.445315,10453858701.329369,5558494896.651024
2287,4479317211.840712,5422155690.830025,10337535560.895306,5509756616.151605
2288,4519686981.10803,5388719788.503108,10373723251.591408,5481820784.097072
2289,4578493308.240509,5360987834.2492075,10454249741.280611,5470169243.447257
2290,4582345087.006828,5355844353.626506,10541607407.379944,5475012787.074827
2291,4558020461.391637,5397229057.764237,10490092293.660349,5477039061.711665
2292,4552570047.04477,5407779207.971387,10690800911.504696,5477214404.124872
2293,4497917083.9750395,5375334148.688277,10709800578.706806,5552763665.802437
2294,4522580213.909606,5341221681.55502,10788187580.29373,5505065877.83886
2295,4492254874.333585,5298368334.98121,10871887645.962034,5441855233.48127
2296,4516667921.327153,5283341771.240161,10978160973.499779,5438576595.312741
2297,4546964351.476922,5286057012.532099,10909304826.60884,5379045514.03581
2298,4579541236.704056,5197943980.271071,10784651759.067497,5380147485.754158
2299,4552525140.944318,5179961612.5065775,10790372753.934044,5406819556.301015
2300,4554824374.470798,5186496771.052575,10868427379.684967,5421666966.57984
