time,CCSM4,CESM1-CAM5
2181,3064587284.308617,1691635375.5351183
2182,2995144938.3455324,1728895223.6537163
2183,3020569405.0981355,1810094202.1205704
2184,3071781300.438667,1786442273.1928194
2185,3141245241.3475213,1791032268.833258
2186,3174230320.8505006,1839906616.2921257
2187,3109129867.3099837,1869897405.455129
2188,3067854348.0581374,1918165249.648739
2189,3107243479.4087477,1919675773.2754745
2190,3111473696.720305,1900667327.3169293
2191,3151510038.033381,1874253398.3565936
2192,3193838901.5111675,1871290423.2596185
2193,3161759497.774332,1830834626.107023
2194,3076342125.7338014,1885735904.4648337
2195,3140426192.3015914,1924317782.9066105
2196,3110308233.0682225,1895899177.0984728
2197,3183668867.756021,1898095043.6512764
2198,3189463533.148967,1828388092.820803
2199,3210585154.2638397,1825108056.028651
2200,3269066461.6233096,1869204485.6677303
2201,3249883341.9055333,1808993340.4461458
2202,3284056012.635406,1792781882.348322
2203,3204345028.511888,1810630125.023099
2204,3232141554.3221917,1850376580.1539106
2205,3255976913.0799947,1803849782.6539905
2206,3161759790.8825707,1780239145.3651562
2207,3193788940.322324,1789694935.155601
2208,3156319439.7297482,1806923206.3897161
2209,3195128304.1154385,1811719224.1449878
2210,3151790872.0362024,1855682426.2431958
2211,3252930665.1661253,1825817569.2568972
2212,3153171094.293366,1745756468.9122756
2213,3096209981.0018687,1660105993.0839193
2214,3039094735.597445,1668082699.8616023
2215,2971038223.4922028,1562681138.2679014
2216,2850643783.514408,1613355595.1231475
2217,2848262392.314531,1665813918.4391818
2218,2786559949.976099,1673783295.0374792
2219,2700832993.14052,1592196514.2102892
2220,2621700967.3036427,1586498727.3304293
2221,2598633345.4042983,1615553701.5669308
2222,2596756622.2804523,1594950228.7888787
2223,2639183727.851433,1524189973.9079294
2224,2546405791.733051,1538200068.2919552
2225,2583370539.6659226,1497592903.2110753
2226,2554325550.984583,1482964593.6981032
2227,2589369392.15189,1431367478.2876103
2228,2594356276.213972,1431988108.3447678
2229,2611376515.6743126,1432237483.5789697
2230,2618941805.561556,1417947867.3424826
2231,2643258890.4417396,1379863958.8177762
2232,2583611343.172814,1355202424.698259
2233,2628651421.83612,1302907009.305658
2234,2553569100.932078,1381270735.6903503
2235,2579019216.8480263,1353592662.0698526
2236,2464832823.2729397,1319291374.0051608
2237,2472705047.6500487,1365438383.3887484
2238,2569931992.4616833,1373335179.353126
2239,2631433960.7717223,1378282807.6057796
2240,2617736123.5775175,1351496238.7960894
2241,2584243748.163002,1354127254.1207943
2242,2633095438.933315,1381787661.2352529
2243,2683077737.0807033,1313867054.5321856
2244,2693777003.7354884,1276170216.7514083
2245,2761237427.0412345,1281586987.6560555
2246,2801121742.702009,1305809267.1416967
2247,2767947677.0497627,1297285480.2259429
2248,2788365237.226761,1259495565.4726672
2249,2814548268.781857,1274550442.4111264
2250,2843130130.874806,1311014461.8526378
2251,2817299378.7436743,1316199283.444291
2252,2791218659.797236,1277606768.2826846
2253,2809386000.0618844,1286649937.3744721
2254,2752173499.65928,1348101771.1483488
2255,2719342632.0087895,1338250389.8520358
2256,2704985547.473141,1369594592.6454668
2257,2622709866.51842,1382576651.387033
2258,2666740094.377833,1382782528.6932375
2259,2601649579.171899,1386936420.876666
2260,2616002669.8084364,1364477708.1144657
2261,2675801058.1486216,1379707989.0497522
2262,2687967117.348617,1361568643.1777327
2263,2731601079.377994,1348671013.4896882
2264,2811910245.877078,1309509989.5329711
2265,2776968346.4541826,1317877054.433324
2266,2788714480.130598,1286532458.6783664
2267,2804894606.8374853,1334149538.4397535
2268,2836903724.738289,1341293868.4869041
2269,2864652959.2006774,1346326814.9243147
2270,2870516840.2134066,1332860684.273628
2271,2827861534.7645097,1268090255.9273093
2272,2786743545.6377535,1293936041.9489584
2273,2755314018.5293636,1268156127.0951412
2274,2786238854.4573045,1279857553.84569
2275,2743756695.974432,1308393974.3263347
2276,2717800272.9202127,1327493132.5911005
2277,2639151527.4434543,1359788859.9858918
2278,2589583837.718068,1412124926.2772422
2279,2613172802.621323,1393866711.4792593
2280,2676497743.7912016,1394744295.90326
2281,2668339082.7999625,1320676085.5711265
2282,2689645827.7059793,1269965963.596188
2283,2653266179.0943103,1332894925.595356
2284,2641365451.1943917,1378213867.7095296
2285,2712564757.9217987,1407274130.3650608
2286,2729705248.336258,1428717546.5442262
2287,2654043140.1151934,1417673252.233572
2288,2684757981.931372,1428824018.2727025
2289,2681348500.8802533,1452790299.3398404
2290,2731344021.082355,1420511008.6547081
2291,2702895477.452561,1436377957.5995846
2292,2780388536.818444,1423895328.799227
2293,2708909373.6038337,1381422882.1645489
2294,2728311336.2599554,1369827906.5893247
2295,2697499073.325251,1348869637.287328
2296,2714167186.004588,1357698052.2552426
2297,2707373263.116722,1362117203.6429763
2298,2666722398.071486,1362577726.4839997
2299,2649387642.6015315,1362223015.1307561
2300,2571169926.0366254,1364155761.4895668
