time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2044,2929944604133.38,3331624067583.2266,3215820059470.5635,3079353586653.719
2045,2867645962779.4224,3301350584425.101,3195911965198.073,3046996752130.954
2046,2830806617390.0737,3284713250398.057,3168831286666.9927,3003724282256.4907
2047,2801748824873.408,3267144088630.408,3137062041310.8022,2980448053898.781
2048,2751574245735.427,3247340021510.4004,3117257870464.155,2954150863855.683
2049,2717540032080.7437,3234292942143.8267,3099290061507.4385,2925778260858.303
2050,2696316579389.281,3235422509079.427,3076925387354.387,2888957242995.261
2051,2657269869595.3564,3238070609809.7,3059179707279.4624,2858620222048.9146
2052,2613018645673.5938,3227386481961.733,3031329017381.7915,2820943955773.7896
2053,2570317288028.678,3215106550794.8896,3008403570101.823,2788629548621.2876
2054,2525442595412.737,3210011639290.416,2982962512030.3574,2760961898043.342
2055,2483098976544.2573,3203350112692.463,2967712002198.991,2731904123092.7773
2056,2434269051710.6743,3196421230427.7773,2945403289255.1865,2709359374859.8677
2057,2396389783397.8745,3173291303948.856,2924690340848.195,2682644751008.6167
2058,2364479897764.1436,3151270116241.1685,2908113596263.6025,2650634058570.6504
2059,2331492060764.404,3132113946855.944,2888159216726.6094,2623700220798.3945
2060,2296991522244.892,3116825665398.9946,2867788126062.047,2603358101836.2153
2061,2265375147280.866,3094478014743.2383,2847782181986.3213,2577594874527.5615
2062,2230541125600.9175,3088947472626.484,2830527070410.7817,2544443291178.836
2063,2200789434255.7495,3074768257097.6953,2815580923350.666,2529538901564.5527
2064,2170627354761.859,3074655743118.5186,2792011970336.451,2509444550482.9263
2065,2141348914043.8271,3058793375817.58,2776396198195.056,2486874607245.1045
2066,2113629580410.8586,3041423014586.176,2763386641827.9395,2456066013064.2466
2067,2090538465206.375,3031794623761.3545,2751449576570.234,2427411547224.6387
2068,2067278567051.2715,3024269903502.907,2726152852243.791,2398937483623.0654
2069,2045136053811.5168,2997170857918.3633,2705826112100.6455,2377816164341.682
2070,2017096970761.6655,2990455681673.1743,2683528023113.019,2346431612930.4097
2071,1982254186865.2363,2988011911116.61,2662769205937.7744,2318594618741.844
2072,1957368033787.7786,2990959642975.842,2641480559037.3667,2296210803269.6323
2073,1936004671403.3071,2994696011770.8315,2621986657373.719,2261824354620.1274
2074,1921224469790.469,3000682622509.3994,2602837813482.564,2238069671952.944
2075,1891582314767.6265,3004733173279.8296,2588400137056.173,2207203696787.955
2076,1870536591378.6443,2999882298801.9106,2568172473055.8477,2172554779316.8948
2077,1844693894961.879,2992355030706.4688,2551246518492.492,2149945104139.7078
2078,1823594801544.3584,2988126366820.9775,2533605507322.132,2123747200529.1414
2079,1798821292194.9727,2973052038642.404,2511454876028.5166,2099544449232.216
2080,1769259681390.0,2961348816914.7153,2492921262952.5776,2070436996934.0764
2081,1743831400918.4773,2956824842267.211,2477827480706.8687,2050639742446.7058
2082,1715111708503.2961,2956506412252.65,2466357005076.258,2027972517365.2932
2083,1684990048140.2334,2948804805314.9624,2456095150148.15,2004571894619.988
2084,1662761872168.2415,2937184619372.258,2440332004601.281,1985610095048.4482
2085,1645942702683.1372,2926238117857.247,2426896460366.2817,1961871576295.6086
2086,1626785789437.7593,2920735792159.9795,2410451471068.4985,1937719809471.2725
2087,1603727507392.3833,2908018542077.695,2399563274783.324,1916364056898.1108
2088,1585507820922.6755,2903229428415.9517,2384261942483.6245,1897134854968.911
2089,1570747057100.2397,2878571401378.1787,2374165538215.5933,1872775930040.2659
2090,1554957410757.113,2867913922947.6367,2363134643206.1562,1851768577028.8892
2091,1527415565924.9993,2855479502894.117,2345434588737.33,1820740194582.631
2092,1504759887871.0356,2841350455371.787,2332201274826.1226,1796773854638.0789
2093,1485086629097.2683,2828706530909.694,2319960835918.047,1773806511630.3308
2094,1455859196178.0986,2811567449608.621,2305153983190.4165,1756401526822.8213
2095,1431709900591.2554,2795933490545.7773,2290706022713.835,1736744537506.1958
2096,1414515344565.406,2778134549052.51,2279521950762.5483,1718843626943.84
2097,1391639278106.963,2780503848828.33,2269473073008.644,1701138416798.5823
2098,1371542658903.53,2777966583551.191,2257929145298.2915,1680847193084.2537
2099,1346823777115.5366,2773711164631.0015,2246644231626.5024,1655267385149.216
2100,1327727993790.919,2778979856418.1655,2240866064454.035,1637812059482.8958
2101,1304032060908.327,2777045830797.113,2228239644013.7734,1616034224686.59
2102,1284843749182.062,2762537470405.1943,2218528489175.7505,1592358820437.7463
2103,1256053297826.5996,2760392579706.7466,2209445360290.649,1569459516678.563
2104,1241920056089.1125,2740483987938.968,2200320379070.31,1548415026497.5852
2105,1221949228887.491,2724152429084.423,2183873684836.5034,1526262929302.5593
2106,1212453909691.8726,2712181785013.3623,2170676741941.724,1505301673154.774
2107,1189527219556.5657,2712080554761.7305,2160173137028.5288,1488215085351.2483
2108,1174282282093.3118,2717943550573.0547,2147790295296.9402,1468621351213.8862
2109,1159917031899.4316,2712364822621.4966,2141793205891.7388,1452724367679.94
2110,1141760713045.342,2701124798319.3457,2132533293885.8958,1432594291948.6143
2111,1126632245132.6917,2685429297108.395,2121695869604.319,1404537735460.4705
2112,1111317706587.6277,2666606920939.987,2111787124533.9792,1387160817291.8193
2113,1095738302268.1909,2657391448097.7056,2109035227302.3657,1371750339182.3381
2114,1077057457266.7615,2633748843806.6562,2101425124771.8225,1346659486113.8174
2115,1059199785233.0205,2622579480579.214,2094441253693.7563,1337311814693.9158
2116,1042527179277.0007,2612339791477.6226,2084436892094.965,1319718209855.3965
2117,1028861664694.005,2603215345621.174,2077025119922.0464,1303927638038.1267
2118,1011595820553.7104,2590957281413.1035,2068421183402.5547,1282316857971.7446
2119,992696951717.9393,2577243599725.668,2057011015783.9797,1264350918516.426
2120,974327281165.8905,2568060757864.755,2049358470069.2322,1246971464059.2732
2121,956116167853.3864,2556543150949.57,2040975510187.7463,1221261986308.9607
2122,940666075090.4381,2555430353066.2466,2031183322921.9033,1208786632688.6711
2123,925228122354.8337,2552807615862.547,2026055811011.088,1192680211399.8828
2124,911760235945.5148,2547352943163.1465,2016706349732.7656,1177082065748.4883
2125,897665189642.4802,2529523775311.609,2011249259805.6553,1163480410941.425
2126,883689740557.0941,2518850803955.572,2003779927028.6104,1146730986055.2407
2127,864233018944.4777,2505803745302.9077,1996716458110.2585,1133094966187.488
2128,850180854502.2064,2500489518679.9624,1990000632247.3691,1114833207814.947
2129,832555291052.616,2485957637364.9565,1982214666920.4863,1096378982742.3416
2130,820007585599.0768,2476461509735.2944,1974680566692.6958,1082171704026.7024
2131,807977707049.385,2463711664355.3486,1965167331212.781,1059279380434.0016
2132,790580220781.2832,2450484663892.3843,1956707738224.968,1047929322965.1469
2133,777277551055.7441,2451436595413.024,1949578908925.9194,1029635843933.2137
2134,759644579113.4021,2436966205698.5635,1941786170497.8281,1012733705845.3229
2135,744846364295.1503,2427909646243.8076,1931701200602.841,993387779869.7921
2136,731519898536.5839,2409965450323.009,1928639124839.967,981033459221.095
2137,710412769985.205,2395142284968.8633,1921532621600.4539,966978620727.9009
2138,696197612024.4222,2384847191412.5273,1918425521598.006,954084167879.5516
2139,678996523712.8708,2375756582642.6313,1914027741410.8855,944809769914.3115
2140,664068258957.3901,2364392704860.2773,1906100562406.26,931767282076.8044
2141,648303363484.773,2356239581926.2573,1898366706195.7947,919083233187.7506
2142,637669883359.478,2349036309583.9775,1888788052646.7627,906816243493.9861
2143,622981584393.778,2336424421429.1035,1884198701293.92,891989090187.9791
2144,606707593636.148,2331267104377.0015,1877484694077.9514,877559264473.0803
2145,594912238122.4484,2325253767141.3047,1873233658938.2358,867430721228.6616
2146,581086263999.4757,2316680722986.8115,1862315582027.3425,856454434420.8104
2147,568898158816.7498,2313877938231.269,1857857764395.5698,843434735130.6123
2148,559202639442.4414,2294482941558.213,1852974309050.2646,833704440372.4364
2149,541925710560.74023,2283730032060.388,1845824116354.6772,821740113611.329
2150,525467988759.59625,2271601740100.3438,1837829714927.373,808592711410.2441
2151,511803966463.4539,2258758552932.0566,1830065140049.9333,791227986358.8999
2152,496791153630.4925,2246437148652.705,1824079119331.1174,777339179594.5518
2153,476895700094.9534,2237602623217.7085,1820900489568.6274,768142964847.7065
2154,457356457226.5318,2239408929395.008,1812385005766.097,753471911709.395
2155,445741578779.94604,2230806720418.849,1805650561294.9985,736287432225.0142
2156,431565852789.7329,2224172685910.2383,1799746217047.2556,723956704712.3898
2157,415257043699.1567,2218338256623.3584,1794059133012.9531,713578500245.3804
2158,399674790549.9323,2211601529637.1245,1792862166099.4167,700324431497.228
2159,384908042498.72974,2210064469513.191,1788060679083.8984,684335306946.8264
2160,370068871125.27734,2208582364241.612,1785699207403.2344,675991637884.9875
2161,355241824123.4742,2201470021789.755,1782213026528.0964,661211644167.8243
2162,342671095522.31244,2192843409522.5403,1776802718354.5242,646493717861.6938
2163,329939533261.5343,2191808108618.1335,1771312648923.434,635451867264.8564
2164,315198364176.007,2190991567142.0945,1764616046134.8098,621340819093.701
2165,298566258987.0962,2179636007461.826,1756744894711.18,610427020181.7623
2166,286638343953.2845,2177708444852.4397,1750126450435.8193,597845653080.2476
2167,274396550066.05478,2168084661336.696,1744708630247.6475,587024479749.704
2168,263787421921.16147,2160320626619.8955,1739288589914.778,578412604895.8434
2169,251681038887.07913,2156296970471.9312,1735240873258.0603,568825907379.9774
2170,238753690070.42166,2141202073476.4832,1728775856186.6833,562194252024.8002
2171,228574055486.69833,2133005084514.7688,1725985397577.4714,556117594722.2773
2172,220343001069.405,2122933142089.3325,1719884461196.9585,544392100069.95996
2173,212585451583.42398,2108623906295.2275,1714916459478.555,530844526733.3554
2174,202634323985.64087,2093332504415.3635,1706136931402.58,525922100972.0045
2175,193906749595.31277,2069596675272.436,1699673448369.5168,516647095588.7999
2176,188295524701.34082,2062387987617.773,1691135731949.3826,505678069886.7035
2177,182371187116.50003,2052139708562.9111,1689851925909.318,497781727713.4981
2178,176049489033.2947,2039411054969.523,1682312416543.581,488887833639.804
2179,168932840537.728,2027304406981.5017,1673649990900.66,478845955343.7676
2180,163126533824.28198,2021359943181.879,1668748031479.763,469026069862.41986
2181,156469987766.88733,2018706496996.5117,1666633681167.3271,462637097947.06934
2182,151063874246.27725,2007391478165.5803,1662488406061.6538,459681528412.35223
2183,142613297219.93994,1995389809454.1958,1656313137327.299,451355720337.48157
2184,136331858822.67719,1980502106238.78,1653733977223.0576,443307835789.3262
2185,130795591960.80519,1962996645003.8242,1646068487109.811,433307092543.4104
2186,126159460403.72308,1951576014490.732,1639933156953.2012,426246410448.8679
2187,121533610780.9339,1935750509128.8032,1636708051338.6606,415182425941.6144
2188,115799431490.47414,1927432839985.647,1631560446947.9675,407881282738.4713
2189,111488358072.56107,1908174039635.3247,1626641214007.9353,399899248731.4762
2190,105184796687.54634,1884377246658.3806,1622828285358.6863,393806699304.0604
2191,100517200478.4438,1868741559738.1729,1620691385559.7588,386432420434.1634
2192,95165127113.28908,1854148734264.398,1616459651263.8013,380028279845.3373
2193,90304423259.4899,1851042179379.11,1609956655858.7239,374302674493.40466
2194,85704837473.95912,1833133586797.4268,1604079283031.188,370254377403.2443
2195,80751814689.97502,1813078644822.2666,1601322448271.521,364304128479.9274
2196,75918972597.05353,1798728589596.1228,1597090608599.0444,351704257808.3074
2197,71676344957.59448,1786791115161.1145,1587197690435.0488,345772593358.9689
2198,67875988876.94324,1761728428503.2273,1581249558022.2708,341548020816.02466
2199,63755147778.07254,1737882225581.1914,1576863523642.408,334216016669.40314
2200,61272004352.31583,1717933189184.711,1574251375362.5842,329129393730.3257
2201,57887676513.35079,1696231492735.553,1568251693720.9844,323633522455.4563
2202,54850826925.895035,1682266894281.718,1566995862532.6448,315880485990.2388
2203,52278138492.03022,1671443682798.4717,1562768175742.7017,310226458745.13556
2204,49754075818.75187,1665261315924.8857,1556983038195.3647,303753066754.1816
2205,47144824940.712395,1658999162148.9033,1549057370791.669,297362257274.8624
2206,45136559315.698364,1649458574069.4976,1544252014385.9111,293170438201.28613
2207,43707391256.08485,1629410841330.208,1539441596635.069,286887987481.1677
2208,41865094919.64222,1611259642568.6753,1535150497024.2202,281351738805.6499
2209,40035346972.001816,1602521648259.712,1532368052308.9207,273729115019.9708
2210,38341844609.91871,1592641846863.2075,1527979111951.3723,267240281887.43292
2211,37191823611.133766,1571440328615.2622,1524872700491.6152,262990949774.3284
2212,35507027391.43644,1546328065340.5369,1520053273640.9326,259498666204.40164
2213,34111361578.757637,1520576658041.3347,1519167581198.4824,254741130867.9352
2214,32732450583.498493,1513481934650.3945,1517471135059.7817,249795564806.06323
2215,31245038511.246513,1507815765702.107,1513372279686.748,244305941966.5992
2216,30196913585.107487,1494029245215.958,1509526656573.9497,240626224774.77484
2217,29026893020.030556,1490301602072.8582,1507247246172.5256,236640791759.1524
2218,27652952937.47146,1476381967433.3503,1504482560160.9731,232284540816.8002
2219,26365393084.947926,1465328901739.5056,1499755129016.4666,226035671725.32242
2220,25090312341.035732,1447538618958.423,1495524363670.2302,221405225918.19125
2221,23996920861.397198,1430131691015.905,1492100455991.842,216617602819.1734
2222,23044384281.361805,1414970281172.09,1490225274235.166,213539561921.4695
2223,21922392816.240677,1410013163343.6602,1487368702469.3708,209158669944.13297
2224,20941872203.033783,1406229959763.8843,1484290433862.8174,204736895584.50815
2225,20168794746.803402,1401991624063.8372,1480051724808.0544,199512981166.539
2226,19589692443.577507,1398475119495.6445,1479312844191.3042,195352398496.9737
2227,18985824912.835587,1388155784141.131,1473948097303.603,190587556625.33017
2228,18239814085.912304,1385584027961.3691,1470731032378.407,185702910268.69028
2229,17805579101.79957,1384635065025.3267,1464250371513.9395,181648079159.30057
2230,17406111472.423584,1384777062138.274,1463106799411.4578,178887523369.6206
2231,16785628673.390232,1371235093078.3745,1461684314265.469,175937716901.11298
2232,16145609238.941566,1357303019312.7192,1456755301209.0237,171954860127.61743
2233,15591414226.848444,1342808220781.576,1454387247131.6353,168971731247.72086
2234,15145317366.831911,1334589823137.1,1450269445733.341,164665997961.92572
2235,14683932743.84487,1325627893168.304,1446046061499.5408,160097832082.44724
2236,13916590807.077065,1321137144575.8206,1440808218655.7463,155406108399.31494
2237,13413844556.99836,1312544902219.1116,1440070000855.24,152584537203.97174
2238,13013552526.502966,1310318648595.8303,1435004927787.4214,148415321265.8697
2239,12507593965.891134,1303025103351.7544,1433022866150.7688,145777007659.4052
2240,11988487084.754822,1293908016637.8164,1435190899897.7776,142260508659.82205
2241,11793395720.418648,1292848332489.3684,1433548327259.357,138977909583.31833
2242,11487725517.222115,1277368858827.835,1431316279885.4453,136862956764.35738
2243,11208595124.718668,1255669513053.1829,1428466025266.8972,133764851921.18015
2244,10999515144.838377,1233992034176.7754,1423957076741.6577,132093560741.97778
2245,10636361262.03054,1218174642937.2422,1418657452451.821,129823460993.17921
2246,10480498916.822815,1209133595070.865,1416190712531.4167,126696257021.68677
2247,10266356050.636154,1195410738475.3457,1413042861825.371,123657252605.94458
2248,9964684446.703785,1190714826336.7305,1411062823963.0884,121496490948.73624
2249,9843604361.35181,1185237943858.6636,1408221764038.2563,119672535791.45505
2250,9772396822.789059,1174254442461.4028,1406132743723.6592,116786798766.08817
2251,9569823441.48084,1165295852166.2585,1404543053150.8916,114481025763.80379
2252,9355559764.82068,1153926784165.793,1403699330294.395,112224848698.63847
2253,9214838491.29759,1143105809568.9458,1402021564144.8833,109347727031.66109
2254,9074862985.489485,1139949074487.8928,1399617372681.4119,107751880530.69672
2255,8985941616.721157,1139041015600.7688,1394691206159.6438,106601021819.42026
2256,8871514624.25524,1122500032160.814,1394742927264.5347,103748935272.45587
2257,8836439438.527863,1103964375404.0889,1392946687572.6853,101565396268.60059
2258,8727936893.321514,1089899399775.8846,1389857288610.3662,99271872966.0299
2259,8678118655.649403,1074551759088.5891,1387654750203.7834,96251636345.55792
2260,8626976565.67803,1073228291841.2877,1388155110581.3125,93743078866.6997
2261,8538990152.129984,1064167280987.9764,1386617028724.0063,92209367257.5887
2262,8431402742.654613,1055874904546.9005,1382105938284.4211,90669918758.64688
2263,8352108004.363744,1053943070525.3217,1379141858150.465,89416670172.7166
2264,8240683670.5209875,1045963728839.129,1377391911135.9873,87072707919.59964
2265,8227942231.460103,1032747707872.8708,1377591116325.5166,84697941175.52907
2266,8203834152.5450945,1023891129433.7815,1375936306380.1228,82671433941.07625
2267,8134101924.360579,1001818335326.974,1372011288996.458,81341155001.66533
2268,8054520802.060923,985366804403.1888,1367831471023.4585,79582802265.48886
2269,8027662451.596941,965129104718.3058,1363372484554.6448,77241279625.18703
2270,7950256277.621967,947689885390.7413,1361150476269.5522,73958858324.89006
2271,7910764944.478796,931116858490.4194,1358487555286.0056,71886694473.71468
2272,7913001127.406524,912837082424.8981,1355521443802.1807,70646137199.78064
2273,7888381019.942651,892678070092.3848,1353213756477.814,69814874230.37212
2274,7854695111.773005,883779469180.7976,1351382255854.0386,68701036716.88768
2275,7803395313.34624,874097888512.0721,1348071508569.131,67802549352.337746
2276,7810625867.958183,866366934955.3005,1346166273350.0916,67246642844.47264
2277,7787304885.783021,860023359505.3381,1343888383217.6147,66501989149.245155
2278,7724695009.908161,838360497887.6957,1343747518668.7478,65607374597.34962
2279,7773216737.009196,823889926915.4025,1340178507521.9197,64837963444.22745
2280,7734944164.809422,810288768240.6672,1337131501555.7231,64328206633.59045
2281,7756434385.721783,800543278622.7372,1332989678068.8184,63077481723.32531
2282,7809506825.527119,786612246005.2103,1329949629357.6216,61570881505.53908
2283,7799595089.734846,775426758707.5117,1330259200804.4912,60386118037.23545
2284,7839463922.366455,769297998947.5314,1327320488223.4531,59100514420.13705
2285,7870777816.648815,764230183320.0966,1325018971285.3237,57917980354.150536
2286,7835372674.263538,759780063829.7961,1321752812535.6875,56766775132.79893
2287,7874299743.163812,746657390881.7625,1317221225567.1113,55836246681.46523
2288,7911312111.584609,736057642984.0715,1315656927316.9058,55345253900.83827
2289,7876852386.725513,726575774723.0773,1314054252575.979,54158407159.797386
2290,7861380801.986636,718246617869.8112,1310962588723.3071,53228618304.23659
2291,7846419414.943961,708707300616.8643,1306563960761.4912,52437324113.813126
2292,7884706112.13906,698772908185.1036,1305673425271.996,51715651820.561005
2293,7917098498.507093,687457804538.4176,1301639383237.7527,50804535524.65194
2294,7892339599.738615,676257630983.9977,1300766723156.5159,50074847436.03719
2295,7884113865.958299,664887132880.3688,1294575898503.797,49589643229.17493
2296,7917567839.813093,658064114825.1334,1292254592057.0786,48889997094.454254
2297,7909210201.078851,655543051255.2297,1289792590592.2412,47956198357.519295
2298,7888377760.767733,647065766648.823,1287567051644.4563,46737498098.44202
2299,7874954966.7943735,641566351267.611,1285592138060.7563,45940920822.83621
2300,7924852639.659689,630144528961.7448,1283276382844.8232,45171175183.26688
