time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2058,9283816279.543503,7158623615.167977,12665878628.071657,10189510034.692045
2059,8640143886.985897,7151712297.036906,12120448372.595388,9645588313.001482
2060,8296310541.71305,7041055550.483594,11515201491.60138,9508331040.141394
2061,7887389896.954968,7188856550.143445,11256220542.583868,9486514282.240358
2062,7901232559.833456,6921038838.471594,10993281235.89082,9225458610.384018
2063,7665396064.379592,6583790406.921423,10547006578.589716,8902153067.91536
2064,7324518831.660202,6557801446.454448,9775927997.203262,8677542934.439854
2065,7210691357.489124,6462746260.170693,9068437656.92592,8543616717.840614
2066,7130910888.631382,6307092216.806506,8727379579.876587,8100351951.354509
2067,6854205781.069405,6334698025.440332,8689559185.955103,7912392026.263871
2068,6767436060.430119,6113144527.238068,8650018637.736502,7693450717.308517
2069,6860471636.048248,5897209383.864417,8197152609.462596,7745930267.765051
2070,6742064683.68109,5663125012.228107,7969372392.911108,7528320080.075961
2071,6934491851.030701,5564605909.000993,7723813822.747703,7455689325.015244
2072,7010669212.391858,5444959716.904969,7452334339.439265,7329396547.64027
2073,7215311548.070745,5428471239.831432,7394643016.9351225,7374278074.154209
2074,7275673304.624991,5222206928.897707,7412316525.806792,7337319264.700282
2075,7246856286.25602,5270521579.9177065,7352370720.22287,7608148365.275025
2076,7389992921.6473675,5452741794.158967,7410239537.907891,7783399909.49086
2077,7524412116.464358,5346447894.648526,7288659909.404767,8115142997.960707
2078,7482646123.630759,5320061040.034046,7157557851.469944,8083945498.249574
2079,7464679884.553726,5456141342.997678,7195065363.275882,8161688610.593988
2080,7653260589.104066,5295258961.407757,7237870980.9951725,8165827918.591096
2081,7485583351.668438,5310999494.105337,7311436763.525981,8250438498.8483095
2082,7393798429.149122,5450808872.524184,7449601121.783024,8328492136.585864
2083,7583143463.268902,5607700230.45718,7368274721.960212,8453310582.758465
2084,7562218130.116547,5559036015.904404,7292848189.779212,8618757697.142593
2085,7341064889.569438,5291826324.399831,7130585757.905768,8644225679.14635
2086,7434069874.664735,5234073993.802843,7057032375.01307,8790274033.184351
2087,7481116117.346311,5374822066.56773,7071029685.422573,8981247993.26537
2088,7445345791.751743,5286658912.710443,7251215834.231999,8790101242.3638
2089,7561526914.912832,5631772111.624915,7182452516.213948,8858661857.671946
2090,7504971445.897122,5335983414.156618,7148898379.399817,9023289985.256138
2091,7507583687.410123,5508940952.448867,7393421371.854001,9011495115.864697
2092,7430478730.253559,5563508190.433911,7490381455.565567,8855378362.361883
2093,7625339203.879184,5822932923.970737,7667719396.919059,8963059888.286957
2094,7545300782.305382,5819658085.178627,7749647748.796222,9134248606.95669
2095,7592400716.793992,5937966364.4245205,7819980673.715173,9131916741.762913
2096,7682187870.39853,5893857648.727995,7591383749.820981,9324573101.613195
2097,7521348280.834806,6226475850.46968,7616361532.935805,9691951591.630255
2098,7714673075.385695,6474814694.679396,7681482491.654522,9627060347.485584
2099,7762165030.836438,6685186636.007481,7813721990.219527,9703278473.2788
2100,7549316222.789576,6782788703.9656925,7733304702.1833515,10001408010.358063
2101,7455281330.643711,6682663364.432819,7681574242.283444,10184396239.988773
2102,7673191028.197692,7128670613.2122555,7747235679.261527,9866877463.417795
2103,7594209569.471842,7227766745.768173,7767548527.797802,9678740480.41039
2104,7702009645.520229,7366205534.293801,7724489987.007678,9848853639.77049
2105,7872988339.188038,7477036546.010875,7774722878.780589,9727052878.475824
2106,7985605667.257783,7601998507.115692,7823524819.821995,9779151711.636879
2107,8069465740.814799,7345839535.193155,7890918136.5251,9994531178.626234
2108,8208596342.040645,7452230799.482739,8079635991.37303,10041222728.61777
2109,8203561545.992803,7432113761.091712,8287701476.942956,10159551688.354235
2110,8392163942.890296,7469400109.824477,8253529275.960243,10247473499.575556
2111,8562477357.97209,7477439251.029171,8377371742.697348,10313662636.136171
2112,8700872327.316242,7637057729.405952,8575428463.940448,10966592856.656385
2113,8808450331.140488,7628704026.537858,8724365674.919947,10489199030.143087
2114,8496472493.590717,7693938633.550799,8928497713.635004,10835021928.765717
2115,8724420153.153357,7822100542.773152,9079964930.971148,11210160756.026915
2116,8687845926.008295,8015380635.014339,9452883398.304533,11374858408.355064
2117,8828945707.260738,8025235011.188559,9504185058.28612,11245555217.740002
2118,9038956206.837435,8344730319.109307,9388376492.148832,11035836995.511011
2119,9135763130.591953,8550852763.167133,9367745642.354532,11300030992.318459
2120,9203397408.754591,8542171785.804944,9470940089.395985,11452387739.586735
2121,8980134872.329954,8542604495.907857,9629610203.704254,11509349153.725079
2122,9021512471.55544,8319454350.8998165,9744127374.751247,11781813686.069153
2123,8922340368.451029,8415502860.27032,9772601435.548227,11921531951.576307
2124,8877566669.270933,8666680319.67381,9613350576.422447,11902988492.69978
2125,9039691684.118135,8917603440.515507,9791949109.91179,12362978040.537083
2126,9042113314.650215,9140901181.51289,9532561251.009531,12607543199.861986
2127,9183660635.312706,9471905809.26543,9390729110.332897,12630222881.550974
2128,9388928408.048193,9855712632.056984,9372975381.398682,13073912040.202206
2129,9399955205.59882,10116726842.306683,9393946382.996767,13494602005.678858
2130,9483700237.65082,9997524765.756315,9330198361.11988,13978824742.003447
2131,9778180906.514017,9880106451.556093,9562764903.340574,14114342224.852488
2132,9909189329.995115,9829960543.47224,9210540571.172915,14094617935.637001
2133,9942585084.430285,9871019847.769787,9253258019.814182,14407065073.577843
2134,10330802912.39521,9814640187.950102,9281770926.36258,14667378058.308182
2135,10307325477.588226,9928971901.303595,9297024951.236128,14747923844.227272
2136,10615057548.923754,10247352310.49293,9481748359.624468,14828274501.321774
2137,10790801941.660696,10459020470.908325,9535192793.947464,14575214357.888689
2138,10946462784.091698,10418286145.63124,9608076331.81297,14710493173.606546
2139,11249202507.309687,10490205254.10121,9942373964.037016,14710695453.365906
2140,11734163925.535381,10621955021.193678,9980196270.118618,15076873423.011608
2141,11925250679.12564,10633269043.859806,10600804615.172379,15021398730.143017
2142,11769867281.237122,10836554229.620348,10701191496.087685,15258568581.066637
2143,11907983666.371965,10778043756.635113,10727638386.463669,15421206913.231695
2144,12082473851.749418,11343404197.265844,10807381980.93058,15532808541.183197
2145,12128985609.60859,11337286697.300203,10916345840.436203,15652130761.082207
2146,12193667412.972658,11389650119.190838,10925465003.416624,15893506351.705853
2147,12411284145.264484,11434453893.344254,10974442508.539589,16363247577.470022
2148,12498359395.80743,11462650406.838291,11064343024.691185,16202117071.440622
2149,12779940226.469212,11588393831.076515,11309491785.919369,16504606995.51734
2150,12817880395.421907,11533302132.420942,11612937095.56423,17018540907.286882
2151,12862446724.62004,11681351742.604038,11747008616.142876,17185858835.74597
2152,13086041243.500027,11767630613.214516,11755538181.448793,17151158265.30739
2153,13382129205.809307,11948015421.704977,11645157172.653261,17497126339.264336
2154,13267121013.909159,12203900881.95226,11816140158.286198,17838073996.329468
2155,13336493948.368427,12306763692.981846,12150549184.249395,18122064199.96895
2156,13401659511.331747,12409679106.637917,12052632624.155325,18102634608.895298
2157,13366744712.562391,12882984440.466185,11994743274.142656,18035772163.586197
2158,13435631891.52802,13049642694.922523,12186142958.292292,18283047411.25517
2159,13361152547.73896,13004891091.723036,12143015113.02963,18737823929.412273
2160,13552542691.862253,13107932170.78617,12386114485.905672,18634091450.382412
2161,13679950127.505192,13233509762.04222,12753115889.216778,18741442300.844707
2162,14044482876.068079,13036800075.932848,12739353557.374105,18573596636.602104
2163,14303921944.642227,13106942590.506836,12770096001.866606,18649389660.46748
2164,14573311269.177185,13121230227.703434,12999411358.884974,18912261489.530254
2165,14681754527.124779,13105211357.330362,13392347289.146572,18567372847.83118
2166,14690246454.25879,12984619664.492878,13390451712.918081,18821298496.564316
2167,15068628662.485184,12807963194.476784,13666832269.986515,19223294513.337467
2168,15173353203.423195,13052170419.625107,13444541535.778324,19379456972.343
2169,15148219648.437199,13038442989.472803,13587054490.010742,19508564918.59039
2170,15427143285.265276,13017158538.947556,13727624533.923723,19750510367.943283
2171,15444409079.426899,13381677772.55474,13626430411.693441,19815288680.262478
2172,15529150887.512873,13469903784.248522,13513608907.964329,20140961554.454975
2173,15287930036.645615,13202516740.658323,13424656838.620878,20377220974.235565
2174,15329444167.55153,12960198105.176792,13389945222.176495,20832931648.17622
2175,14931179926.853806,13243690877.470322,13430841446.316296,20688214893.66732
2176,15440285758.49989,13253994557.827019,13574768478.14443,20756055280.538483
2177,15652784988.10054,13216853980.70094,13619463314.03967,20442903361.911804
2178,15170892747.533281,13455180158.34636,13608115916.358616,20383184651.427547
2179,15461647694.981565,13848839214.362545,13648481357.019197,19894140354.643787
2180,15585167029.277643,13884593738.508265,13811925386.30932,19889372533.52428
2181,15728254079.957895,13862467297.545582,13870334569.369743,19640778849.191345
2182,15638738929.327858,13848973924.930422,14008866253.16082,20163108597.832275
2183,15711765785.359484,13549931634.768917,14117153436.1076,20299009419.839493
2184,15970830390.082455,13502437053.62713,14342947505.109188,21037468616.12604
2185,16175434932.418377,14007163306.292639,14773302407.19705,21111201148.33889
2186,16064548392.311764,13750827839.378212,14622128285.559052,21136615793.666634
2187,15901148442.760313,14238762658.165829,14564343159.954082,21211017105.462997
2188,15453781574.87286,14535832604.69938,14737024883.605978,21468239871.988483
2189,15305640022.610727,14696593200.65077,14925336980.143963,21386068701.485676
2190,15182703358.812521,14558620586.85278,15055406825.164553,20766519924.757526
2191,15011565085.991934,14797551215.118547,15506812338.424883,20758909240.2051
2192,14950597582.46112,14663810263.739182,15533216067.732964,21314254266.229774
2193,15006734664.801407,14559424613.295635,15406136741.287561,22114388794.114395
2194,14916726611.994724,14399754812.268524,15755050111.085423,22470391662.391235
2195,14822958338.915037,14559021819.706223,15617281736.233932,22591969434.71708
2196,15055224498.127792,14627835733.361921,15699834116.422993,23130236425.079735
2197,15397760001.877928,14941455794.206713,15544060850.494379,23083423947.500725
2198,15806615920.089417,14934711740.513197,15555292209.3438,23237979649.645073
2199,15860580494.759281,14880525630.08695,15896373068.456417,23216758047.626972
2200,16010772211.154455,15101359175.723978,15979163357.886139,23578459464.380928
2201,16512875834.839703,14857694261.568949,16015316069.498446,23740667269.11941
2202,16114101791.341513,14704296803.729748,16071718210.531666,23358967112.19815
2203,16243120489.948107,15145091210.428713,16102195774.866564,23280549403.290604
2204,16293432044.829336,15553770502.976667,16335661508.091652,23727228703.389595
2205,16492904187.128574,15434400833.590744,16448632147.226503,23257297043.24332
2206,16431028163.905792,15593599399.132225,16208008406.602283,22596514905.4105
2207,16878725789.303642,15957627020.398333,16224102835.896664,22784677385.160824
2208,16913874785.688364,15985320731.996136,16147500191.009518,22940907768.888256
2209,17018488006.17547,15806513234.986944,16064272749.84622,23517497549.27731
2210,17088226736.525093,15862414315.7967,16240394263.088598,23661265065.28069
2211,17338611510.76904,16030647028.235292,16171757908.163397,23180109492.166943
2212,17207148057.48873,16090886403.61056,16060393941.392282,24035235003.724483
2213,17059100367.912231,16259483964.364273,16382779649.909147,24190242475.740337
2214,17426766609.018288,16139920144.685556,16636105886.507849,24066185310.769833
2215,17445407874.773647,16517032968.929937,16460221183.540152,24372321497.202774
2216,17207942713.18558,16656340763.506945,16416949708.55446,24200142842.659004
2217,17018540415.150812,16865411984.99419,16558721666.234222,24252876749.567326
2218,16931683470.245148,16949132533.494436,16797647704.81533,24773661138.367996
2219,16669649694.271135,17029450925.451056,16750541370.70231,24751490946.440464
2220,16651311090.51681,17302423357.08879,16524320938.90765,24903685293.081013
2221,16710725869.04136,17788791399.10098,16158788372.202505,24503251133.513535
2222,16791877645.520788,17927954248.215652,16338412307.686634,24758093920.640503
2223,16324053694.335777,17925411469.25413,16453926867.972572,24418503878.588657
2224,16385163328.429455,17981125255.536495,16380740621.225328,24465369424.087044
2225,16270438865.934406,17567154920.538242,16623478101.447008,24068390086.57388
2226,15794745922.803673,17252616525.586895,16524848094.37592,24468609422.07764
2227,15930661141.252785,17190055779.86068,16534957191.060305,25107430960.722878
2228,15820527950.926115,17609699353.941288,16373277448.054037,25390563660.80714
2229,15827535536.472206,17840296238.164806,16254080166.816029,25584730592.48636
2230,15991136483.423838,17581221480.671944,16368755136.90303,25229807932.719536
2231,15867036606.036736,17636006121.371838,16264246725.771212,25167981648.223045
2232,15340653562.517197,17480874149.94685,16456141855.33791,25720960901.94899
2233,15279659854.88543,17620065229.395325,16598346851.51029,25849530176.862526
2234,15349634195.119694,16909905982.035885,16854383001.425703,25919024170.5159
2235,15041103897.398216,17223652113.770054,16973134465.825924,25564139841.771835
2236,14671914722.524952,17819699285.327263,16875319249.783907,25954762648.232872
2237,14507071428.891712,18410800723.875748,16752594198.924273,26200078778.051147
2238,14420570450.198872,18209204023.783257,16388536352.617579,26229161779.13807
2239,14363127711.63447,18069057869.29568,16239506414.681944,26157472385.99191
2240,14560627933.298199,17616706955.261906,16264595553.304379,25890685203.090527
2241,14193806264.572275,17479589796.77425,15949252936.65518,25099988576.73267
2242,13727405859.815416,17776357440.47429,16008286282.252563,24763149860.601192
2243,13453622849.078218,17947881135.10225,16093250225.736736,24072695275.900425
2244,13704666585.195955,18126221987.53877,16065874664.684774,23604745970.35898
2245,13893473682.056694,18837770538.042152,15769903164.842117,23504522094.732994
2246,13440302498.731672,18911167967.703114,15568206919.558836,24039982463.04562
2247,13655672697.601881,19402007443.243397,15940832451.933636,23592907833.911877
2248,14101817346.0749,19394363205.15263,15865090198.474556,23787355235.515835
2249,14164449829.742287,19612457056.06757,15663604176.625107,23870920710.071255
2250,14374829266.69331,19696747823.22095,15880398748.216215,24426333549.616783
2251,14378370821.484554,20137717456.625,15574444712.303537,24865808806.36467
2252,14329303140.179098,20287595571.8223,15510820221.615536,24759314733.298416
2253,14248147589.259216,20519997633.793945,15607652023.073854,24916698204.73338
2254,14187380307.294262,20683626255.178207,15635314151.173246,24931984390.997143
2255,13984461305.142235,21166188796.046852,15315939664.988176,24917296642.90738
2256,13622760308.097816,20952508600.403435,15369842779.384043,24887623670.459152
2257,13568083106.442572,20294914693.79213,15976271270.705894,24675974818.577282
2258,13706237231.052849,20336915812.63537,16024763554.678728,24283352413.878742
2259,13797737482.54719,19800436209.22772,16174529059.003075,24609703500.938404
2260,13944813837.240812,19575013352.015068,16284869475.669853,24794096310.000095
2261,13697549861.507574,19537746360.55673,16698497986.37539,25097605146.37944
2262,13655101324.498861,19240441102.465828,16494751941.93741,25119695006.469833
2263,13551212492.337658,19407068719.171463,16878849533.809402,24975821131.480965
2264,13304690989.117104,19846419963.34434,16863346432.686577,24572353582.59469
2265,13130374012.830692,19827845965.55313,16758352376.766691,24577270738.43388
2266,13014818163.648441,20653100955.069298,17106264751.244864,24653269349.480053
2267,12628382705.293036,20964195769.69629,17140130664.488907,24359302536.19887
2268,12630252584.738548,20798109737.076294,16983889785.080654,24502238691.311607
2269,12739289191.558203,21334068266.309795,16683514257.444078,24469037988.62582
2270,12639750755.489132,21406051826.569782,16837885045.601645,23815234449.54725
2271,12730026876.342318,21396719966.41667,16806912876.943865,23738052849.819008
2272,12999932827.493792,21837892244.345768,17140158779.26439,23389773688.348
2273,12952969599.33778,21903177831.12995,17193129357.250057,23368000163.455917
2274,12905020425.96062,22015906992.46385,16822073149.628878,23247159018.785007
2275,12955554523.595259,21852848134.233578,16440220979.090345,23025253794.735615
2276,13100845346.123955,21625483692.641403,15860647031.61108,23391610782.6394
2277,12616122620.1407,21466177740.57895,16031648487.894974,23465422036.286385
2278,12614744612.996498,21454308601.68967,15962449356.853529,23413974379.7859
2279,12440516168.077394,21465650123.22389,16043842795.100624,23754835768.368076
2280,12702371755.591515,21122642181.66293,15860673236.656954,24147484380.820457
2281,12663063062.642456,20914573832.151814,16023666877.321198,24365016207.582233
2282,12746858254.548084,21022490849.221336,15928026824.890272,25166528882.41205
2283,12536294663.169842,20897852961.464283,15694059805.438124,24972750476.908546
2284,12650863092.312775,20596615654.238102,16156261327.691122,24812918523.074154
2285,12422926522.880451,20133296990.25923,16243688670.094816,25163236431.03194
2286,12204679593.699932,19394478380.554764,15875348202.359007,25131602664.828754
2287,12341801378.3388,19008170478.984467,15889621948.562393,24785796174.146072
2288,12357216705.459457,19745797276.904762,15390496905.252249,25194653710.3263
2289,12013137869.64913,20169063481.10852,15151958507.87542,25038156550.27875
2290,11955563427.631716,20611895272.666714,15229129447.805777,24738210026.55345
2291,12075612579.679873,21270960407.08459,14906342386.971413,25529452745.165825
2292,12434672001.853827,21330258741.216537,15090780530.289898,25403017226.215847
2293,12693478902.677158,21740611749.875744,15460094430.340113,24818082451.81681
2294,12818754845.35996,21405364615.412777,15721283964.60877,24603240221.66254
2295,12948612103.29497,21732845329.88432,15718018551.604912,25025097961.84949
2296,12842632292.941042,21748946621.569664,16038599068.957788,25048588669.4551
2297,13090297188.98119,21879757017.297127,15899109063.390179,24481450758.794643
2298,12916707413.829954,21890058009.911324,15777300392.93732,24736955915.234505
2299,12532699141.866709,21974683858.58891,15871293282.151838,24596454871.077923
2300,12611063795.292511,21840560453.310013,15881720464.200403,24699483536.329536
