time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2030,16139866201020.004,16254960566537.309,16314861803853.445,16209037028330.566
2031,16089810667135.797,16229308470431.97,16288948888230.486,16170536935206.703
2032,16035784788747.322,16201396455242.607,16254967752086.404,16139611410750.627
2033,15954047587155.506,16160071979033.197,16224265983868.861,16108844354832.854
2034,15855212704061.65,16119357386044.527,16191657449071.926,16072521816951.836
2035,15793559079167.361,16085777576124.836,16151256620339.195,16046991991196.936
2036,15718138839122.854,16050665305622.809,16111082896092.291,16023103788730.842
2037,15662319413130.758,16020893386440.23,16062322804363.2,15972320166549.457
2038,15608659889234.898,15996929938245.094,16019380351636.45,15937145180565.81
2039,15543024234143.795,15966401134232.178,15963738179283.396,15894470418011.98
2040,15494071443255.451,15934721705900.291,15915461422565.889,15846389361806.828
2041,15415947523664.682,15894651399546.191,15875292219790.504,15778438766581.055
2042,15360263420379.47,15862604859087.195,15837237055870.336,15675267055499.82
2043,15312506991887.295,15820626549484.898,15794518329650.465,15614060937194.607
2044,15208225762885.873,15774635032812.176,15730080477945.145,15579044325008.45
2045,15115766792160.049,15734615492030.707,15676831340782.549,15514233110149.74
2046,15021903610631.215,15698508688697.35,15619806541931.62,15430513858230.3
2047,14880539678808.629,15658346229560.07,15590621488365.918,15402650737012.777
2048,14795578766665.385,15628127641895.967,15555321072990.03,15339259702986.197
2049,14727058128274.238,15601120674423.516,15522431465769.129,15305352967426.668
2050,14600206501068.434,15548215205534.422,15490524420567.586,15277742599418.32
2051,14506031759060.287,15512969308109.08,15460164757129.055,15254720606424.035
2052,14388375821416.41,15483853039115.05,15412283140720.168,15206903202313.467
2053,14328871209789.748,15436144159057.826,15377493642904.56,15149440746834.7
2054,14228824528113.06,15394714361154.344,15350308749223.113,15105698191194.52
2055,14115169655702.055,15350661696623.65,15318590565421.836,15054649542183.408
2056,14024815427181.469,15313365799546.145,15291715363172.63,15008530680846.824
2057,13958393639098.69,15285261478767.902,15261750682693.594,14947625826191.525
2058,13900363512530.578,15250887040275.04,15221011962516.268,14889723502048.781
2059,13813926425533.229,15206341241991.846,15163872325876.15,14842479848514.775
2060,13687362339530.822,15174276178063.02,15114074955601.295,14804346487956.277
2061,13573685494036.537,15142691261886.795,15084314397245.63,14777789958743.855
2062,13429358133864.338,15096447118979.324,15063457057187.12,14728715318037.34
2063,13327959911315.832,15053352179281.898,15009350155515.324,14666077324246.543
2064,13242173837064.107,15010284568741.629,14971972378348.432,14617753231928.566
2065,13170678041152.488,14965454126843.125,14904202448980.05,14585802860676.98
2066,13070409221836.383,14938991980280.328,14857177823324.055,14544577694164.885
2067,12957469081183.56,14901028981821.545,14801872260003.88,14508338343198.613
2068,12813028932848.213,14847791631203.635,14767739222802.115,14402440042260.268
2069,12701558200263.723,14817842843940.537,14719205994420.725,14327847057867.354
2070,12589295210685.836,14782060345711.826,14661848544709.648,14284903403874.604
2071,12423160331969.646,14746303479084.566,14603786488184.506,14241046244125.543
2072,12296487914284.941,14711199349829.295,14546538640342.559,14164137352569.0
2073,12195250089547.498,14676854599837.674,14511032132943.316,14011428533398.076
2074,11997342070000.37,14642426650943.91,14467889322052.889,13918073849605.904
2075,11867475003533.668,14613015651346.64,14426987412254.068,13848205743617.273
2076,11714080030217.14,14576625099042.043,14361842820049.025,13792277885575.684
2077,11583984927091.387,14537472158561.518,14294486564715.2,13709209675754.191
2078,11452853872684.43,14506350765691.758,14239038680242.127,13644756408996.623
2079,11313960026523.764,14469242613456.537,14196490876552.707,13604028170340.885
2080,11206791744127.812,14443771047697.566,14161285876704.521,13566750834883.705
2081,11107328083605.094,14417465709167.504,14131714273210.656,13514843972477.078
2082,11019597861826.531,14367924877028.293,14097231532996.826,13454672778497.352
2083,10894087542425.055,14317970933213.76,14051814864394.627,13416028469439.232
2084,10748975768779.56,14294049627689.094,14006884040717.982,13392913964136.63
2085,10624653244263.436,14251588072184.896,13977613884179.547,13321833598148.426
2086,10530019474214.865,14218610451532.74,13934879024043.342,13231928211440.46
2087,10424247888669.871,14184044080861.117,13910892466737.777,13174934453972.545
2088,10317851665160.57,14148413721440.322,13881327817924.252,13142960409575.547
2089,10228934599603.197,14121174245365.139,13823996122616.965,13086313230946.615
2090,10092923796779.562,14074148182114.049,13789330250852.287,13025602300516.361
2091,9983206966843.318,14038182858847.9,13746562775316.91,12904722373424.13
2092,9892678542209.832,13993838954131.338,13700641982070.906,12807342529156.39
2093,9753066256024.305,13955793666813.291,13658232135525.256,12706612183270.48
2094,9623678541260.36,13928838461039.627,13622940238833.824,12614553340656.639
2095,9496606056954.6,13875707498852.95,13584431049847.293,12525801245448.805
2096,9367640556091.064,13837054833711.857,13540823505294.24,12427939618702.975
2097,9255287564375.055,13798078862589.982,13490230429660.898,12350656719993.049
2098,9158711839732.604,13754981817074.164,13440574445115.188,12181913822819.586
2099,9076865457756.562,13722011154498.553,13392312439581.518,12116102998013.385
2100,9003103073633.824,13693315468915.205,13347241202665.762,12032561951009.246
2101,8914582208785.258,13651320639018.117,13280878961111.703,11974434090530.73
2102,8821358261185.05,13624773851877.455,13221277825949.846,11928844441355.596
2103,8739292615113.075,13580209315209.469,13187021209821.506,11889081428161.9
2104,8635286771090.376,13562994739127.0,13126514250407.91,11792457364290.877
2105,8509986341956.953,13509561752333.148,13073474866432.967,11698848452901.193
2106,8411059816690.599,13477113812975.078,13027602279178.422,11643326143089.11
2107,8316204135974.978,13434509797577.969,12950589779913.344,11571334853441.78
2108,8253976039733.482,13377459295136.258,12887816811583.941,11528355374699.62
2109,8159962928732.167,13341723664659.838,12827356482453.805,11427367201560.078
2110,8080557794895.092,13291387009760.852,12771351428708.094,11369974272678.371
2111,7992025737845.426,13268973596511.094,12686606443574.945,11297036881325.176
2112,7910796951523.547,13249496829842.262,12614295911799.404,11261278035237.55
2113,7830980132155.234,13223797137785.43,12561172982936.074,11193232738742.564
2114,7755812597560.179,13191697910660.934,12521592794482.287,11146592781513.777
2115,7700580795539.359,13128550758498.48,12471943061703.016,11103563620953.002
2116,7645001572023.138,13045050082125.793,12410133008407.39,11022175804150.09
2117,7537598235353.673,13001856314420.984,12372536015116.367,10921947814139.158
2118,7474172821596.757,12956450057183.037,12333876561946.404,10820889161717.506
2119,7402273945902.83,12916216764184.744,12292425558700.797,10776863316647.887
2120,7343652886141.729,12865979382427.21,12239279346216.043,10690038673684.629
2121,7287720606221.618,12827195760468.979,12180188577909.902,10569961756921.193
2122,7228720168384.412,12786510675487.389,12114442077422.52,10499773408564.82
2123,7156446374270.287,12731431511991.04,12062753331371.791,10438502702443.842
2124,7072126123362.983,12666158455240.76,12030440885691.7,10393155642304.346
2125,6971039181392.039,12575773639160.096,11999069288220.29,10316579818046.828
2126,6902938185703.513,12535828350937.084,11966657126812.084,10210693288828.332
2127,6864936603170.961,12517746506932.262,11923448998899.654,10128802353607.953
2128,6796604234351.412,12482409337197.662,11885094175759.535,10050355916872.87
2129,6731692547241.676,12448289666817.191,11844261157723.271,9993139638442.99
2130,6665170727818.263,12384918934448.346,11786435628693.71,9880936469627.54
2131,6581784474023.93,12347804932680.223,11729335924180.66,9855214142678.527
2132,6522027235574.668,12313981570282.326,11687397056488.418,9780564341719.88
2133,6466324907652.421,12267119665627.23,11640211455458.613,9711297574059.154
2134,6380464014004.549,12224483679673.703,11583886093200.74,9634761735916.922
2135,6277230353947.164,12188747672108.256,11531626829193.455,9561879684945.006
2136,6192044590278.401,12152024237753.77,11466027144415.127,9479954037670.209
2137,6122946879798.173,12111780718768.36,11416134266927.902,9413732619492.537
2138,6049196133446.588,12080789546431.275,11373358936503.74,9368438512782.809
2139,5982129604268.491,12046888791865.107,11340059623261.973,9303955946094.87
2140,5909066392142.284,12020630397449.543,11292533326174.625,9268198098205.688
2141,5840519461181.958,11968816906266.377,11244405370957.469,9213613052058.729
2142,5789867749680.213,11925729493547.334,11195577890698.691,9138120010165.96
2143,5745868419225.823,11887987874141.305,11125403863267.426,9020054506581.908
2144,5676454742252.067,11828645232572.787,11077444119243.95,8975631962012.086
2145,5614894095357.285,11757285256799.754,11018756199360.219,8944067883091.852
2146,5553809265366.911,11733977501634.506,10979679262771.934,8906701026029.652
2147,5468755834829.431,11695249849093.742,10928670534685.506,8874505810039.883
2148,5356103681893.753,11666892175303.81,10894171779575.408,8848794617076.43
2149,5268530316112.611,11627127074154.89,10817231817300.146,8792237555037.124
2150,5196168057319.0,11585655556620.74,10751637373261.969,8754030847851.208
2151,5140510113116.692,11555728288890.604,10681565317983.025,8706986949837.203
2152,5079231343638.981,11521762326685.4,10596073685359.85,8659142967372.387
2153,5010297431070.176,11493923952256.518,10545589377935.486,8621442471351.412
2154,4956237631530.8125,11456395803057.322,10488343876866.562,8483299773623.168
2155,4894004466976.773,11413571761517.69,10443106897314.238,8382313394464.732
2156,4814569934261.506,11380486985560.033,10396793400726.139,8347972672311.81
2157,4746021191091.622,11357028014269.56,10358549666606.13,8301802514401.306
2158,4693127255561.013,11328108226071.438,10316421290566.518,8259175442350.997
2159,4650896299144.82,11290636038456.834,10277234319974.305,8214248304193.301
2160,4611082405135.321,11239381674848.5,10232745252855.707,8169289494772.501
2161,4572035149667.824,11192640102893.672,10189755253135.877,8093491664550.018
2162,4517620555046.8955,11158184403549.85,10155197556657.955,8034033121514.427
2163,4464857804646.305,11118197815069.58,10125535048588.947,8012023163140.527
2164,4415794426039.371,11104804020322.975,10074676366112.1,7973372422820.785
2165,4362892763960.3174,11083643947999.096,10031585933990.383,7938691427103.209
2166,4315084659977.0757,11062105678126.68,9988320717636.256,7882490519337.652
2167,4260401845552.7026,11031960155461.914,9953258139816.158,7828887113079.51
2168,4213068828401.0015,11015570042963.086,9923280730622.754,7748492530385.555
2169,4161558430394.824,10977272874503.12,9863765849465.748,7689880077069.945
2170,4113516567103.8887,10943072724589.877,9826749665945.639,7640510951779.921
2171,4069092027777.7944,10922431308390.086,9789649938929.367,7586414463412.198
2172,4016744478214.5273,10867123315795.836,9736247482388.072,7531025914828.945
2173,3941854346065.528,10847605932161.07,9675357687467.104,7496480346363.223
2174,3887001723270.746,10809787891614.203,9610353738544.582,7450314595346.64
2175,3847145169208.625,10770766348922.625,9565324854752.566,7394329007973.806
2176,3809388332579.3657,10738466514679.307,9542538751128.404,7353530318681.62
2177,3736172782021.3394,10674824144965.242,9521442005325.176,7332266723929.54
2178,3664227269513.6396,10625609101107.166,9478385647472.37,7282785281462.784
2179,3622209307558.6016,10591299866653.225,9444646078089.639,7195880912298.526
2180,3581123865541.854,10549080603504.113,9407711852199.607,7163861505740.423
2181,3542213075473.9487,10518628070621.8,9366956383570.213,7145344334870.546
2182,3494393782588.904,10453602498645.86,9325773349572.63,7101735573742.313
2183,3458579875216.14,10426875368753.752,9288792375607.053,7048771384073.292
2184,3419620192632.749,10389400974852.393,9251109279816.473,6988057982591.171
2185,3376633693649.59,10361460223809.57,9203851041333.805,6959611264828.272
2186,3335001266636.9824,10334541759459.236,9173097652375.68,6906292347738.395
2187,3293611689918.211,10271175990728.934,9142222822234.62,6869207768265.095
2188,3237150470496.2104,10251008352971.494,9106913112332.527,6824177803303.832
2189,3190213787163.4277,10213593084978.262,9088312421250.084,6794734497402.604
2190,3154845461445.8706,10156024146354.785,9047482727134.05,6764545921276.823
2191,3101144690869.556,10106227245324.098,9014242103702.424,6734319684327.886
2192,3059303722450.699,10082292421967.145,8984117720409.908,6701919314608.179
2193,3014933708558.6685,10038700629571.613,8954166264293.646,6642766057528.212
2194,2970477083950.539,10023774991830.281,8930743268714.898,6587001961517.569
2195,2929777352792.8066,10002119361810.195,8888761946908.346,6528625083297.965
2196,2897984852887.605,9955377713405.467,8857091452237.506,6489750826306.542
2197,2855023932143.947,9906814767771.408,8826618112350.756,6407696817466.144
2198,2826441949868.438,9879360246684.668,8792329244800.564,6384948865326.446
2199,2797128058936.9717,9847249679853.494,8766904947207.796,6339416231000.521
2200,2763421928735.3467,9780886961512.475,8740923339516.187,6282169381820.853
2201,2730989813806.4824,9739300196207.773,8703274075893.654,6252947494950.431
2202,2692724007925.991,9691574450664.363,8676701701128.68,6200006610914.414
2203,2652445920771.565,9654215089878.059,8651178430570.168,6152715621837.429
2204,2611813886685.2534,9636124299624.268,8614861485952.434,6120267054472.928
2205,2576913838518.003,9575859905517.705,8567115634567.227,6070881177712.327
2206,2532323341395.047,9532643373279.045,8536380142547.639,5996497854492.691
2207,2492604086770.4033,9503138058167.504,8508354763405.057,5952537687059.449
2208,2466095492794.474,9463014403610.348,8475382015071.627,5918059344932.73
2209,2433243607261.485,9436120734808.344,8441784148347.391,5862986200338.887
2210,2402217515512.982,9381071226658.816,8409238017420.379,5832038284081.212
2211,2377902779673.089,9332855806241.867,8381963950435.202,5784422362258.936
2212,2353615596558.907,9280860076529.326,8341599500966.208,5749010899419.979
2213,2325966049267.9585,9239841458876.074,8295552432213.441,5717293449965.191
2214,2301831112219.0845,9159329521351.684,8262360016082.041,5693144795826.734
2215,2272575751304.6255,9090680510982.543,8229911395779.397,5652878127125.046
2216,2243909447960.752,9055546600351.703,8212865502380.032,5607820737302.578
2217,2215847708778.259,9010298458538.344,8192962111254.196,5566684723781.991
2218,2185783289975.861,8967945293558.824,8174564878405.884,5536581178086.427
2219,2160046871097.059,8930096141841.57,8144203832229.232,5513966861061.59
2220,2136296562926.0142,8915371254513.412,8104611332464.09,5475965515904.805
2221,2112670402201.3918,8853002163302.174,8084898958489.281,5450384128108.152
2222,2086916490018.7139,8808314066275.46,8067248572806.975,5414351228391.705
2223,2069695264767.6733,8783990224430.152,8042170254583.298,5391375909241.55
2224,2044467919596.474,8746634048880.099,8013525997368.687,5363505176751.059
2225,2015257573652.1602,8706074788056.622,7981151060391.282,5331440050253.394
2226,1992894497049.4502,8688006534443.571,7953743100786.713,5304974782091.869
2227,1974742167944.479,8653349781710.838,7940868557305.231,5261402678392.005
2228,1954073515737.5872,8622595681032.235,7927495159069.606,5229821491614.562
2229,1935466304569.9307,8575190779970.353,7903095529748.589,5183700539987.733
2230,1904494404369.1997,8547886428685.764,7879675470263.914,5144041857269.241
2231,1878959448217.1675,8525480797561.733,7845425254730.71,5102483904391.702
2232,1851805334201.123,8496809491575.08,7816082934587.747,5071137809248.077
2233,1830679339951.9856,8468506688804.116,7777472662031.008,5027208147795.271
2234,1804977141196.0298,8415181819953.47,7754261365790.486,4969363308886.918
2235,1785475945024.533,8383324501054.271,7726019635783.193,4914922482544.513
2236,1766006175168.0122,8364179423234.802,7699183115788.529,4883433579830.468
2237,1747887856988.0317,8346701796306.476,7654933803142.686,4836729721236.087
2238,1727152866121.3237,8297868987189.288,7634707634099.229,4808986599049.011
2239,1705441033022.4932,8267384085854.995,7609304583076.686,4775913751077.092
2240,1688340638331.7424,8237220301983.317,7574288600005.784,4751006374398.373
2241,1667114366397.5208,8180239497002.0,7541671019220.72,4729021165764.433
2242,1652024382794.0503,8163600465401.923,7518532262136.337,4713551265607.519
2243,1637562943871.2507,8140057800047.834,7485274525904.53,4683771076451.309
2244,1618829100782.0156,8104253599017.302,7462311555308.643,4652947241949.614
2245,1599096500021.6472,8079110723751.855,7438085680554.354,4627922603344.437
2246,1582334610327.9006,8048656165161.652,7416464332394.377,4602337461854.991
2247,1564753404757.7427,8022181091226.813,7396709903282.038,4568850734863.799
2248,1547734362255.0942,7990733521192.82,7384800324140.712,4534482679487.67
2249,1535494074990.847,7969812289530.721,7367864980631.592,4510776374882.026
2250,1517009516170.9268,7947626691131.86,7347226670172.215,4475134192635.578
2251,1503557182210.6533,7902286822659.63,7317607843819.595,4447541664792.19
2252,1492087610289.745,7877121742941.491,7292243912001.755,4418704257267.817
2253,1480934603307.3682,7843486711388.856,7263518381403.135,4393512427638.077
2254,1470490933228.4375,7809990886516.172,7232338489184.158,4368174704600.9907
2255,1460246239653.197,7760633976586.135,7215449467178.572,4331114391416.866
2256,1447349624613.9614,7744393614207.365,7194680244371.948,4315379387312.807
2257,1434075957144.5898,7722288249425.685,7176885283774.8545,4281490955704.839
2258,1418389412457.5747,7684908462771.266,7167347140544.166,4255546931593.136
2259,1404539199832.66,7667481372253.147,7148319099643.094,4229626791258.465
2260,1393110578199.0237,7630691446834.22,7119128103899.22,4206794923473.2173
2261,1378907074514.113,7602762183349.139,7099066190196.423,4192917606902.9395
2262,1367738459387.4976,7554636841869.131,7078952162809.825,4173775655551.605
2263,1352623965797.6506,7494379436980.842,7055123824655.963,4130223273830.6934
2264,1342672436646.4878,7456771004154.707,7025842743309.158,4068030919662.161
2265,1330729841644.2915,7433990531830.011,6998909260661.846,4058419364705.141
2266,1315232226525.073,7413717610527.207,6970723675614.17,4014883065962.6216
2267,1302618685624.042,7401365573520.936,6939583373024.95,3997760484995.464
2268,1288198122364.0713,7383016799461.013,6908689879960.814,3966186102105.2393
2269,1272952502507.7534,7361720598478.347,6882904264294.441,3959122248555.791
2270,1256843950029.217,7341220185596.252,6852629265948.483,3940454026352.084
2271,1244302909389.5835,7318856529005.799,6822290563632.922,3931182997165.5024
2272,1234085929999.4265,7309318192496.6455,6785393316359.389,3915802111996.6094
2273,1224228291832.9412,7295107470284.815,6749893068534.787,3896874840046.9263
2274,1214443242553.6313,7253081278510.852,6731501930983.577,3874981733829.508
2275,1203785873670.3977,7225540058700.524,6709035118771.301,3851249928862.8135
2276,1192229507169.1826,7194377513268.083,6688378768420.347,3811907925874.3306
2277,1179711657848.2527,7133462739062.293,6654265940053.912,3785977042644.5283
2278,1167034489724.5105,7111261414356.283,6640761748268.687,3764493074805.0234
2279,1156383809868.1838,7078005683633.3,6616657154516.476,3733936665492.4824
2280,1146523585879.883,7042849484006.122,6601481428578.788,3721962975055.045
2281,1139703278361.093,7012161170314.802,6581882590596.578,3701857429981.112
2282,1125853228439.4956,6980264459881.237,6561468000529.914,3689150287872.805
2283,1114147306633.5298,6965662275764.838,6536931734530.531,3647898159051.8804
2284,1102306576489.2822,6926005272457.525,6519967742752.953,3631225531582.786
2285,1094863845444.8729,6894981032547.205,6492766648487.077,3598002221252.724
2286,1087218270385.7965,6869316957806.349,6479286115911.425,3572719377944.452
2287,1080082196476.4001,6856917186201.235,6468558635942.451,3552525726683.0337
2288,1071888867093.3754,6838160867740.755,6452199152699.363,3496821390799.734
2289,1060044296668.7573,6802677425755.11,6429158240418.615,3455141522422.2417
2290,1049340256447.275,6782875496762.097,6408574602503.739,3431687188309.2285
2291,1043954202434.8043,6756723080814.07,6390156747237.597,3422295588928.6226
2292,1035492565759.5385,6703629953673.581,6371572408426.431,3414641081645.6123
2293,1026169628636.8959,6657229699459.308,6349780741011.273,3398129992232.28
2294,1013378220331.7388,6640428062813.201,6322907712111.6875,3377817961798.3145
2295,1003635049138.9121,6620560848747.977,6306870148990.852,3368069552474.0156
2296,994120890659.1024,6574907221064.368,6294448371682.159,3344636340558.2104
2297,981838438711.2732,6532238063961.43,6274509655729.581,3326529320961.9893
2298,974253434248.9814,6521624948116.711,6256319422863.207,3308399439916.649
2299,966336629427.704,6496643660290.256,6229729955534.442,3294621064505.044
2300,958074613722.5385,6465577012195.931,6202402916131.21,3271870367624.698
