time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2162,36584416953.49327,30549693866.97246,35559541391.551254,211622848033.6743
2163,37826421624.49136,31223510704.54031,33243123142.0483,209528499472.56705
2164,38133913463.35551,31578473117.489647,32683766928.007282,216607713407.86667
2165,38836149222.950264,31942930061.080036,34048711963.610283,221482816078.47205
2166,37065382648.62924,32792734549.28424,34666527446.044586,220828909261.63266
2167,36916801651.0573,33122401223.813187,34415507149.71329,227598127875.25775
2168,36286990546.41558,33733933308.494736,36501891819.455086,237212486589.6281
2169,36447433801.83581,34588911574.60318,35644605972.09242,237275802519.4523
2170,36521936245.02442,34586880254.90839,36105772145.35911,242977574081.5245
2171,37392324466.22209,34885954956.4961,38069074005.57418,245645744002.21088
2172,37022265872.62304,35706141792.32379,39018683363.91826,244746716363.87482
2173,36347708505.1263,36665580766.85917,38740712142.15398,246789434042.852
2174,36419808302.070244,37188918572.29791,38672046048.309326,243819412515.29593
2175,36772254836.173,37417777764.002144,39882327043.54001,242949704933.263
2176,35199770706.71581,38681562000.83426,38631735610.707596,247784508216.34204
2177,33551925883.68083,39449802828.16089,39117588827.98859,246860769082.52982
2178,34118253533.401745,39474016697.463295,40719151104.19527,253431233013.0707
2179,34344452063.811974,40678290890.0624,41135945633.64525,252335250024.28293
2180,33805386695.89938,41669465482.27772,44142541945.87435,253652832942.3765
2181,33768830868.74386,41726502289.480446,43581247063.75586,254095650269.99094
2182,33080702507.85636,42012644683.375496,43802850257.99379,260713593704.33224
2183,33315769029.10952,41809382160.75353,44023589609.93494,260972612115.70865
2184,34384642730.38804,42393209538.110954,42956574596.343704,257184413729.60803
2185,37300593984.99589,42300563874.56332,42080944996.907715,256527290586.07816
2186,37942021016.57164,42549934633.403305,42063240102.23301,261692264126.81702
2187,38414228154.56398,43973455905.44719,41886380872.11544,269505963958.241
2188,37372376823.025345,44134335002.23397,42525786140.32258,270745568497.17938
2189,36359849605.02948,45550248221.01283,44823918280.20722,274550712391.11893
2190,35966926267.15498,46576663234.32802,45478347746.50303,270622114584.8055
2191,36705434492.511444,47812506150.03231,44781808863.39799,269197767264.18597
2192,38158589064.58357,48714484075.28188,44933689141.14619,275218528879.8713
2193,38218922107.723656,48371221146.868324,45460545296.30184,274088314499.2891
2194,37837929061.857956,49207974340.094185,45211275211.53034,277897949604.51013
2195,38622678929.36459,49160680050.03129,44848292748.88079,280248342616.19855
2196,39037724917.2107,49260565920.311226,46426850825.906815,280878893143.3216
2197,38036336503.8104,49713299815.925705,47624614665.4622,290030804809.85956
2198,38577092759.48011,49846921477.742645,46994141538.755104,293127416775.71783
2199,37833816138.81502,51141329590.82354,46112522458.83343,293371749303.4569
2200,37990742349.265915,50965889504.525215,45158135026.038765,292826506560.17505
2201,37990333536.4142,53798267875.15401,45996112657.70226,298278232892.09576
2202,42597025055.57508,55190680079.42038,45119110053.57549,302495892326.6009
2203,41459163354.983315,55655633929.69627,46052265362.24879,301161434303.95605
2204,44305284631.131714,54548271872.53056,45893261444.55247,300971136651.23773
2205,43508009096.817665,53688426770.875626,48353835887.65611,303545275207.415
2206,42450494379.240845,53497088032.473206,47689825382.75688,307291425993.2185
2207,42360122284.91896,53224832158.41493,47986812906.50578,309477690413.7622
2208,41839247946.17979,55034257683.87454,53015135120.01168,311873962799.67926
2209,41265682886.322845,55616524232.76777,54387830083.43066,314680467118.57733
2210,41636596120.513245,55900871667.50338,55203986259.37387,311542308685.3693
2211,41832688750.43965,56760178230.16454,53810536223.39386,311585969411.53314
2212,41068467864.464806,56941070862.14526,52519903702.03088,312305806952.9275
2213,40396220744.60031,57249195851.60441,53100738058.05032,315311862618.98474
2214,39956323911.46687,57511864547.05259,52832467888.95463,321630762086.46875
2215,40103182819.60535,58198322861.460915,52398751914.226395,321945729138.7072
2216,39254789455.84534,57188515676.200836,54433024783.27862,315498502013.42474
2217,39670021722.48269,57262171355.50673,56120744004.74609,312630926084.23474
2218,40107394312.50233,56434352369.84335,55773472461.008316,308809925617.7713
2219,40936588935.00265,56488019062.20364,55606215213.37562,305589367084.53827
2220,42049893150.608864,57159550292.49205,55800133360.756165,304092078348.0354
2221,40996204499.464005,56373094059.83065,56726137973.55323,306499193218.134
2222,42036167982.76533,56730706857.17937,57244047378.88798,310637184658.8908
2223,43009112349.86419,57656731479.59467,57594623546.25091,308674893124.80334
2224,44257725790.924644,57545804641.28081,59630668493.501564,307704461646.16113
2225,44981052711.42135,57727638083.80838,60733437189.35165,313172117242.3896
2226,43923636243.33283,59891542371.94521,60451036783.16206,319753451852.2813
2227,43203156497.37846,60208647811.56706,63755276795.14773,315110575237.0702
2228,42970732574.16448,60833709007.99191,65603256875.38374,316244676086.27
2229,41952439254.11878,61907274635.991104,68284158648.6576,317605184814.8236
2230,42582613742.760925,62927364011.06689,69110248027.04343,320693221394.7706
2231,42802132874.94519,62546006213.066605,68871155971.50746,325297952203.6402
2232,43422003455.66988,62196740861.75191,68936998420.51572,328757030477.5241
2233,45309656423.9769,62750698142.103004,68459358642.1145,329850990741.3713
2234,45520653868.70765,61329122986.533585,69869911111.53618,330905330508.6674
2235,46789735115.49716,62234333122.74104,70773760807.4109,338177324844.0137
2236,47193299201.230286,62357607620.23801,72207973553.24321,336426326210.48206
2237,46442400913.76288,62097866201.82856,72062745863.22363,342612117037.4707
2238,46171535699.587326,62247508956.90982,72379436452.35696,337302951365.26996
2239,45716783412.16224,60772819597.99397,73627750100.99991,337520848209.0845
2240,44767772186.61332,60607917796.53219,76563473606.36302,340712461481.67834
2241,44849997195.86403,60432480393.58959,76210713380.35773,340352721595.67834
2242,43900772951.72176,60557302837.32714,76877266618.63733,343456721891.4114
2243,44475185659.70613,60414666682.64058,77133769010.01163,357270445546.8757
2244,43998136071.92499,59835643399.578,78559065235.25844,351780000936.1803
2245,42916530387.17081,60192903673.42292,80616032768.18263,358575320489.3619
2246,42013562545.85605,61191918737.30092,80129943215.23685,361229317644.34686
2247,41564541808.87569,60888177885.69533,80373805395.22565,361291614359.23706
2248,43025108366.377815,61726787922.24047,80216665305.22931,367905690007.21857
2249,43414884398.381516,61166368122.5945,79769130597.27643,376325888007.0136
2250,43557425650.88241,61765185791.50695,80555670847.69206,380180937756.1202
2251,43578984105.96019,61273708248.95144,82729438417.12282,378525055990.6733
2252,43966396816.689186,61732394728.13414,82207608793.88612,383740470023.0806
2253,42267768925.81172,62270509136.82962,80341687819.27336,386986821303.9999
2254,42098870036.25247,63532036479.26246,79102354168.94876,393106852515.33234
2255,40675415530.462074,63117529292.19159,79716975320.77673,395943846053.62555
2256,40104424950.10635,63419581053.67011,78715731088.18204,393154730303.29095
2257,39133992792.79721,63826046296.72805,76460216751.19063,398464475509.42914
2258,39596775560.91282,64985014666.34154,76772850652.49504,404489853647.3675
2259,38942054992.35597,66681796846.007835,76620957371.97302,401366810952.7816
2260,37710516297.18467,67830971495.17303,77745238172.25139,402542732596.5008
2261,36859614720.49477,68749418722.91808,77970572071.33044,399809506235.9789
2262,35471616585.54282,67179267968.339325,78938124138.16151,406983798362.1641
2263,33804938323.519337,69748638517.17046,79782522733.08293,409874708320.38153
2264,32219811206.83321,69557379297.04318,79333970097.90465,414901757344.3224
2265,31840798281.770092,69174779206.77646,79507766097.05836,415459558697.8589
2266,31602971130.1797,69086610397.17436,80799625519.98097,414626164130.876
2267,32335021930.81372,71128442863.80112,81049793306.56113,418888581860.0713
2268,31677481258.748863,72022777304.80019,81819262260.42012,410644357092.28827
2269,30930235815.453083,74050576723.42596,80219892520.41345,410808142833.61847
2270,30551938379.958103,73483984647.40698,79327877997.61078,417159168268.71906
2271,30056671192.74105,73397988194.34724,77829907460.1501,416159020664.6214
2272,28984149581.98296,72385888946.19786,79054985628.87369,417619224460.84143
2273,28700858138.427063,72308078869.43748,78959356606.88121,422553081017.4052
2274,29617012970.982914,71862202720.56866,77887604617.84267,423127896856.6267
2275,31005130693.81589,70554826544.60796,78856329397.79604,427729202217.76013
2276,31344702834.18219,71789752536.61005,78592868293.44295,430765145536.4795
2277,30359084233.89131,72262829302.23546,78189602189.25867,424499044122.46826
2278,30057485334.477097,71835588128.73938,79306805032.91368,415721196878.5223
2279,30457956774.54659,72138024501.69275,77288066967.68422,410899845624.7283
2280,30356355017.23891,71663126633.98239,76588844443.8907,416592151205.1069
2281,30225609548.616657,71928983965.28395,75679430336.61809,410320690260.69995
2282,29169686337.829895,72240677521.65323,76967353293.65634,415331091954.26965
2283,29174685116.510765,70885041692.91284,76576745050.52277,412362336480.0694
2284,29825737973.281525,70894974336.00488,76726308293.57472,416660355794.6085
2285,28950342439.599552,70964292424.07089,74771594369.71297,412787454881.78015
2286,28953588682.0027,70240894432.03131,74594435685.5363,416322478704.19666
2287,28662367909.16314,70810983071.82187,74786389558.91287,425376429186.2591
2288,28827915537.024582,71727282760.31778,74124531010.42009,423866080081.01874
2289,27434465971.874462,72988526556.9543,74421201207.79166,425120833848.0147
2290,27563373017.44197,73386608039.93358,75392909194.49234,426505847950.75165
2291,27912243661.534054,74219731393.69637,74913794100.1618,423942866886.8527
2292,27602738314.528725,73454118847.30559,75666248773.7385,419663662165.65314
2293,27188768834.189274,71812465292.20064,79130844994.96048,417601708358.9456
2294,26830468198.930794,71970746728.4689,79356503688.92607,413969709442.5467
2295,27079692433.657696,72469948265.93312,81272497615.5299,420511414355.2383
2296,27019328258.7475,72638239372.95738,80862302313.47867,417328535585.50824
2297,26627117949.40465,73827003912.01169,81612695097.30856,412908376051.85065
2298,26310428770.007286,74006849845.19423,83673811117.56516,413604435975.28796
2299,26106071175.999363,73914171073.32652,85280666166.56775,407316702691.08624
2300,25188626881.386353,74767162574.08162,85945500079.87596,413162158264.7853
