time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2260,2554188520.995621,486457964.39404845,4219204364.1570687,4111989334.8971496
2261,2506177098.058079,490785891.53084606,4086581274.3936224,4235357119.5100822
2262,2581143888.139188,485052427.9752663,4139445462.3824587,4052927756.0409765
2263,2565743242.625807,473432937.41358745,4106499117.875169,4170286139.576833
2264,2527491187.7923207,460161272.6709788,4045892079.917285,4279931534.3851743
2265,2529161220.4043427,481486824.0288598,4273372116.533962,4259922328.496038
2266,2432194596.016089,477140463.13678926,4148502684.0018497,4279467546.552242
2267,2486444058.111203,495724617.070792,4268708348.993799,4371360632.545665
2268,2533658543.81675,500432583.2366854,4264204298.7859554,4407470425.725209
2269,2353564891.4837503,496238540.58480126,4270251504.901341,4459700689.636134
2270,2335975751.291877,492995720.9586773,4258933750.2292833,4577440633.631375
2271,2337540706.880008,509773680.44667625,4258296412.329816,4604977532.290401
2272,2289401144.5451274,502266312.49055,4009911317.3409805,4580511052.338497
2273,2281718452.523289,512966020.4753561,4169401665.675269,4657213630.192609
2274,2272080462.3207316,515129783.4605605,4220880738.753069,4605581752.972047
2275,2255548877.7854137,505553514.9853683,4175636665.902379,4485656867.008387
2276,2198266928.8125906,501730323.8264336,4185172169.905069,4551139042.744832
2277,2211685563.2150874,487732615.35110605,4237979689.1143694,4568580382.115676
2278,2167522049.6051855,481452529.1531929,4312417391.899227,4599706638.900415
2279,2042517841.4907606,481462022.0866261,4306192898.104789,4475351954.5643215
2280,2118445708.482422,470228443.9191233,4254114480.2186685,4360531144.346626
2281,2112683516.3614016,452242944.57241094,4496739020.697036,4379524338.108652
2282,2112423875.6213794,445831245.81563354,4730187376.48747,4418081452.313389
2283,2263752014.839443,457806930.66385984,4744912961.637468,4515775362.274112
2284,2196154385.059016,426537235.3355382,4980529798.8621645,4592687129.563538
2285,2299634367.8606772,426512656.9295638,4937650371.466543,4420534153.573788
2286,2447162136.658869,413833773.4407326,4946996622.506965,4429330982.982731
2287,2521586954.3624897,426562814.4829157,4949739603.180703,4417180135.634042
2288,2522173314.0135217,416486976.0328343,5010588075.37199,4244937262.0782204
2289,2510443485.931966,423795164.0052213,5082964245.340315,4181309311.7224383
2290,2543960476.2833166,416759145.4040155,5008091747.699243,4127388076.8925753
2291,2505452186.7638564,406947252.85764676,4830309740.434228,4142725830.1841965
2292,2420593789.599929,396185572.08434814,4922876662.61977,4318948715.817282
2293,2417582609.6685762,378278298.78443897,4783037764.086777,4507628859.100231
2294,2304607983.6420217,405351333.12773854,4900914764.975529,4232842234.8287816
2295,2365775430.2487435,426370925.8096815,4957506501.905332,4159869525.0916247
2296,2435168266.8948283,441938673.16774595,4977416031.187544,4053888781.2905626
2297,2444707080.710928,428880988.64648396,4837142917.427178,4118865163.3151073
2298,2327452636.344344,439288872.7397453,4683549448.320587,4033685066.215043
2299,2371133371.2561827,423150409.0979084,4591498289.861147,4041132182.8989215
2300,2361618642.4392323,404838345.73742974,4924620221.43017,3952221672.430746
