time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2052,2133331981445.1028,1853874777320.8394,2033165092152.1917,1906510194271.9353
2053,2115283052176.3806,1821757790383.5237,2008508113445.738,1882238629574.9114
2054,2087829433487.3325,1793872957910.1404,1967229223039.7622,1864624255690.5537
2055,2058401628733.2646,1770900321522.06,1943380150341.0974,1825056735069.0593
2056,2035642923074.7964,1732402977190.302,1915682956575.9932,1798787383157.4885
2057,2008666949952.763,1689056077138.6572,1872664436046.7725,1762981338795.27
2058,1984426760849.1294,1653416514428.6958,1849581843876.4111,1741611580499.8047
2059,1964991125721.653,1625379495333.7534,1840368238128.584,1708711821559.4597
2060,1921303448708.316,1595991487522.1995,1793980666198.0042,1683260049496.8445
2061,1902952337267.829,1564635792481.8213,1776376586275.921,1663658582929.9766
2062,1863288221651.234,1525071320947.3452,1763898591405.7666,1631249775464.5645
2063,1830023089109.8809,1490476490184.923,1754619997161.8547,1609491820883.5176
2064,1798128444265.0532,1461628944287.7063,1735588497361.8662,1582087941675.0952
2065,1775279146196.71,1443069339825.7957,1713173955912.5625,1555550205444.6807
2066,1764866615012.035,1410068223808.5352,1685334233907.9797,1524363454897.0242
2067,1751143016552.1372,1369692383441.846,1659320032888.2512,1498521413159.322
2068,1727617999277.5396,1337258357048.539,1637253925273.553,1481271947452.5217
2069,1703164215618.3887,1309484256010.2083,1611246450535.3987,1444532985719.7507
2070,1683029061278.0098,1283721466586.2715,1598132692670.2354,1423013905912.1309
2071,1651403959553.316,1253023683179.0972,1584925081812.885,1395613017854.2192
2072,1626793698011.9548,1219253630025.3633,1548796025388.0166,1378768562495.8162
2073,1610745218583.6702,1203346975356.0752,1531270696479.6367,1356716940339.6143
2074,1595076128042.232,1179705495815.1355,1508723591541.9167,1342413224662.2559
2075,1579544023628.4473,1151970640924.7334,1486688530928.4785,1318617097824.7166
2076,1556533657203.7485,1138614880118.3965,1453715967825.1167,1301046209631.5784
2077,1534215426693.156,1110488017617.2605,1435527503942.8335,1282619998210.0544
2078,1509298257008.6626,1097525680158.379,1421743019338.9744,1253259959254.4666
2079,1498186447499.0828,1078794934898.1038,1414283276730.4126,1224626460032.1077
2080,1474495694987.2668,1061197951756.5155,1395984616654.2156,1205543113254.6252
2081,1458682078893.3987,1028767660340.5151,1384899492280.8455,1183904196313.5068
2082,1435055882061.8945,1016467890164.7578,1381202267863.9019,1162277333320.3552
2083,1416273204191.9263,1007569921718.6128,1371534090404.3972,1133195441873.8933
2084,1403137019646.2405,986031512785.0966,1339743860145.98,1108709716107.7275
2085,1385216325483.1323,971235583082.8419,1332849558955.9924,1099283539330.4944
2086,1362304630125.8608,961843685212.8933,1319023919458.391,1080497474367.5155
2087,1342485761979.3706,947133457542.7705,1305496995101.479,1057410831190.1815
2088,1315644209607.5266,926853396674.1764,1281475749604.2512,1040634615028.3945
2089,1294097191637.0327,918027208208.0183,1271238140144.102,1026567206342.7388
2090,1270831061868.449,901371743850.8712,1253639296760.1567,1020815493320.1262
2091,1256973185292.1106,887416601035.5266,1233230258004.3977,1008689137542.7385
2092,1231943155583.1165,874769022817.9827,1214439388106.2068,996092761083.5575
2093,1218874726278.294,866974419998.3156,1194409126020.5896,980394807354.7991
2094,1207961878509.706,859518328307.2655,1182568467866.4712,958262060667.552
2095,1187877162373.064,844785088929.7742,1174590334977.7112,941224636983.6489
2096,1172817326159.3655,831588098049.0463,1171674292947.904,926030054913.995
2097,1156305666856.8223,823626636637.6692,1157555207737.3179,918498454060.5529
2098,1147439629396.576,805105394217.6377,1146441834636.2703,905179379051.476
2099,1132021355347.3333,787388959403.9174,1135571952043.4343,890833810631.5442
2100,1118219223160.4377,779497554560.1,1120457271164.3137,880280195548.2997
2101,1105552405187.223,764419827383.8318,1118604617419.58,872074215637.9396
2102,1097615856393.1066,748522130458.9348,1107551112799.512,863577323918.6755
2103,1086109679331.9374,742194228675.2058,1101113630572.9292,848858731292.0642
2104,1072234961066.5969,736524462125.5818,1099512900928.2017,840522114998.1349
2105,1059066411869.3365,728730981111.3196,1092727892537.1927,830151198245.1476
2106,1047687441608.4719,722594799528.4272,1087709381540.4167,819399614964.1061
2107,1042069269106.3419,710092445717.6974,1075608539334.1069,809514114349.1256
2108,1030523791224.5295,702523647930.246,1074816569055.0778,794927987515.68
2109,1020086454390.9413,692618391562.2705,1059934898264.15,789541534622.1334
2110,1010671939459.2675,684145906156.8058,1053333348309.0385,785524887278.2479
2111,1003244438850.6162,674240833594.1943,1037275856855.4574,781953131373.9967
2112,990869230973.3691,666120409198.4668,1030193858545.7408,775573797676.5283
2113,974129667030.8853,656564001505.7667,1017744800399.3082,764201537940.9434
2114,958864786128.7712,649589646567.9329,1009730888943.7194,759845913172.6559
2115,957810174807.6821,640148572374.1154,1003960624266.9606,749387001795.6163
2116,946363820492.1243,626507286481.9907,993463351059.6301,742855735651.9806
2117,936610669578.7781,618867289086.361,986184044411.713,733598934701.8287
2118,924432857611.7402,604916010720.8611,985344519657.2855,729508552146.8629
2119,924934287707.6893,598572248034.2722,981842427804.5858,722661435470.4993
2120,910011995384.4624,585720531564.6194,973521850016.8313,716456991511.5708
2121,895855665649.2135,577024272223.5381,966420266901.5393,701013510556.2904
2122,882890492922.608,569712324143.1716,960807293554.9636,696555607223.6808
2123,875875482301.9216,564077869603.0941,947146711513.3512,688085436353.8218
2124,861891885051.9628,563025760597.0675,938681895193.5001,675637521174.9651
2125,861353618179.68,555442458189.6185,937736877555.2893,670441995417.9392
2126,861770817122.497,548599448561.9422,917386577457.6344,663002432185.4359
2127,857269802653.5752,543237487611.14526,910425145445.1687,656469441313.8124
2128,846276390049.6805,540766569660.43414,897782092193.704,649851657678.0433
2129,840419925975.3196,526467157540.8786,895860089540.7894,645169508313.9736
2130,832979843989.028,516340841043.26074,887881298096.138,636347812238.2604
2131,827255157695.2882,512430994910.65765,879202626149.0717,620440185640.6517
2132,821757437639.8986,500411138513.99805,863493056525.8147,616786501023.1855
2133,818237348104.3806,492346385183.879,862387079845.4879,605226893281.7218
2134,814198844147.9133,488509856182.16113,857050555397.3375,598821810989.768
2135,814555179906.1636,484087557849.4016,857776858929.3574,590193675223.6826
2136,811514740902.1317,477727847685.21564,851554120833.5262,586015686197.3623
2137,804482365474.9978,469841967985.65137,847681518594.284,586207141939.6666
2138,796164045460.2963,459155934780.11536,832259098763.2712,581656749758.9114
2139,790435967664.1703,452714886045.12683,824627260302.6926,574789315182.0212
2140,781299525213.1168,452876548123.27136,818857533204.5336,573187134158.9307
2141,774090743420.7247,448361313527.8573,816393523187.967,569729689750.6737
2142,764243727996.0323,444531452900.52405,810042461047.573,563907683948.277
2143,757259971218.1573,439356043953.02625,806402048404.1621,557418056974.4507
2144,752562237157.1967,439756245107.23553,805542861969.618,551357835956.0042
2145,751781482497.3915,432913454722.3074,802097991126.131,545589449035.0992
2146,746034736096.1726,423479671895.5109,800756152042.0475,540042862720.3953
2147,741947708508.048,418582701254.7136,799569477386.4808,536725926231.2628
2148,737047804617.4265,413683970128.0899,792251519732.4039,534248186870.69574
2149,730069133101.3579,412034342675.60504,785999081883.1959,529882523435.3302
2150,721885414412.1465,404022190751.45026,771703543960.3008,531473119855.87646
2151,719655943564.5494,399979272042.7368,761836954156.7413,527677932758.9542
2152,716815118899.2316,391413254944.00916,752727367552.0486,526492014365.0141
2153,714446004682.5468,386251871576.42847,752682281258.9614,523650805956.94775
2154,710318135343.4912,386793125468.2691,747252304630.6284,519741661538.45404
2155,705340520927.6725,386088018912.7407,741611826654.2633,517108017602.7415
2156,693274962494.3075,380643913298.8216,733077658108.635,513465445859.82666
2157,691780580079.3907,374563778130.98517,731156900167.3373,508866023233.00946
2158,681882379425.0652,369830662289.8743,732021729032.7222,502831327555.2929
2159,675270902909.0022,365838180062.1991,721896433748.6322,499589190607.12134
2160,673315437278.3215,364134052039.0892,719896736949.7018,496352075567.94324
2161,670199837607.4294,359328542114.4853,717505405036.2251,489891745367.0148
2162,663109955287.5897,357087013573.42535,715316159578.014,488748139786.7917
2163,654611041256.412,352424747481.4349,708006617814.7205,484950143515.35675
2164,643743961350.3092,347736867247.34265,703149522069.3942,478035492650.33
2165,639020085635.6161,343923337709.87964,701615498245.4836,472605547229.44745
2166,639600652511.167,342131916815.9124,695249217494.9418,468576026032.6923
2167,635127732170.2549,339321180894.38776,686049993904.9319,461091943060.7988
2168,633013692797.0813,333975616881.36884,681103477772.1222,456692788706.70374
2169,630796951181.983,324653343836.1914,683644837040.9489,452910190314.5109
2170,628079346657.9305,319970186835.2991,678005535257.0708,450907770271.0339
2171,623707970970.3136,311834324333.61206,678166061203.7437,449169023688.116
2172,616496633578.4006,310136208183.81665,677430898362.8694,447000047708.3804
2173,613885697486.4731,308608305377.98724,675142851078.2782,442016547189.3001
2174,611511351995.3794,308051420752.584,665292810858.8958,435858425067.8056
2175,600550587888.8193,307413172834.92914,663088775941.1466,427099838438.2209
2176,598641380284.646,300178859040.8316,653086651356.5715,425140233974.3938
2177,590490439592.8099,294845782354.96204,651141319343.5215,423836363335.61505
2178,586396864652.6842,292994760321.0253,646941080813.6635,422756547794.0989
2179,584036475314.2401,290664944097.7544,637223581733.634,416853510160.1389
2180,582765722900.6053,287607186182.9842,633993657463.1505,417176608024.89905
2181,574400866798.9672,282594514023.6146,636428467321.1277,415955983710.1829
2182,570900064476.2252,280688444075.89667,634379866085.1213,414643465227.97864
2183,570154657155.1427,276129003232.0016,631583056671.4136,409216276493.2217
2184,565271899856.1611,270455513435.27283,626023154272.1423,408929778149.3633
2185,562774198063.9238,266093843310.8726,618283610762.1409,401596026479.78235
2186,558784884269.3733,263755308093.38214,621167657883.1277,398573058469.5714
2187,555324555561.0482,258965236239.0106,612838792191.0597,401933486523.4994
2188,552116635191.0885,254726120821.87518,612523520415.6937,399791673316.7243
2189,548105867940.59924,254106553387.35458,612802314846.4978,396954222620.6461
2190,546924999598.66943,250237399240.6345,611334867954.3745,391800456324.9729
2191,544179205068.1033,247678422508.31897,606837563789.224,388207456727.10626
2192,540771061957.3866,245598370509.2869,601756313516.1598,387068042170.989
2193,538811499057.84735,244140963139.60794,595984468511.7935,387171834001.2605
2194,534384403910.43536,239784102637.33484,596375806608.9026,384751537632.5424
2195,530647761323.2498,239603257907.13782,599191114596.5911,383542187889.09064
2196,529135676063.52625,236456737406.12643,596505525593.0609,380400590078.4725
2197,526704109301.16284,233682728810.12604,585038386506.5387,381030026189.87756
2198,522782163758.98505,232262474653.55502,581656360979.5659,378064862156.13513
2199,521496387983.29517,231078241887.22256,571954729266.0111,378422068752.9311
2200,514664991445.6539,228630394667.67648,574160949505.1478,377660919972.3404
2201,512278658841.1767,223920013941.82993,574475110635.1929,377514854354.6513
2202,510188757369.5481,222509735972.0293,573448641516.8662,375696385844.95374
2203,506102098088.32477,221653288894.52225,572659803182.8223,373432416724.28876
2204,502376055327.4742,216090598701.27597,570597927274.1088,371897762910.0516
2205,493300935490.75385,213719658685.33902,570120681523.0901,370670290223.91376
2206,493445926014.05804,212689183222.3814,565950318233.9238,366604878483.88916
2207,491173143463.75995,210528089911.7928,565886971009.4885,362675798308.6539
2208,490323857373.2133,206375474350.66003,562580801216.7301,361863992986.3739
2209,488620315238.18567,202323232983.36923,562228933411.6859,360663926882.56354
2210,484468756075.9029,195902679813.26392,558015643711.7888,359523982196.70306
2211,481388907174.0936,194818949729.67267,553567016073.6888,358275797022.3464
2212,477567463399.65546,193539865505.52362,550106340672.0521,358919723173.5095
2213,475919083536.51263,193999553783.27158,546266700958.08905,358986912540.5921
2214,472698012594.35767,193798147148.9975,542466257196.978,357926921728.51227
2215,469517058444.9044,194542819316.6978,543637550666.0297,356739209714.856
2216,465685082960.84296,194300447311.50632,542404193228.4187,355337273686.38995
2217,463381784093.44507,193798341937.89636,542157348581.16797,355660721141.63965
2218,463088973656.0919,190828676062.00827,540753934041.0405,353215290824.2913
2219,459285353954.005,186294501392.50867,542389368574.8224,349313947508.9648
2220,454567284731.142,184016242458.4897,540272406631.17755,348316257931.31805
2221,452677556135.9933,182008946849.6435,533999604840.9363,349776233922.7937
2222,448281912213.92346,179110565609.46524,533767153172.8471,348334488987.241
2223,444897783178.5665,177717074557.65897,527154743812.22284,347116626703.00085
2224,441892961286.0691,176994216920.4102,522934211653.3131,345477867482.6669
2225,439379086862.6896,174950338859.67404,526490667599.90906,341044523532.59143
2226,433156736146.49744,174761974071.01114,526267108030.1666,341546785776.01874
2227,433307690532.2406,170576188932.24234,524293119316.3681,339900043120.6868
2228,431354195682.73785,168501529686.30118,519879890066.9908,338599967201.55896
2229,429375213921.12836,164195057439.39102,516408389381.4436,337382851348.37134
2230,428478344347.5651,163324208538.1487,510397455145.8355,337785818047.67194
2231,421356075060.11444,162176664190.5955,507870288254.0072,337438441956.83374
2232,423323944149.3255,159151929158.9149,511459127223.04456,336714715174.0452
2233,422597649032.7638,159431486603.75748,510059709366.768,334347027620.8187
2234,419575109587.9769,159007046226.28836,506039159956.04047,333191420557.5356
2235,419324338758.2525,157575273109.06628,504257398249.01526,331930643420.6317
2236,417840895469.00995,156478478488.71793,509079016236.5473,333132462546.227
2237,415201881897.01166,155641065393.15256,501789722990.68384,329694136852.03723
2238,414347989561.304,152567061253.52203,501078452953.82227,328478205585.36884
2239,412072037273.366,150114677627.4913,502058839991.3046,330322391778.44714
2240,411423977252.21155,148687336228.48795,501447179524.74194,328452546735.6709
2241,408907618937.1286,147931541876.88452,503392982301.3337,326203355656.3705
2242,405712378310.2284,147666185914.5715,501773539462.0689,325066474778.0216
2243,404614495772.7231,147125059339.6591,495528168247.12854,323797220183.66473
2244,403799508836.3985,144972117446.2484,495523326347.5462,324565326729.96594
2245,401734925534.90375,144514136284.34955,496819182324.5986,325649886459.2562
2246,399267709924.1374,143783292243.36932,498354950645.03,324851770285.5832
2247,397624426311.04645,143678057909.1756,496001601549.6017,323749022061.2364
2248,398226399148.3209,142370000381.37067,494114163586.1161,323509468778.19196
2249,395980369430.02814,141912126559.91223,491394081046.4668,321676034130.1382
2250,393961650545.0888,139877234182.1493,487582365432.247,322471223887.47546
2251,393090926250.028,139829000814.1806,489597425999.29944,321001594049.8891
2252,394782173174.2883,139597824034.23608,483576320106.3206,322780308788.58905
2253,392975123998.4692,139251200515.6551,483632332011.18695,321159150683.07214
2254,393201443563.53064,138535785678.12747,481184531886.2063,321425322343.38336
2255,391063935893.45496,136401919780.07346,481452499462.1606,321712086089.3668
2256,391699720076.2542,136624634759.47017,483321786111.6107,319406984913.85706
2257,389557497840.67377,135105536819.2725,476358155047.7677,319497257196.0281
2258,389006424329.3483,134545979038.76826,467550479048.0101,319927562574.4308
2259,388709984753.73596,134031413896.01717,462169810047.446,316641620795.1154
2260,387279638942.5454,132275724404.49713,460976520670.5734,316930441104.8289
2261,386360169912.1038,130257616897.0605,455725182152.10297,316011798471.52435
2262,382785007135.10706,131582046063.99374,456554041847.2196,316558981796.8626
2263,377437906823.34515,131876358709.73038,455613817585.63116,318722459489.0697
2264,375579391470.58734,129071208674.26407,452049339348.0825,317401009801.2596
2265,374335491986.5717,128190343298.5867,453189550746.86334,313896068606.85895
2266,371611883304.9114,127203984455.76788,451183247666.0325,311631677128.93195
2267,370534226130.3195,126123082628.51439,451731780052.3213,311562244292.48047
2268,369238811277.73895,123488327676.8177,450500176139.75507,311239514198.9404
2269,369499324074.1038,122598201170.94728,448530918236.4261,310928070416.00494
2270,370611838265.6922,122037021463.30533,448771529227.0112,312567213991.92645
2271,370066248522.7171,121938090955.25603,447612654926.51355,309318815404.4672
2272,370388897620.9882,122703896560.291,440154724299.40576,308235614550.90454
2273,371162372627.0368,122324284062.5136,441625033217.4835,306819770763.5532
2274,371750688257.1436,121976147498.30203,439431670246.66797,306132792781.4313
2275,372582649871.4617,121634525451.32686,444068625808.53973,303615188654.262
2276,371443759046.60175,121955977213.96732,445483890624.23956,304140092658.2301
2277,371430142158.40466,120642022502.51375,442777323821.9567,303847391725.5765
2278,369414751475.8211,119952621088.04388,442282602549.5732,302840462273.20636
2279,369428055952.72473,120560405605.18893,441523984745.7395,301362427044.3255
2280,369300101942.9914,120340534152.70891,442123772586.95325,299485582094.5473
2281,370156370514.5313,121657583399.64055,441960184275.17487,297685769185.50543
2282,370425196861.32526,121160378033.61496,438715468056.0364,296268692412.6421
2283,370344484724.39343,120704265042.11118,440835097323.2359,295263546645.18726
2284,369817395018.6714,120335623180.1477,439721348544.46954,295356618103.7464
2285,368120845625.5402,121703281473.30331,435324273603.3859,294573804097.5997
2286,369374013429.98334,122096808002.92574,434511743268.24164,293845654579.0741
2287,367751452555.68005,122185352215.3427,436399972679.5198,292858022786.9793
2288,367012541695.92914,122297493165.65384,431191040778.67554,290745169014.1151
2289,362250243236.4628,122144683965.34682,427744105926.02734,289550845478.2556
2290,362039518798.3245,122176107032.4462,426475936251.85657,288411831000.59546
2291,361390671984.30817,121805393685.16605,426664034062.71844,286182383015.7365
2292,363221482575.61914,120819304106.38083,424949579851.66766,287998558824.2828
2293,362106825978.3602,120210753910.76958,424605086085.651,284536266189.5929
2294,362728025044.19525,120931623902.83028,424873229429.6412,282454567671.5614
2295,362850563204.24207,120734237101.40717,425213368419.8125,281562502157.0004
2296,363779596345.5601,120031514466.67072,420370003641.93414,280476904071.4764
2297,361668299847.67834,120249190089.99123,420098560158.16693,281597947556.6692
2298,361526736318.10065,119475441081.61803,418389664838.82697,281446154477.2524
2299,361835977149.912,120955345602.38882,422694178326.3012,280837607085.0122
2300,360772809308.075,119729182442.6129,422085903230.0077,278776088103.96796
