time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2124,953153585.1982365,149143149.1358581,252392965.5845261
2125,932869768.2802776,143648259.45727384,246144765.44995677
2126,865432299.9246875,141711253.5038653,227123557.30885288
2127,845782419.098482,138318251.96540064,217420969.58345777
2128,828792153.90406,137564127.5705016,219062848.91826108
2129,812339334.5263304,133574862.4752398,215319915.30085427
2130,791729390.4464751,129016083.28060813,210572120.67140445
2131,761847704.4822749,123604105.58010237,211086074.3335573
2132,713381526.4698424,123415617.67879163,206789050.08821937
2133,697777083.6755185,123187755.15745635,191459960.08242014
2134,664785883.3810352,119101761.47844817,178767945.79906523
2135,642871743.0492604,118672443.72953622,179741123.4602914
2136,606489303.9905136,118866435.47165626,175159207.62895975
2137,569701866.8932872,115744231.4106559,165224162.57516932
2138,546981570.0492342,114619560.80453649,161546045.4733446
2139,529434214.6109165,114089245.79765283,154289094.5964613
2140,520038637.6654891,112431751.23081675,146757055.28154045
2141,518302973.3431021,111424790.82696642,141358024.25281942
2142,498056544.0104288,111086101.59684967,138605122.54946944
2143,472765063.92272145,110963365.88526016,133772153.72324985
2144,470898378.2074943,108640174.88320306,131563918.81643118
2145,466165106.0942352,106727083.1734174,128836245.88352169
2146,438517022.7371621,107096164.82256679,126653414.31455146
2147,416145097.00416404,107194542.77204752,125019905.07483867
2148,411976624.8764589,105898845.7405967,122035442.47058585
2149,408812939.2415228,105534874.96108358,117362089.77020524
2150,400710478.87435216,105934815.59220709,115345889.19354908
2151,376708197.6363297,104190295.48839729,114396786.0348725
2152,367986366.79367083,103193143.79464303,111808373.89030252
2153,363401907.79506177,102784029.4993884,108282635.91944353
2154,358000226.38373756,102353941.80737494,109450633.1339799
2155,349725676.69701666,100648843.70311838,109527726.99223728
2156,345646919.96117324,100814441.71809039,109386059.22222297
2157,344438281.1092968,101495384.43118863,110223003.58713618
2158,334567189.54106575,100159058.40997656,108065602.64657702
2159,322844945.9548036,99070208.36553143,106091392.60952877
2160,311382879.9107843,100037924.73197196,107243471.73904082
2161,308033407.54232687,98544270.3553533,107224736.72982547
2162,309448486.64723206,97991171.01595305,106221522.11373419
2163,309254677.2744255,99340501.27634408,105726859.56790206
2164,296612268.66652197,98547883.29904465,105951364.98296335
2165,287958895.27983236,96357931.92741431,105784108.58228855
2166,288415636.35146314,96240189.57147095,105387213.67276284
2167,289207894.0979082,95035847.8949443,104332803.3803322
2168,281419522.8212669,94984072.22321066,104316804.55253081
2169,268340831.35426727,95273255.64183462,103403788.06453146
2170,265956181.52460742,94268187.68344185,103532920.40558511
2171,264373567.07641312,93151151.5585112,104993173.77376261
2172,264034968.5064566,94080199.65565027,103980457.21003063
2173,258866001.4005016,93247379.68554348,101834050.55225138
2174,255343889.48555765,91348252.97547966,103909400.90602559
2175,250784327.9149297,92189896.35597873,104921360.25474827
2176,246012260.53949323,92352086.32962224,103476168.98724608
2177,238904841.31129396,90378298.25365144,102571246.34960435
2178,240380245.36572534,88982244.26964165,102129610.2531817
2179,232357954.54003713,88330211.76417612,102137246.10865106
2180,226580335.16026247,85707742.94658467,101927620.5303972
2181,226190416.47580838,85250979.73859043,101669279.07593615
2182,224303322.62073565,83582708.37450412,99823234.86890353
2183,220056511.84344405,82683085.70267229,100841308.85932632
2184,217064415.84817225,83801834.60943379,99987894.70414536
2185,212439572.22918686,83358607.72399412,99277430.47143418
2186,205454555.42843953,82387277.90969618,99468637.01115833
2187,204499612.59039265,81829980.38962486,98497589.8710712
2188,206296953.16022998,82286141.42037566,98778013.07979678
2189,205936310.05555496,81082290.67586085,98917466.91135134
2190,201750144.74852896,81910168.4704068,98065925.88195717
2191,197942041.96624935,81041019.05498017,96820661.26114842
2192,198029416.26460803,80198253.70218618,97000094.37596805
2193,198952188.06567594,80944405.05944763,97655288.34927972
2194,195362866.2636789,80239722.2425971,97107830.71402942
2195,191071700.57401237,79545739.09505062,96600375.64204162
2196,187866091.18440697,78611387.39023589,96269391.20361933
2197,187460424.92002344,78102987.0321675,95335456.2935842
2198,184535556.39045477,77518987.77174047,96989820.47674058
2199,182645486.6563994,76369256.26242925,96572434.09042597
2200,181213702.08363566,75856476.3026516,96354053.03740855
2201,177236071.07421216,75722482.83900201,95891727.45939411
2202,172294716.0978902,74454868.01601279,95681620.97991319
2203,170057133.58325177,75561330.16622879,95734235.52491875
2204,168199773.54201388,75641019.39085397,94433647.22319627
2205,169623799.95906267,74086890.15576388,94630212.02060768
2206,170471832.68991432,73475547.20063642,95131862.68339989
2207,166357547.86639333,73646604.4963551,95031015.40597285
2208,165006878.6263666,72757237.88769774,94766663.9661394
2209,164961909.4512262,72880943.80209275,93471959.7930316
2210,162783078.91838858,72509447.59922095,95756886.60893275
2211,160015844.82563925,73130165.3084686,96482130.89352016
2212,157766927.47352287,72648710.1953443,95866249.39463213
2213,155338233.11100242,72234381.0947987,94211433.5431678
2214,155086600.1522037,71901706.65773082,95806019.40882255
2215,153417197.31675234,72895261.81201401,95758626.8908294
2216,152587018.3191154,71757039.01679443,94029679.44812334
2217,150305386.2118133,72256615.97546475,94831146.18155771
2218,149079475.0260918,71862995.4101507,95700693.5909298
2219,147340848.7925547,71535200.71142715,94638496.80777323
2220,145331860.19645712,71005877.77245383,93848272.77602182
2221,142428097.47048002,71645087.80580842,93467900.26009907
2222,141076114.61534932,71267360.98970072,93374414.68151538
2223,140681949.08994856,70920859.18099558,93453466.61892273
2224,141304756.6476194,70333791.93644477,94329002.80485155
2225,139549985.36380458,70524386.73984495,93929321.0690096
2226,137226328.77518523,70240557.2356731,92787200.63887626
2227,136111225.943604,70164774.96752836,93786571.67304705
2228,135812435.5476798,70458583.36865385,91618046.2357257
2229,132690164.48277517,69671136.71945356,92211995.56780507
2230,130346962.83219872,69683138.31078976,92714113.17914921
2231,130705320.9803512,69176698.97731166,92678731.12808225
2232,131232607.1275908,68980401.0491622,92778680.5890086
2233,130757265.94413918,69559983.5649899,93380456.88070977
2234,128904149.62258403,68770610.90208603,93575253.4505124
2235,126261228.40920553,68987123.54992288,93065175.16648702
2236,125323910.69577725,68831576.94495568,92860082.1465772
2237,126839880.35296534,68798254.97015062,92679937.51926284
2238,127142941.77132836,68561205.26554152,91448792.97561088
2239,127106556.59157082,68980072.21784465,91184075.33428594
2240,126512268.76929854,68341810.87801664,90083210.87924264
2241,126269575.96403663,68021496.98807952,89949228.33241405
2242,126062961.95180371,68676827.40858325,91134876.66655165
2243,124291055.67579417,68813224.49201131,91733246.87618159
2244,123773844.94172604,68428268.87711997,90437872.98325339
2245,124428108.44997814,68011063.18189539,90238869.61606006
2246,124171247.65596114,68376183.12055142,90594289.88477279
2247,123353259.90578434,67729847.22243959,90934781.55822892
2248,122783039.73514627,68088874.34603411,89939164.46694729
2249,121837301.27273715,67526647.02758798,90119869.16137484
2250,121824860.31922202,66973072.92159197,89746887.472317
2251,122179148.5744871,66339796.47803297,89450430.96564467
2252,121941563.55670096,66886533.43304697,89446647.22726715
2253,121384788.37301663,66396056.36796855,88761128.35960187
2254,120762534.96505068,66045419.05755067,86627621.20895693
2255,121197116.35253757,66550371.22009701,84943509.10535939
2256,120821741.91337118,66423936.77579022,86179544.98679577
2257,120261843.22527476,66145896.685157694,85926606.27332863
2258,119696891.10964644,66268024.57671484,84513647.61469561
2259,119983854.30404699,65928019.924476884,85444021.16839884
2260,120629041.4912991,66458258.42697575,85023950.91436437
2261,120386923.91693972,65688532.05876819,83619556.70611885
2262,119599080.15202671,66114637.37801681,84236645.33685441
2263,119696650.03653684,66158437.20993625,84740812.76621667
2264,118813998.01503511,66285288.706072845,84109552.34838915
2265,117939061.69399813,66455566.1768581,84189578.0975755
2266,117388890.44941458,65972718.81111933,84508327.72696562
2267,117538614.85067752,65914400.05483842,84902504.74914353
2268,117043109.42170791,66003161.128748104,84710853.15990782
2269,116876068.01268242,66331796.84392357,84588095.95329058
2270,116784267.64677908,66116508.801823646,85264907.467838
2271,117189646.38677348,65335414.25703977,84041606.30326189
2272,117186912.40478258,65331760.53664603,84252201.86841772
2273,117846018.80071667,65867924.18097515,85035063.92149651
2274,117593173.61202194,65785126.57388387,84210370.63625117
2275,116317978.00145385,66006166.01929769,84330321.04303533
2276,116001627.83582711,65918692.991701424,84712248.80358814
2277,115605427.87929404,64968231.8633298,84372279.92356624
2278,115244445.66938265,64883918.19614634,83347390.93921193
2279,115427781.80341496,64416474.31311808,84423669.10816929
2280,114648821.78817268,64754328.71189452,85075717.11552112
2281,114845460.77394459,64078699.71496206,84524762.75322823
2282,115181872.01679699,63514980.51541511,84136993.08127819
2283,114075383.54676834,62707209.77860789,84321034.49964242
2284,114871022.48497687,62857684.025909685,83980960.72098687
2285,114699086.9801546,62783090.60162454,83472861.96646374
2286,114012340.93377346,62989856.28339322,84708540.07725857
2287,113943464.37765762,62964325.11814507,84419971.33083467
2288,113403535.84101734,62221106.37001251,84578750.17417628
2289,113013915.23510548,61945381.834798604,84064607.87763803
2290,112872353.3706744,62154975.8129564,84525829.61811431
2291,112433121.04844558,62023696.01969332,84005119.52203007
2292,112049333.16639608,61925110.85210217,83208935.5214585
2293,112767625.20063141,61749364.94678267,83859594.22835593
2294,113278181.9999119,61699025.22314231,83215976.8018866
2295,112684782.48934284,61537930.291962795,82641775.05214888
2296,112826478.8647997,61605736.189461425,82233835.84542999
2297,112236758.94200389,61411290.720669225,82759915.93701074
2298,111918459.38764042,61948286.03450795,81976796.54783595
2299,111444845.59222904,61566958.30485087,83107279.03203844
2300,111423810.56915353,61881347.11944572,83409146.67382106
