time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2167,101598328730.82231,137119144329.14366,187723665804.81796
2168,101150166750.3133,136976706949.25829,187463024843.67334
2169,100403771356.29585,137573781363.50046,187870365515.8936
2170,100218182348.90779,137641357154.67804,189450628103.7325
2171,100164914627.43204,138421546902.83978,191328458089.28775
2172,100217944291.46216,139051935394.26056,191209985341.29544
2173,101063273075.02885,139929324628.9323,192874608686.1646
2174,101442221623.58896,140084596084.29,195503766226.783
2175,102279289177.75877,140616189636.86002,195318897057.00992
2176,102267675086.11537,140492537775.53113,195070796637.41498
2177,101616445152.82536,141802431539.42743,194554855914.18832
2178,101382513092.83514,140476679793.58575,196011387169.5111
2179,100686251084.06715,139036395939.20477,195896581448.61346
2180,102060112551.7607,139495308084.68973,195729482515.13788
2181,102660407748.522,138725469036.69455,196661850614.68115
2182,103038970425.1613,139398731847.66943,198453637851.5426
2183,103183512886.79181,139881120148.98053,200683861556.18677
2184,102265567201.00064,140752389430.44458,200049963258.955
2185,102187162364.2683,139792797375.80414,198570762641.22153
2186,102999793306.61005,141534126421.10486,197697731759.74704
2187,102998075511.47716,142398818415.0142,198477489690.4548
2188,102283986117.6566,141394874901.66547,199919520209.40485
2189,102182763410.71211,140410444057.3036,198179573140.90652
2190,102783348044.90466,139658054321.01605,199650988497.6956
2191,101819560646.34084,141557203310.82352,200978916590.52588
2192,101025510893.32878,141813049591.07578,203268139870.2174
2193,101107128590.25267,140372404675.15292,203109297673.1888
2194,101123888379.5467,141253659095.86868,204030214421.10498
2195,102257501324.64319,143196117326.61456,204809674941.05893
2196,102170977872.2709,143419071687.94437,206551372859.58493
2197,101871682669.12651,144257466574.4255,208742611692.7681
2198,101027829479.23854,144154531668.9682,209587162871.9245
2199,100888461466.6933,144122367193.962,210740235928.23898
2200,101147114992.7928,143497809616.40427,210667964541.26755
2201,101284791029.83578,143859790058.62143,212242613928.28564
2202,101014614470.74812,143438349746.0681,212750843189.3009
2203,100995148195.51976,144298737594.4186,214022007685.10565
2204,101352782555.34842,145846899263.8172,214748493389.2903
2205,101140376304.79187,147184797018.73215,215812011596.3366
2206,100157578526.74825,147325890472.49542,214656978630.32626
2207,99928888021.81664,146911660831.20807,215014691762.8207
2208,99560753564.4595,146984035946.08856,214562137185.6641
2209,99572103220.02695,145495082222.41803,215330170465.4938
2210,99604590139.66214,145805918311.9835,213773236098.42828
2211,99645190211.43056,145892489734.46808,213680146733.9663
2212,99595473249.72238,147139351705.00763,212814615216.2766
2213,98944722191.09624,148550909992.83963,213898250013.53976
2214,99859780909.73602,149199195219.80237,215429311987.3441
2215,100636177640.83116,148108824125.1675,215609369998.17993
2216,101178162553.45296,148333712804.9203,215717315960.89038
2217,102728071715.78592,149592128610.8088,215047424320.13254
2218,102518433366.40257,149125277533.7789,216418324750.49796
2219,103407415493.09782,150886089040.88116,216759078439.47598
2220,103643151076.6578,150597694036.2274,215030188606.0054
2221,103741858735.4943,150015923841.59622,216806300303.97333
2222,103641489859.40254,148643446878.93674,218864562987.8591
2223,102878657964.17207,146799116651.5915,218782755426.87936
2224,103908896307.55807,146810111286.19492,217737044862.12683
2225,103631476519.0896,148178055001.64774,217943708409.06677
2226,103036060259.93239,147703664785.19125,215609491087.87704
2227,102434568861.96027,147337816566.43228,216120618636.23962
2228,102621136614.6237,147272546669.06445,217069208071.4754
2229,102446549927.09363,146780348946.04156,218619934156.91223
2230,102167197018.31665,145823283245.1881,220679259386.5556
2231,102094755988.09026,145715736037.28964,221354359103.32452
2232,102329938570.88261,147859155867.14432,222950022629.13916
2233,103381020304.53273,148465635646.87668,223607741744.24142
2234,104082383561.99033,149079323240.7816,223182554698.4846
2235,104156549994.46765,149871461996.7449,223438851861.36557
2236,105834239868.66393,149915854434.85248,224646233469.0353
2237,107118284574.33806,150035092828.13968,226829213659.7689
2238,106799739552.90382,150555387388.98257,227347051828.82504
2239,106409052702.45963,150512325536.93988,227411228833.04016
2240,106989247358.67682,152886249564.12366,228914767236.55624
2241,106658921063.78868,153318226355.21826,229367126840.71716
2242,105994174946.3078,154093495811.36664,229210658551.5714
2243,106269793287.87334,153931593270.0232,231456220331.40396
2244,105582430627.51396,154223067237.0196,232406010328.64667
2245,106014865723.14343,153676882473.45822,237067224652.07642
2246,105890538481.2631,152089640794.04333,238755387651.15167
2247,105706936044.8482,152412226477.60074,239168256344.4316
2248,105841167995.35385,151910678588.99658,241129543669.1737
2249,105066684427.66711,153899209477.75308,242057635988.62152
2250,104814414598.25742,153915469197.9771,242293243009.7909
2251,105231400099.86954,153349503848.33762,243545712652.39746
2252,104754419539.1903,154225469760.51187,243975820221.70505
2253,104976392475.11198,155181629017.36966,244640266897.1252
2254,105228451192.6975,157238023240.3876,245296072975.90216
2255,104303664601.35443,157676025856.06158,246026451965.95837
2256,105046546428.67444,158950992843.43347,247489412738.96747
2257,104834347527.37547,158354126710.654,248469355625.09723
2258,104500861628.23747,159493625514.38263,248839934274.95135
2259,104943426115.43915,161567519469.42087,249886338692.5933
2260,104662461788.08867,162116376792.13123,248849296256.24487
2261,104259774130.22433,159965090240.39844,248861671030.85187
2262,104605837087.8125,160341557585.377,250085183074.24875
2263,103931373329.66553,161064216950.497,249987318295.22278
2264,104401483856.50148,164520813241.8412,250226727116.2764
2265,105494710068.43077,166157883744.75903,251468961362.9416
2266,106527696791.64986,166001170363.56674,252910196636.2672
2267,107746459050.87312,165728346807.89548,251723802456.90793
2268,108334333202.3085,166372786621.4957,252511388055.40036
2269,106991001247.17802,167484226920.376,252182025722.8263
2270,107493243072.6765,167188584097.05957,253351354745.17334
2271,107748517804.00557,166562345449.56708,251963477236.3572
2272,107267208679.26222,166182667223.59503,253857499171.10504
2273,107754718051.76578,165011269325.0648,252502597449.5874
2274,107822019371.19693,164343261344.22302,254310164721.96353
2275,107093004052.52759,161545632733.76065,255539586274.20044
2276,107373904654.89142,161089554928.80518,253868421529.7707
2277,108558906380.40381,162578753098.84833,255091502596.4109
2278,108627112080.38065,163382306398.88623,255862700902.18884
2279,109113739789.65552,162971427575.22458,255604023570.0105
2280,110660554882.65114,163526952936.70538,257828205195.9491
2281,111638272663.35574,165031453618.6465,256507177918.40225
2282,112088136024.67906,166087684956.14792,256221082613.00647
2283,112827023852.84656,166745394193.5975,257708865968.4867
2284,113152933243.66486,165829155304.47726,256672766547.48975
2285,113142284903.93596,165629117527.89,257548556764.89563
2286,113110152119.46411,164162128671.03064,257249335533.0131
2287,112445470592.862,162940600961.28433,258507752869.38977
2288,110468319283.67245,162635077323.36737,257734436325.35785
2289,110311541712.55368,164758615959.50705,258052708828.17078
2290,110524502255.73022,164610021813.805,261072378846.6273
2291,111432240469.09195,162555813224.03076,261283326134.45178
2292,111869164839.99532,163039585371.44247,261241212392.53857
2293,111499314621.35365,163814001795.75586,260927298839.3596
2294,110539160752.85362,164304850365.66583,261911203192.65945
2295,110131777523.96451,163819870589.6587,263088819092.74268
2296,110326752753.62762,164005750114.0132,263896911789.2785
2297,111260221269.28033,164571747537.33972,263105639729.68716
2298,112359998481.15729,165733212175.1574,263462871490.1634
2299,112315952220.1363,166004163495.3934,265883383445.10846
2300,111949708562.33006,166164400923.1718,264246509235.57858
