time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2108,62438305581.8875,58572733467.83096,84258673612.3282,91387094380.28847
2109,61715606405.31548,58698620751.75806,82074884822.48705,90692946647.51125
2110,61214915072.45483,58531424501.97796,81644361370.3766,90151652803.37791
2111,61012543318.38538,57815079342.72778,81192369021.3673,90150745957.04324
2112,60775947217.44083,56696555093.158165,79370181104.55882,89771315844.07228
2113,60224570538.35196,55420135852.338646,78219381115.81679,88529455896.28398
2114,59871751005.54302,54944841298.72941,77268761177.8651,88465699097.62538
2115,60472351445.400505,54651118945.9237,75736205812.09842,87152908951.89426
2116,60223497591.54797,53405785081.34895,74097720619.79305,86417354799.70317
2117,59887802716.97549,52434289241.70388,74360668479.56183,86828025866.08582
2118,57952616632.07186,51634654119.10597,73719102662.85843,86836872368.67564
2119,58046669834.98468,51631186444.17118,72574349874.4652,86459965915.15527
2120,57560574896.13449,51338982161.94071,71453818007.74484,85055669770.35507
2121,57088350079.091995,50406450988.17688,69995552860.55434,84463359369.3685
2122,56015074024.20062,50289617302.29767,69436683221.83931,84684718934.797
2123,56086623278.62103,49063256825.87212,69066659334.74933,84681859328.29488
2124,55225610786.39985,48868694427.08965,69589974433.68163,83796320765.32042
2125,54905303208.15624,48588742607.30127,69712692549.25294,83021557540.35999
2126,54813582211.04116,48072871288.27972,69194265646.28294,82262263789.69485
2127,54703872589.96526,47816009977.96178,68967061308.55115,81162956527.41447
2128,54424509091.12596,47500625393.53819,68918636140.21246,80202396868.62401
2129,54386515809.504524,47922761908.72589,68084180767.22134,80471940167.75064
2130,53679063467.455376,47206299149.95817,67625645328.15895,80259411042.79327
2131,52563057011.84585,47446101786.14985,66464617804.95296,80020132690.64194
2132,52552982660.05803,47237909847.67766,66106188966.419266,79630964588.68022
2133,52503464966.95646,47036800075.82685,66697386921.47543,79095472049.78545
2134,50542196596.263176,46267404431.72969,66290808525.025505,80230120668.82
2135,50043509609.457886,46437193001.254395,65110077320.209366,80510462301.11743
2136,49501976078.55502,45867401279.882645,64026185646.02556,80694990533.03445
2137,49231895616.46514,45805489692.73598,64751999022.712585,80936166737.58867
2138,49207957538.45131,45737721774.370155,65432577751.40214,81708801975.4651
2139,49088928062.4511,45696042734.835335,66897608595.30077,82740594321.32132
2140,48622591599.95337,46015194270.97985,66404764695.73432,82914406812.43098
2141,48666204532.11238,45417400012.548454,65608525036.59102,82708890396.7762
2142,49025774700.73132,45227023483.61197,65576984681.70235,82519849968.31856
2143,48428558865.59553,44978161738.912605,65656968934.0067,82847576485.61012
2144,48347947533.229385,44786755981.60421,65636177563.656876,82882136578.60205
2145,47526046498.23558,44264278413.96101,66022194450.09841,82247226928.55998
2146,47213601161.142586,43931446997.31294,66001011070.18907,81869494353.39767
2147,46733070758.7015,43362221208.36206,65334087049.83549,82165536545.48264
2148,46901371512.58091,43296876604.632256,65083914923.82114,83372460988.74417
2149,46386470736.38401,42596955652.474976,64415340573.439095,83551099989.65343
2150,46576549564.867256,41583956624.796005,64268585279.98695,84124389914.34149
2151,47139025567.665695,41419656132.897285,63887671909.8901,83660157557.16534
2152,46744445865.36737,41103723429.38124,64492975210.22803,83244673667.10799
2153,46413589680.86996,40994657668.994514,64611079993.79882,81794896150.85208
2154,46373511926.96647,40862848705.208305,64208091945.05441,81011084509.87366
2155,46517981490.47455,40603987024.87263,63737709138.948944,80948982476.07237
2156,46315048833.01111,40373012157.19008,63842008615.45805,80564571498.37321
2157,45207600215.67541,40043962350.53605,64043637939.29265,79640995046.14726
2158,44530871053.665634,40648215802.27447,63642184390.96615,79207509622.99449
2159,44346017454.87006,40723056192.98313,64214536992.038,79128066425.02089
2160,43500996964.51615,40301309336.52085,63966748962.02237,79643975341.61642
2161,43524794057.028946,39430532063.53275,64089761162.348236,78424983848.77713
2162,43757268167.79314,39191431254.8532,63353552861.57447,77944958216.50078
2163,43095840454.21679,38401036160.174446,63149063013.020996,77888766809.05507
2164,42621418233.25513,38228330108.38874,62793077100.65957,76349197427.56798
2165,42238172167.44307,38427048146.84486,62325067373.02311,75926898426.48549
2166,42677695235.96219,37857871467.04859,62098223929.80864,76427673957.8077
2167,42756541558.77617,37151265507.013245,61724472182.31552,76514667213.81926
2168,42670483072.66472,36770373147.119644,61346390030.90554,75849967923.95074
2169,42257546612.195045,36333987943.244286,60814460108.67287,76294377754.26785
2170,41711958584.15312,35823550957.28506,61127874723.60948,75648116486.879
2171,41441024760.27683,35650710947.72236,61591027696.180885,75876463660.8909
2172,41196792276.085434,35509805698.974625,61476800727.71227,74351964133.20358
2173,41229764487.96377,35147323745.12354,61749697835.03346,73428768301.20193
2174,41019869914.50004,34818969801.02703,61604531784.306175,73790413511.79834
2175,40734914792.65567,34844359284.47079,61078415378.11314,73661130075.8625
2176,40770281424.41097,34475913524.08308,60827373871.01079,73438919392.03647
2177,40798933374.71515,34346043908.380547,60935925617.75832,73478866631.51685
2178,40503919718.69658,34466277801.690475,60303599358.75518,73613518025.09966
2179,40803255829.59296,34565497702.07794,60253001583.31614,74247243934.60368
2180,40977577097.7427,34929861121.95254,61072533134.42526,74396236120.63756
2181,41035230806.111984,34577762827.862976,61171286983.7335,74407008559.8536
2182,40597406843.66936,34167413843.254166,60789209232.048195,75016912600.94711
2183,41155596461.51228,34002838697.535534,60559568914.30498,74198211306.60153
2184,40480820019.6708,33980000349.305637,60026335536.26337,73486543789.75116
2185,40630571430.080055,33357262433.35451,59837279044.374954,72898486132.88683
2186,41000301755.51852,33078359970.157845,58927501584.57829,72260456175.19814
2187,40913492168.44121,32970793833.723984,59223549126.14515,72004332484.494
2188,40737124177.79424,32870187554.11617,58816930212.08441,71662797732.995
2189,39909351144.350494,32727846978.674866,58119140976.50541,70873115413.44058
2190,39978037756.79277,32532583374.58614,57500756738.76828,70614899046.19325
2191,39894471395.101944,32545896443.68844,57875896595.62722,70635369214.53822
2192,38932242484.56535,32674150449.848557,58127211207.67358,70732527431.6936
2193,39087073099.62707,32509974268.412354,58279466315.65846,69770662890.87212
2194,38732317064.60131,32607911958.886147,58219283524.624626,69235470357.9946
2195,38354361233.86346,32525275102.778774,57967013007.73788,68002697132.72455
2196,38366807287.82094,32406248113.8627,57579883159.41375,67523271142.98231
2197,38537603165.51718,32189693099.221004,57427925547.94732,67191462649.56674
2198,38851415813.13289,32023401257.47665,58543112983.39066,66896529016.87645
2199,38204899328.16014,32075755733.819916,58628833796.602455,67469123890.52701
2200,37678070920.88888,32099166791.430195,58255748378.73662,68582577847.87933
2201,37685446023.28842,31700035872.116726,57756120846.61769,68024982772.41121
2202,37786444190.93791,31650449203.39949,57995847281.39779,67535316270.64569
2203,38037053172.20917,31276116737.276745,58518460606.72683,66325246544.60331
2204,37559240325.61745,31085567434.77712,58621169560.036026,66371260901.14544
2205,37469331984.49756,30567488201.584133,58154979148.4971,65962517245.07204
2206,37743061613.60162,30532305313.734383,57426116500.92135,65984876216.4029
2207,37965060334.42879,30708477659.709938,57083164401.98427,66795656273.216934
2208,38255871712.956894,30864162965.10935,56825040866.06314,66785823309.06809
2209,37839868283.572495,30369802299.516373,56698394336.765816,66995971960.97247
2210,38132453902.97406,30307209589.080326,56402173427.64178,66815475713.19693
2211,38358366137.57448,30558253961.78219,56250869045.553795,66829721724.84165
2212,38323217847.59192,30316563473.417698,55589371663.45009,66874155150.80956
2213,38357950693.103004,30290155937.565014,55996656470.89928,66754632739.260765
2214,38548656062.10352,30221066640.986267,56334250827.88521,66558369264.2078
2215,38811570321.05667,29967169705.407944,55933192532.02549,66206916618.16162
2216,38898889024.997444,29720536144.878593,55577265874.577095,65747829036.116165
2217,38860564723.43543,29602503905.698387,56192173858.31428,65653070287.27253
2218,37866197035.4958,29597004834.597466,56658858927.44221,65179541279.90707
2219,37969263175.36966,29192322330.61039,56186502071.451355,65556740661.2373
2220,37796342816.16293,28927809001.641922,55601306671.977264,65673404273.080414
2221,37574380570.53063,28784715783.56068,56359210594.98959,65269100345.81076
2222,36814485029.30494,29076900890.160023,56887846238.8278,65289715382.33928
2223,36855977009.52004,29002843577.308224,57108310745.844406,65477120689.044235
2224,36745179822.56615,29067288329.638542,56702324345.28782,65718391261.845665
2225,37160573458.42495,28580375224.001804,56397677813.87683,65383339536.05116
2226,37010796175.94292,28529221660.67869,55976813238.42967,65282219514.088356
2227,36454996287.5485,28268176172.620754,55724549195.928665,65853828797.92341
2228,36431167909.716064,28169414844.435368,55727706129.99719,66246978447.136
2229,36364062898.014915,28242026709.693478,55297455159.89093,65508046475.365295
2230,36494648016.44306,28027868632.733974,55656219784.71434,65989809103.11964
2231,36287601035.322655,27970774089.75898,55501601138.855156,65674980857.33919
2232,36763434975.589035,27625745340.997063,55152685358.934235,65664844459.945946
2233,37076358345.39205,27745622037.641674,54976998523.9154,65912881969.934715
2234,37064636660.324295,27893729553.066513,55037035022.80757,65158066153.22336
2235,36701632335.17376,27657970668.610653,54728667468.3392,64165005722.28209
2236,36553334339.69912,27680395897.977238,54176893853.6108,65662336699.9663
2237,36755694391.930214,27506802795.002144,53723905294.383965,65524140580.247986
2238,36023909922.34885,27293755942.070816,53430138172.756935,66332189471.482346
2239,35590790796.43586,26927027402.659595,53644325077.460976,65549873710.76876
2240,35957777379.62973,26835816106.88373,52620247486.94741,65239544256.89293
2241,36063930138.980415,26579048731.965195,52473384194.33334,65289878179.40667
2242,36037992022.79091,26455921306.061398,53318575529.30265,64751216580.03356
2243,35874120904.67252,26246092803.965244,53590061127.4501,64189239295.34538
2244,36298540294.62172,26420390257.141136,53194250528.104515,64386798243.19455
2245,36127286866.07726,26360246906.566433,53240859892.17494,64496988891.33914
2246,35322381890.946045,26487844422.715515,52562323488.81685,64741990660.87108
2247,35208548167.288765,26034966324.318325,52402241878.198044,64830254819.69531
2248,35471013485.82402,25511762286.2141,52498852318.43957,65006337799.89952
2249,35854109886.92658,25662351492.555626,52250501073.9404,65049210694.40525
2250,35351454503.04453,25423871634.396065,51965415228.97756,64964196150.23458
2251,35377773477.739624,25337719108.084206,51429182837.44929,64274888242.973206
2252,35336924686.47101,24875092714.27269,51453027240.2072,63490718397.84417
2253,35708582252.36468,24914906890.18285,52284344372.8672,63853039444.69959
2254,35661158699.21876,24710127359.1216,52587434043.57977,63376130833.712746
2255,35420807828.55829,24144665943.597664,52437086791.24532,62865467368.7453
2256,35064858388.66582,24289924724.21981,52449622675.15857,62604616152.775635
2257,34556351850.94693,24191270055.358097,53300765854.4303,62608991622.8619
2258,34507662587.73407,24093142725.916027,53580750930.497604,62066019077.66845
2259,34485523146.11768,24081945083.708115,53901395541.604164,62137695058.25374
2260,34378059637.32409,23613679530.032402,53501837749.467186,62845014529.33514
2261,34321116951.337788,23414799768.936024,53282168182.03863,62158122877.201805
2262,34179069574.63213,23167479854.6165,52845676145.68945,62015591141.790764
2263,33962978113.77926,22661382424.639404,52680789208.37795,62024567533.95974
2264,33930711003.317635,22668899679.321114,52677904867.432495,61639764769.046486
2265,34033659292.035305,22862016238.533356,52348804925.737625,62134529771.38342
2266,34226423878.684,22807247032.942924,52663847770.55968,62402244445.06948
2267,34403128819.840675,23112181024.28141,51452309761.134964,61873957175.30645
2268,34851626640.01784,23224080431.604595,52352387655.40185,61725504309.20251
2269,34907164244.46472,23434889864.514736,52585177917.20151,61407598862.29171
2270,35316835471.457794,23701180073.94764,51963376997.72907,61620881779.70729
2271,35451738034.360664,23854062277.15925,51778854051.35226,60874624161.2161
2272,35130645037.96429,23695162712.942688,51458335492.37316,61327631634.117134
2273,34880130328.775276,24090961103.031662,51106368988.2302,60658771545.05858
2274,35316959526.06919,23580900557.453323,51225685261.27098,61908803050.182976
2275,35374963350.922,23531286092.147675,50915358717.674126,62300174453.95175
2276,35607773620.03127,23112919644.847916,50241143461.33642,62928966025.11527
2277,35479417096.47781,23106821490.662888,50145225275.78778,62742025008.88015
2278,35773017404.514496,22949773433.811596,49768640762.814835,62173481470.436554
2279,35663510360.78397,22931658267.502903,49681067242.64852,62593895798.897736
2280,35006768062.91098,22857921405.572838,49364948036.65088,62721154839.09355
2281,34973970811.70951,22611993295.931137,49212088201.44394,62996205535.03776
2282,34984234137.18102,22421791602.310333,49483471171.14218,63004137054.807625
2283,34492801103.984,22612097954.07976,49635105550.5618,63047893074.93031
2284,34615196076.89418,22382207692.745396,48779134862.477844,62882069307.633
2285,34192206867.596226,22265836083.667942,48426639767.93642,63292396254.053246
2286,33895537870.837616,22435319573.022076,49104815507.65724,63353302563.84834
2287,34016804119.356533,22582882193.96012,49033026318.28624,63430863889.93238
2288,33596598753.395283,22682123761.4614,49096735428.33581,63325496234.878525
2289,33554052415.563107,22561322608.738976,49071337114.33639,62846006970.97314
2290,33438751444.782932,22599421841.402462,49210311446.102066,62351703407.80091
2291,33650875687.351383,22495141625.294743,48739768618.61586,62270335489.6228
2292,33501108527.78078,22176238190.969753,48410494957.18637,62323092076.76245
2293,33649063391.98023,22450498926.152744,49502240469.949646,62215996330.5509
2294,33915208222.090755,22621109156.438496,49227875546.07672,61775257388.08086
2295,34182964796.545395,22578442209.733715,48761200907.628006,62131496306.628716
2296,34226189107.18861,22223815769.379276,49081232926.09996,61478360321.029755
2297,33997188420.739567,21672420364.25863,49808609552.787094,61272313630.74554
2298,33602196209.70048,21692669632.73018,49851016570.92892,61803127679.21347
2299,33560645360.640198,21531646563.59522,49787318542.49431,62162948029.73771
2300,33523091243.59749,21402697195.53929,49727651901.209335,62994383141.829994
