time,CESM1-CAM5,CCSM4
2070.0,16780510000.0,16231955000.0
2071.0,15984645000.0,15715603000.0
2072.0,16001034000.0,15542684000.0
2073.0,15899898000.0,15304205000.0
2074.0,15332668000.0,15175298000.0
2075.0,14556721000.0,14629506000.0
2076.0,14166569000.0,14784504000.0
2077.0,14041551000.0,14660213000.0
2078.0,13897452000.0,14101046000.0
2079.0,13703358000.0,13748236000.0
2080.0,13175587000.0,13774922000.0
2081.0,12944238000.0,12961152000.0
2082.0,12810753000.0,12982399000.0
2083.0,12882055000.0,13122961000.0
2084.0,12338429000.0,12912612000.0
2085.0,12252846000.0,12477158000.0
2086.0,11703368000.0,12286619000.0
2087.0,11364762000.0,11966583000.0
2088.0,10809999000.0,11611479000.0
2089.0,10587113000.0,11534148000.0
2090.0,10234530000.0,11554883000.0
2091.0,9721694000.0,11624878000.0
2092.0,9426654000.0,11053416000.0
2093.0,9065667000.0,10531060000.0
2094.0,8781430000.0,10250364000.0
2095.0,8621059000.0,9896353000.0
2096.0,8236866600.0,9901000000.0
2097.0,7833042400.0,9831913000.0
2098.0,7402470000.0,9188701000.0
2099.0,7203328000.0,8954435000.0
2100.0,7158027300.0,8845667000.0
2101.0,6906149400.0,8690907000.0
2102.0,7062499300.0,8344137700.0
2103.0,7103410700.0,8001223000.0
2104.0,7068647000.0,7735788500.0
2105.0,6874906000.0,7532369000.0
2106.0,6797922000.0,7273223000.0
2107.0,6687776000.0,7242589000.0
2108.0,6597522400.0,7163622000.0
2109.0,6537374000.0,7032320500.0
2110.0,6544539600.0,6806813700.0
2111.0,6351355000.0,6707947000.0
2112.0,6306780000.0,6584815600.0
2113.0,5937002000.0,6405413400.0
2114.0,5669983000.0,6332814000.0
2115.0,5610335000.0,6448543000.0
2116.0,5626722000.0,6469273000.0
2117.0,5563072500.0,6418130000.0
2118.0,5427540500.0,6303327700.0
2119.0,5167505000.0,6322185700.0
2120.0,4853622300.0,6354584000.0
2121.0,4755312600.0,6324634600.0
2122.0,4727778000.0,6189692000.0
2123.0,4629874000.0,6201544700.0
2124.0,4517250600.0,6114983000.0
2125.0,4616459300.0,6206620700.0
2126.0,4608198700.0,5999480300.0
2127.0,4587595300.0,6017603000.0
2128.0,4572879400.0,6114983400.0
2129.0,4590165000.0,6002117600.0
2130.0,4454251000.0,5878295000.0
2131.0,4231651600.0,5646000000.0
2132.0,4152353800.0,5379793400.0
2133.0,3835205000.0,5184913000.0
2134.0,3769951000.0,5221957000.0
2135.0,3665725400.0,5174871000.0
2136.0,3741932000.0,5004181000.0
2137.0,3611702500.0,4953757700.0
2138.0,3595668700.0,4957513000.0
2139.0,3525985500.0,5106224000.0
2140.0,3366793200.0,5095361000.0
2141.0,3252842800.0,5101290000.0
2142.0,3100826600.0,5133821000.0
2143.0,2913318100.0,5114604500.0
2144.0,2915141400.0,5122897400.0
2145.0,2851321600.0,5160674000.0
2146.0,2870757400.0,5199362000.0
2147.0,2933256400.0,5075384000.0
2148.0,2892373500.0,5058824000.0
2149.0,2813954800.0,5064965000.0
2150.0,2738339800.0,5052804000.0
2151.0,2869313800.0,5042384000.0
2152.0,2959613400.0,5009378000.0
2153.0,2905653000.0,4971369500.0
2154.0,2911259600.0,4865533400.0
2155.0,2852301600.0,4867416000.0
2156.0,2844993000.0,4772352500.0
2157.0,2747786000.0,4728777000.0
2158.0,2764196000.0,4765733000.0
2159.0,2868883700.0,4779785700.0
2160.0,2756567800.0,4680707000.0
2161.0,2723883500.0,4557848000.0
2162.0,2855943000.0,4461762600.0
2163.0,2884820700.0,4326600700.0
2164.0,2848108800.0,4201918200.0
2165.0,2822746000.0,4212917000.0
2166.0,2853942500.0,4037082000.0
2167.0,2802571500.0,4042516200.0
2168.0,2710867700.0,3846904600.0
2169.0,2630210000.0,3888022300.0
2170.0,2542403600.0,3797637000.0
2171.0,2512452600.0,3799466800.0
2172.0,2413301200.0,3775171300.0
2173.0,2435664100.0,3729422600.0
2174.0,2377520400.0,3704057600.0
2175.0,2278813200.0,3665994500.0
2176.0,2314007800.0,3593547300.0
2177.0,2251034400.0,3588421400.0
2178.0,2235625200.0,3655003100.0
2179.0,2379055600.0,3687123500.0
2180.0,2351993000.0,3828587500.0
2181.0,2226505700.0,3946619000.0
2182.0,2301502200.0,3911494000.0
2183.0,2441874700.0,3980768800.0
2184.0,2442041300.0,4081268700.0
2185.0,2446621400.0,4174163500.0
2186.0,2538659800.0,4227290400.0
2187.0,2605989000.0,4120223500.0
2188.0,2679744000.0,4023622000.0
2189.0,2666661400.0,4087070700.0
2190.0,2625139000.0,4085265700.0
2191.0,2577081900.0,4123855400.0
2192.0,2607848000.0,4195574800.0
2193.0,2571284200.0,4166746600.0
2194.0,2660711700.0,4043353000.0
2195.0,2708066000.0,4141447000.0
2196.0,2660397000.0,4109315600.0
2197.0,2670348000.0,4289964300.0
2198.0,2535068200.0,4275055400.0
2199.0,2501704200.0,4289512200.0
2200.0,2572383200.0,4362886000.0
2201.0,2446997500.0,4323446300.0
2202.0,2414492200.0,4350157000.0
2203.0,2430208500.0,4247571200.0
2204.0,2508116000.0,4283905800.0
2205.0,2409097500.0,4305028000.0
2206.0,2363150800.0,4165077500.0
2207.0,2405154000.0,4273654500.0
2208.0,2429764000.0,4193445400.0
2209.0,2458926600.0,4254732800.0
2210.0,2525434400.0,4182795000.0
2211.0,2462706000.0,4301559300.0
2212.0,2330244900.0,4144788200.0
2213.0,2201863400.0,4072857900.0
2214.0,2216549000.0,4000658700.0
2215.0,2052977400.0,3873446000.0
2216.0,2154636800.0,3718538000.0
2217.0,2229791700.0,3700345000.0
2218.0,2218612700.0,3609642200.0
2219.0,2085750400.0,3521138400.0
2220.0,2066892500.0,3442841000.0
2221.0,2136426900.0,3400958000.0
2222.0,2088497900.0,3400758800.0
2223.0,1968151900.0,3453539300.0
2224.0,1991425500.0,3331893000.0
2225.0,1958724900.0,3382062300.0
2226.0,1945922400.0,3334104800.0
2227.0,1881725600.0,3408971800.0
2228.0,1877271400.0,3438352400.0
2229.0,1910001700.0,3453449000.0
2230.0,1922989600.0,3496544300.0
2231.0,1880828700.0,3541270800.0
2232.0,1855185000.0,3464965600.0
2233.0,1777325600.0,3546069500.0
2234.0,1911612700.0,3425583400.0
2235.0,1881278800.0,3437611000.0
2236.0,1850934400.0,3285375000.0
2237.0,1928377900.0,3329240300.0
2238.0,1948012000.0,3449987600.0
2239.0,1947146900.0,3543188500.0
2240.0,1909523300.0,3509855000.0
2241.0,1916036100.0,3485886700.0
2242.0,1953567100.0,3562310100.0
2243.0,1860072600.0,3612891400.0
2244.0,1829018800.0,3640676900.0
2245.0,1834405600.0,3737055700.0
2246.0,1886828800.0,3782598400.0
2247.0,1865540100.0,3696310500.0
2248.0,1821494500.0,3707531500.0
2249.0,1847125000.0,3732335600.0
2250.0,1910550800.0,3749511400.0
2251.0,1918966100.0,3722369000.0
2252.0,1839189400.0,3681775400.0
2253.0,1889489400.0,3717156900.0
2254.0,1991642800.0,3641038800.0
2255.0,1980839700.0,3578233600.0
2256.0,2048655700.0,3550578700.0
2257.0,2096950400.0,3422360000.0
2258.0,2091619000.0,3474743600.0
2259.0,2103765200.0,3384631300.0
2260.0,2065194900.0,3385889300.0
2261.0,2085109600.0,3474125000.0
2262.0,2071981000.0,3478803200.0
2263.0,2039833100.0,3531372300.0
2264.0,1952300500.0,3665994500.0
2265.0,1975146900.0,3647116300.0
2266.0,1905148900.0,3671438000.0
2267.0,2026958500.0,3696914000.0
2268.0,2029221800.0,3740027100.0
2269.0,2023104100.0,3781465000.0
2270.0,1993054800.0,3802553000.0
2271.0,1855657600.0,3733596200.0
2272.0,1891704400.0,3657355000.0
2273.0,1838410900.0,3605002200.0
2274.0,1881110900.0,3636626200.0
2275.0,1927062800.0,3561842200.0
2276.0,1954820200.0,3553011500.0
2277.0,2009548000.0,3423938800.0
2278.0,2105952600.0,3354045000.0
2279.0,2061627100.0,3359206700.0
2280.0,2043910700.0,3475942000.0
2281.0,1892801400.0,3486115300.0
2282.0,1809319600.0,3504126500.0
2283.0,1912828800.0,3494620000.0
2284.0,1996358500.0,3512436500.0
2285.0,2052201600.0,3600767500.0
2286.0,2084355100.0,3637357800.0
2287.0,2071905500.0,3545316900.0
2288.0,2111292500.0,3611170000.0
2289.0,2155764700.0,3642398000.0
2290.0,2101155300.0,3729125000.0
2291.0,2114199600.0,3672376300.0
2292.0,2094577700.0,3785151700.0
2293.0,2015658400.0,3675487000.0
2294.0,2014555000.0,3747513000.0
2295.0,2000871200.0,3706406000.0
2296.0,2024675000.0,3703746300.0
2297.0,2022080600.0,3680117000.0
2298.0,2018023800.0,3601190400.0
2299.0,2023252900.0,3585887700.0
2300.0,2026734600.0,3462992600.0
