time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2288,4332472695.945011,3007398397.27157,51844386130.23811,13267413894.737333
2289,4028315971.3055396,3027383489.725901,50826949696.54693,13347232374.209114
2290,4005674037.6709,2972555336.182872,50982479841.666855,13558844330.950634
2291,4099020095.330824,3034941371.117516,50405233831.86731,13390026908.17939
2292,4102179928.005992,2886751869.2598605,49873529766.30314,13060777203.19472
2293,3917482704.316037,2894616191.5913954,50821976735.160034,13089530700.013178
2294,3779424690.3619633,2784819200.39149,49494403241.958916,13317617034.11979
2295,3882634966.292903,2752701115.293248,49762901913.85857,13190163624.50399
2296,3939013276.1463265,2691988163.6723094,50232445485.75636,13166302621.53502
2297,3940249298.8051953,2614587888.492124,49508910361.01414,12958157324.544407
2298,3997906408.4270563,2588162079.1301622,49071594938.00466,12999260422.13927
2299,4073660977.1434474,2494547446.3533754,48482465067.274345,13239628584.179945
2300,4129391477.7536263,2469207883.0128384,47909842504.609985,13430750429.87092
