time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2115,12523159683761.996,5794880678275.229,9339970525676.662,9317437602987.059
2116,12498201756816.3,5747797502540.057,9295369715615.81,9304014635492.57
2117,12466082134171.568,5705622228571.661,9256703903494.996,9294720965960.941
2118,12428410977911.285,5665683969299.081,9195920966857.99,9279146274481.84
2119,12409901133268.281,5619617124847.751,9126320950411.795,9262382304947.959
2120,12392598942537.426,5575446353531.812,9056320567850.855,9239998601723.908
2121,12373859054156.617,5533976975282.93,8996821045494.867,9209253780872.379
2122,12326547127983.818,5480965295160.836,8936533364874.719,9205220483434.852
2123,12277143501706.3,5428930027554.271,8885659505087.1,9180017205944.729
2124,12248792203834.473,5390678853240.33,8846400724082.068,9169974460803.566
2125,12231354136313.043,5334242444931.655,8803541523032.865,9162583037666.617
2126,12218778926993.672,5260564664752.755,8767245999431.47,9149588815306.422
2127,12201008699160.504,5204681765234.428,8731704375524.984,9142416016093.205
2128,12174439680044.256,5161275034161.234,8703692821365.255,9129962306146.738
2129,12158110827193.713,5120261010450.079,8643358318744.396,9120951150319.43
2130,12141947342662.002,5056138182972.63,8595330931158.9375,9114184267679.773
2131,12129998955392.998,5014795844734.062,8534344578188.942,9108626351961.572
2132,12111578160666.414,4973757337338.727,8480385820291.006,9104148300252.719
2133,12075539344448.768,4929032800717.844,8411978634149.409,9098621053702.107
2134,12059577591167.79,4876148089550.789,8350477937368.356,9088468541937.19
2135,12027916262212.414,4832696643112.344,8287626073053.672,9088361253149.035
2136,11993125182827.42,4798395610972.147,8221865764192.115,9085649734049.666
2137,11962238744866.127,4747569826409.528,8162465384906.329,9084155771016.684
2138,11938164071479.834,4704247865581.861,8077339509343.822,9074056669937.3
2139,11924014627588.775,4656325201973.978,8019720363160.846,9063256750208.12
2140,11903855815814.562,4616719537650.619,7971813013534.88,9051929789856.469
2141,11875465234028.691,4577200588108.554,7935832073744.928,9046556122960.465
2142,11868098975040.145,4534725683392.099,7895059237718.795,9040668027518.652
2143,11830275247174.861,4507489478504.745,7856464319259.6455,9036037216063.979
2144,11816574685334.805,4473837938310.409,7803626428346.312,9030637551606.047
2145,11807133355303.719,4442424501353.548,7759407035486.344,9022641731670.38
2146,11769580617747.309,4412708328138.401,7704470452269.759,9019130987846.18
2147,11714519559457.6,4387256554068.6025,7631224055503.578,9016289205266.98
2148,11674108390343.633,4353181367367.8203,7592073724682.054,9013857093082.629
2149,11654466821352.826,4329356459950.2646,7555879449840.069,9007873325403.414
2150,11631575588709.188,4294889728662.0913,7503419337270.928,9003052318016.525
2151,11617449279829.885,4263283078992.719,7458840128925.74,9001637077306.02
2152,11607028615462.018,4243447313788.097,7393521787709.433,8988330617931.467
2153,11591996104185.13,4220716148289.0537,7345243476513.17,8986665472043.904
2154,11583660374705.553,4188183188931.775,7281012982314.928,8979613794923.059
2155,11562798084248.88,4168260072749.0527,7205335549317.397,8975414824873.46
2156,11544065701060.127,4142112141647.734,7159665639726.387,8968372561765.924
2157,11535906415979.178,4117334518606.3413,7119227874778.476,8962330834263.277
2158,11523627852624.598,4105177973173.8667,7093799460146.28,8962964941160.252
2159,11516154915875.742,4081778334445.859,7061024862812.93,8955849030118.445
2160,11499403121042.424,4060291119620.121,7022835100738.122,8950509006245.74
2161,11488380122424.916,4042231766578.56,6987346290656.584,8949620145485.59
2162,11477294070646.496,4023809143083.777,6942772421503.494,8947880939708.076
2163,11463588579624.684,4006456444583.344,6899851004960.049,8945098557292.646
2164,11457637597721.14,3988199473614.7974,6865456488316.723,8946589062256.98
2165,11447061710255.984,3968792995917.609,6834162767112.958,8945565714421.383
2166,11443159454639.457,3950849044768.2812,6775730572993.421,8942396230916.416
2167,11429369254271.596,3928108524732.567,6733479482539.037,8942076165256.03
2168,11413436025710.248,3915936992452.6387,6682852695727.474,8946250494451.053
2169,11394873786922.393,3895977355892.8535,6657549482550.201,8944205691460.102
2170,11391326456881.932,3876893935003.795,6604066623070.667,8941232338047.574
2171,11373975659934.902,3863703670007.754,6568395410507.43,8944287494440.762
2172,11370981173937.617,3851591694133.1445,6531505031590.906,8939568681090.22
2173,11347663790141.414,3833304327826.7266,6496264173830.611,8937400318544.842
2174,11336950314655.387,3810720522268.3237,6454247136996.217,8934459203137.297
2175,11325197631181.21,3792373124826.5396,6406975850358.82,8936385180349.613
2176,11313116278355.719,3783229601279.645,6361347078658.3545,8938091641414.404
2177,11278087654316.096,3770932449366.1216,6317584533001.555,8929273726570.814
2178,11259231145090.033,3748313947430.171,6285102113449.007,8926004728466.947
2179,11241824712534.215,3731666495743.47,6260901182933.596,8921983604889.178
2180,11198419133296.807,3700075188333.638,6238982230253.067,8918292578627.09
2181,11183351314339.738,3678400289096.5415,6200448650796.945,8913586010575.268
2182,11122161478484.805,3664435731638.883,6170614999345.695,8904322920571.941
2183,11087858311401.623,3643943939654.9478,6152597505080.145,8904364232176.129
2184,11085702300819.855,3619180697395.206,6126884739884.816,8900136007647.225
2185,11067792705195.809,3602521095050.46,6109155962908.356,8896550540608.795
2186,11052579493373.53,3585782276871.331,6089221329655.913,8891973509810.246
2187,11040416427005.693,3576319458949.3057,6068526439335.084,8895071154107.773
2188,11030838390017.771,3563756354973.21,6041229841200.211,8895416041778.664
2189,11016872102618.832,3549757261535.7007,6012138923065.95,8892939489242.35
2190,10997448003951.264,3531397828289.0776,5981343427761.001,8892763541780.33
2191,10989822650969.24,3511757183817.8545,5948972026486.542,8891307211731.928
2192,10970346672203.02,3492279105010.0386,5909538087744.594,8888968314297.426
2193,10950364606413.406,3481632336895.6855,5870993322097.365,8886428490026.299
2194,10945711509035.775,3470378540892.4326,5830745841925.655,8883819711523.66
2195,10930659314617.42,3463766762441.3594,5792006051163.986,8882071327022.771
2196,10902478048542.352,3447534548813.176,5757624244948.179,8879892247537.297
2197,10896139712032.418,3428451283365.5776,5733814864784.87,8875569412828.285
2198,10869752575382.422,3417086774742.1,5708981949657.396,8871935011230.953
2199,10856697217056.004,3403813547343.5283,5689793704800.043,8870959540461.516
2200,10830195587698.676,3395438793937.74,5670420405778.317,8869645417431.723
2201,10806201567015.463,3384136002863.5215,5645140321955.253,8869183214387.797
2202,10801457989554.986,3375299628602.0215,5618109583053.56,8859453547341.346
2203,10771453135799.676,3366871976576.3965,5593386652192.765,8856345138456.568
2204,10741513210416.53,3360994050141.624,5557239174484.641,8847068859197.973
2205,10710665892749.691,3354613525879.878,5538860753175.73,8847627407248.143
2206,10704797152772.416,3342577442128.983,5516551649663.242,8845414466978.182
2207,10661012517538.227,3329583249382.5386,5496497912919.002,8841134847672.877
2208,10642841786785.482,3320300517172.599,5487086661371.462,8836310315249.303
2209,10630132362408.115,3309897631611.64,5475506666118.312,8831049233791.393
2210,10621917731078.29,3296096288068.76,5464689346851.773,8826705790813.02
2211,10611052622530.553,3285608358638.1396,5454783220022.594,8812325415402.97
2212,10586522953771.342,3282077921282.589,5434188468769.28,8813410781759.072
2213,10568970518259.256,3273075988083.3604,5418087914801.869,8805563273763.973
2214,10534178775604.78,3266595647756.3506,5401940132158.961,8799572691806.768
2215,10510850979341.71,3256588619769.848,5386046776461.94,8791447829478.334
2216,10472840255611.146,3240324564313.5366,5370680707167.854,8786728681512.411
2217,10454907019111.748,3222500649162.2773,5347000840045.069,8783925610806.537
2218,10418277217948.568,3211485364997.085,5333667700217.279,8779195836159.814
2219,10389047363864.146,3198345710809.884,5312093556348.704,8770859015367.534
2220,10362210257446.887,3190871148539.5093,5290548145240.256,8770654573310.874
2221,10348497117799.754,3170121526426.78,5269637857672.581,8766327001356.8955
2222,10319584569396.58,3158967530346.172,5262983506864.793,8765370786202.145
2223,10308441012293.197,3146225141909.508,5248855292367.037,8764806306735.122
2224,10283585070254.078,3125292137787.1094,5220512320717.673,8767829819084.378
2225,10266215229351.316,3108238678184.142,5210946507741.792,8764553487849.979
2226,10211294066292.076,3097739275425.666,5188693562295.564,8758170420804.114
2227,10177048039898.81,3089298369552.771,5171621748655.463,8757353434714.232
2228,10153842196512.256,3077577652535.18,5149936991363.355,8755556904826.243
2229,10130644950623.627,3057612368611.612,5132044682363.889,8754412326137.75
2230,10122033878822.566,3037994381500.1006,5120237243905.888,8755051970820.854
2231,10084327263985.182,3025813859735.8984,5107887305733.532,8757283485245.476
2232,10077666228229.031,3016975970888.934,5093900994389.445,8755341656654.187
2233,10067103841247.436,3003752239763.105,5079776441858.56,8754829582774.252
2234,10059224517866.297,2993836382716.6284,5063428606816.449,8751619267263.379
2235,10025724700006.852,2984138104707.798,5047097695059.558,8752225352722.25
2236,10005330206123.24,2977411534439.54,5025235720271.839,8752341740861.734
2237,9985010811168.162,2968986922651.7144,5003078484962.276,8751293319393.263
2238,9981957009843.006,2955668489832.1543,4972294429085.265,8750765275895.18
2239,9973534226653.412,2943771400623.6084,4943374364706.239,8742889567585.815
2240,9968422730208.803,2933449364041.811,4904923387766.611,8743280011571.801
2241,9965140047326.053,2916913655892.977,4875773036429.798,8746717410885.263
2242,9926660562149.889,2903495825249.779,4859895946037.929,8755445596540.879
2243,9922764501015.742,2890408772713.176,4845432075206.781,8756685006904.055
2244,9883117750118.61,2878085774405.53,4822982298107.94,8756408905090.199
2245,9856873359634.268,2853934066486.7476,4802209510397.016,8760469311208.031
2246,9846660006244.965,2831002280324.838,4786807582459.676,8763454953835.99
2247,9823964256862.584,2821329526966.53,4767500125787.139,8765055006903.929
2248,9792464667277.19,2812506455855.9473,4739520437095.313,8765435654397.734
2249,9747131253883.742,2800263021121.721,4709992991025.202,8763138555033.862
2250,9717866086546.451,2792220074962.058,4687524989377.202,8766357001536.215
2251,9715913865910.873,2779125393305.4556,4677774018449.773,8767899699759.245
2252,9676982130741.98,2771993311088.948,4664666660794.214,8770683154111.971
2253,9652307407206.098,2759165668697.608,4649201224210.493,8772710243414.16
2254,9640980643565.418,2744087297522.028,4627175975285.35,8776110258171.591
2255,9632613006192.953,2734947448670.0864,4609621323065.663,8777185299753.779
2256,9617589314793.643,2725418930870.576,4585019177515.079,8776473814325.795
2257,9585128218143.953,2712546143911.3066,4571231994698.223,8779912318376.994
2258,9554916802875.555,2698437939477.9487,4556037928808.873,8784470737973.868
2259,9529405550448.64,2688410178745.148,4541660115491.707,8785377860740.703
2260,9494155476094.646,2680144286738.4136,4524459047951.031,8788344606172.777
2261,9444587687937.873,2672642597873.798,4503248093289.531,8789123696998.516
2262,9420776144543.06,2659577948884.727,4484746973006.353,8791726072956.092
2263,9385921715065.03,2644594709339.8306,4470632223755.842,8790803540155.783
2264,9364599616364.184,2632999316002.072,4445848339642.676,8792731334258.156
2265,9338050495884.584,2622836357918.61,4410032871544.57,8792009852048.8
2266,9307302442970.396,2612260492669.1245,4393686028770.3315,8792663164957.158
2267,9280222343394.96,2596042273991.945,4369994623750.8306,8798343014217.97
2268,9259542085873.465,2582299765380.274,4350420194403.118,8791657425347.047
2269,9224742332381.43,2570687476439.753,4331896476326.4395,8793690992039.45
2270,9206828672497.742,2557039175453.122,4311589828232.2456,8789660312458.001
2271,9182213990732.32,2545489544726.8022,4296322920421.115,8791152986230.652
2272,9154425511068.047,2525581853944.4985,4281724778636.517,8791288053404.839
2273,9145511935502.748,2505968584892.645,4268507544870.6616,8790931900277.529
2274,9123146282484.746,2492719300918.4395,4250953350638.192,8790700342765.468
2275,9083632016480.004,2476165244881.636,4230319648650.226,8788746747272.289
2276,9057944187402.557,2463824166485.2188,4217299115112.3213,8787232915356.257
2277,9029127059693.117,2449971553788.8984,4199667204193.297,8790399443362.852
2278,9018216239002.492,2431257648178.2896,4187390239859.9995,8788623749847.729
2279,9004172883028.54,2410204601330.78,4159260492595.8525,8788116883239.316
2280,8998284568953.732,2396230625953.118,4134937319428.342,8785213889518.007
2281,8985375543904.262,2382690438764.9927,4122399340260.169,8783194043823.5625
2282,8969425813307.38,2362926627838.5903,4114912092896.9917,8786877090058.007
2283,8960283307981.197,2346514622115.6655,4096865612343.702,8786535249195.798
2284,8923247492955.594,2334651894578.6045,4082705178957.556,8787080669702.747
2285,8893866727483.082,2324794826368.8696,4076806003898.553,8786919610451.329
2286,8857926052089.453,2311727796262.817,4058853618931.5854,8784874041341.511
2287,8828572673637.654,2301862567261.7124,4040486245142.4526,8787840776497.283
2288,8804959699438.094,2288779576363.8,4024574556169.227,8783817735539.161
2289,8766937074380.029,2273771316705.734,4011069831078.067,8785071144322.283
2290,8733072435602.981,2255943973914.4834,3997906323752.1953,8786419138533.485
2291,8695827060727.163,2242437800195.193,3983179629877.343,8782763131727.833
2292,8664075151845.527,2229525679981.783,3971808361950.5845,8783148768406.884
2293,8632147417093.612,2216873984203.453,3963369574094.537,8771846711684.668
2294,8611805709084.433,2205763757385.376,3958480184362.816,8771097224485.483
2295,8604663997094.109,2190942389314.038,3948666749020.949,8767925663690.446
2296,8604545429999.634,2176201058785.2585,3939358703440.204,8759751421042.588
2297,8594187315036.515,2163157984940.8406,3932773830382.073,8745561787857.595
2298,8555283635438.928,2153835219648.9797,3924597953449.959,8741230097656.925
2299,8509977241464.256,2143361311837.83,3914191508628.725,8740430580127.404
2300,8484211713381.637,2129310528835.6936,3903884340694.3306,8739210326914.891
