time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2103,2761719318592.2896,3907725073173.4824,4259808866652.3403
2104,2699566260454.817,3869768308300.6826,4211980318091.9946
2105,2642934268029.204,3828811207043.9746,4151554120078.558
2106,2601680004323.689,3793335110769.8047,4115537787612.876
2107,2549688077521.412,3744808013546.062,4093209999729.699
2108,2518667099450.7085,3704937795026.17,4054359509340.173
2109,2469208134398.4634,3619148181877.561,4018942955227.5654
2110,2411001533778.198,3570895608627.5903,3978558088616.285
2111,2352187692263.1836,3516978944813.5244,3951039151814.115
2112,2306706439711.8203,3463147947948.3765,3910432296643.6245
2113,2274009381061.4478,3424781937725.0674,3878760088037.4224
2114,2238765869193.159,3380458156790.6626,3842869748536.719
2115,2191173934069.1194,3335619848058.8,3812053878490.9116
2116,2166357731502.4006,3299993560729.0576,3788734903507.945
2117,2114564512609.2456,3275088702327.086,3775186513495.6963
2118,2079206336388.462,3232464758037.761,3725933513754.646
2119,2039269918373.9902,3172636645211.725,3687247443267.0903
2120,2001616269184.1902,3145237682159.77,3665838745527.2363
2121,1970920204325.2905,3115383664971.5576,3623189457458.2715
2122,1948600913013.7646,3073725547654.954,3591518402923.117
2123,1921594176205.706,3043991532512.89,3577510073591.503
2124,1885470017046.8726,2988484928066.008,3563226432089.293
2125,1841923116025.0254,2950370896320.7495,3524144752725.3774
2126,1821336779440.6162,2929778443674.625,3486211777877.67
2127,1798859324788.6072,2901818767979.1885,3446772896533.6733
2128,1768770039185.4602,2869844874128.1416,3420292764810.134
2129,1736247568567.7334,2825334748267.312,3378106151938.7734
2130,1701223127216.816,2810018442801.42,3351037038054.2266
2131,1670586051036.5068,2778011878239.578,3310440517833.835
2132,1633437112411.482,2750699333057.1895,3292574921812.4937
2133,1594160113936.649,2733061107038.4263,3253429421848.1167
2134,1567341677035.2952,2698164582791.977,3220775322872.1777
2135,1536141506380.4219,2653583470549.4546,3203797294386.8047
2136,1521671039109.6125,2630676531469.319,3188513475065.1616
2137,1492554641003.719,2597385365755.2007,3167709454760.9
2138,1458581004051.734,2565835402975.925,3138515240243.1704
2139,1419037426866.306,2529645825908.9062,3111089878656.766
2140,1386573990169.5825,2515402580355.867,3082527867668.711
2141,1344659527317.7085,2490381677690.6963,3061635245775.306
2142,1317786101098.9521,2467305111833.8945,3051573062323.5244
2143,1280210484837.5767,2435669380297.5127,3020465995773.4727
2144,1247125081710.5176,2415334597223.0156,2991642838562.511
2145,1207419469310.0298,2385953151313.858,2964121627652.3936
2146,1173726965865.4126,2353929629052.5864,2937233129131.028
2147,1143559454755.6982,2319555474854.1147,2906081659714.5225
2148,1128033092124.198,2293373133422.1406,2879316939992.463
2149,1101410943883.9348,2249540407626.548,2859237200549.0933
2150,1072770838569.2795,2210165272884.08,2838934496624.4927
2151,1054695144522.7262,2160857500709.4834,2813908119566.5137
2152,1036251955566.4095,2124854002775.385,2794942874121.106
2153,1006704366190.7772,2098736887511.9954,2753950251452.2974
2154,989190572127.7493,2074460610211.6213,2732308493824.996
2155,968428751073.9214,2046906761721.845,2710865367814.1763
2156,947436486111.9053,2014288284994.1184,2682245993812.6006
2157,931621895708.4353,1990414046620.6157,2658185643753.6035
2158,903545646973.5662,1956448405367.528,2640688495917.9355
2159,885590620634.5078,1917177754845.524,2619917022739.9937
2160,877229275255.1116,1881895585562.5598,2588900619917.5034
2161,853451714670.5215,1858075909741.0173,2570924348477.9634
2162,836532934336.5547,1837267359284.1023,2556114514413.295
2163,819759253560.5765,1813429569412.3875,2540197221363.0093
2164,800822745922.5087,1794498551017.9907,2527211552950.1978
2165,780926209847.7981,1778598880930.4033,2505665871052.921
2166,762860395809.8525,1718427149277.0352,2488592863115.6953
2167,737359513915.6854,1693303214088.2952,2469733658182.3613
2168,718672763126.3425,1669456135402.3542,2450249315310.8525
2169,693613622209.484,1644937410813.078,2420283037729.99
2170,673160986608.5033,1621031649260.813,2400614500241.0273
2171,655102059503.8394,1606776477894.6304,2378545134531.5825
2172,632830174410.208,1581633330389.6514,2349830060314.5547
2173,613330229222.2217,1552432108680.3206,2324312859887.6216
2174,590590120465.0223,1529283930136.81,2304151166729.7007
2175,569167263713.8818,1515772004139.1548,2288038154397.818
2176,555131572714.4363,1492859194705.4258,2269962082499.575
2177,539367989045.63715,1469490228909.5066,2258433242310.2505
2178,530865992488.7056,1431493145982.482,2251418636777.615
2179,519413560901.9994,1412810721407.613,2234314560716.4536
2180,503342640192.3902,1400366105312.3613,2216139402425.535
2181,487590554627.99176,1378413298112.238,2197893493402.4817
2182,473510598470.4693,1352702377230.16,2181010329244.8672
2183,465997771966.2613,1331334317439.3835,2167728686020.5234
2184,452585381777.61646,1312575383627.921,2154123051569.254
2185,436291973738.5757,1291816206402.123,2140141912347.8765
2186,422660588863.3976,1269753619325.7412,2124329786620.3613
2187,409338340633.1507,1249862356477.5183,2102735920332.719
2188,403583162888.68744,1223643441223.082,2087674415022.6519
2189,390609950954.7839,1211883232659.2778,2078661603558.8022
2190,381257752086.34393,1191846934488.6267,2063389534518.8997
2191,373560418283.54803,1173373804979.0576,2037323259855.9275
2192,360527596553.44,1161355332971.8794,2027170349508.333
2193,346677257318.61304,1143827304177.2815,2017187849447.4434
2194,333596669590.52216,1121938983263.349,1996903654737.5164
2195,318613997361.4813,1092687912515.7274,1991310713136.4155
2196,309959464835.1281,1078775280055.792,1974565671013.6167
2197,296939437611.12506,1065785833330.9528,1958988222880.5803
2198,283066634191.50806,1049217363163.5093,1948567744809.1216
2199,272926993803.86493,1031445749028.9675,1942614054792.8623
2200,260102478746.8188,1018718075299.7701,1928256908163.774
2201,252178650851.97906,1004076330476.3663,1910719296928.0771
2202,238234512967.16687,995323780801.0028,1906293920075.6812
2203,228370286838.32892,979088563800.7426,1898012940858.6228
2204,219883120194.79315,968440168133.9886,1881210734335.4553
2205,210669051652.50964,951107020360.4685,1862850569179.7407
2206,201545745395.6999,940358931516.5968,1851210570512.3335
2207,193070294207.6713,924727528203.152,1832821216478.0361
2208,186342489388.29535,906964679495.8911,1813350729105.0366
2209,182274532352.3841,898727182473.0847,1799319017473.669
2210,176029216207.64474,883337197314.6743,1783150572672.5679
2211,170205886211.36996,862408024154.3986,1754485978375.1255
2212,165034051193.899,851573161221.7067,1742748545404.7903
2213,157433891387.4103,841276565275.1906,1731900195384.5044
2214,151708225358.2982,826229913293.8319,1727557135795.6055
2215,145515361805.04352,814578215084.6453,1715231956012.4617
2216,140338679341.072,806308280627.375,1698780228990.1138
2217,135048362542.01059,794534443230.028,1683613879697.0623
2218,130813370255.9722,771134523607.0901,1675211138466.6335
2219,126276000455.73528,754364448216.2181,1664651890540.545
2220,121363196783.23665,746762814632.6744,1647074156739.1387
2221,115418950736.94974,735988727089.6393,1641066655093.1204
2222,110605726432.33807,724051716426.358,1627088019515.9531
2223,106805951756.45413,710215318548.261,1611936912802.8318
2224,102778932774.13622,694726581967.1183,1605004151028.3494
2225,97949456590.98155,689730595165.0997,1590539421277.73
2226,95343098761.12163,677490101456.721,1579635760757.0383
2227,92730661443.61281,661776937624.2659,1568099967681.7092
2228,89807444169.3189,648539972619.9175,1560111683234.5884
2229,87289618587.71574,635800060102.0806,1548911210909.6265
2230,84629267920.81328,631361892145.2057,1544010909005.2903
2231,81354445870.48814,621365113742.2998,1531183972216.0698
2232,79713126396.12666,606236884335.7231,1522960885820.9553
2233,77464771319.50827,594794247177.0865,1510333579945.0728
2234,75367304190.79349,587384247507.2004,1503592455247.8413
2235,73853648553.9238,572260238884.6525,1491519533983.6372
2236,72191178069.89342,565906874131.2086,1481824009414.6936
2237,71077197264.95573,557041993578.2769,1464495055954.6335
2238,69257936075.98924,548402401137.7723,1450150632233.4731
2239,67583512913.10346,538803867518.6755,1437512895864.6511
2240,66874917103.56036,525625039142.3333,1424910160283.9045
2241,65010939319.56257,516240583697.0427,1415553391149.1565
2242,63666333630.12754,506179046276.10706,1407154275150.6165
2243,62472188769.764565,500378865987.3233,1396088638346.8433
2244,60643941796.25489,489262214741.5969,1384495853206.6914
2245,59304148492.64694,475471308174.1751,1374408070806.0496
2246,58080831206.424736,468131423168.8226,1358671305597.047
2247,56180246996.42898,463827560319.39496,1341981030230.0532
2248,54419576083.0288,460928307453.0347,1332030701810.7559
2249,53468458511.16771,456766805858.8207,1318257936448.176
2250,53246933879.23375,450022838500.9286,1316759104581.2275
2251,52053979542.69918,444062954762.68317,1309393591532.9192
2252,51194084934.07586,437430667133.0729,1297749988593.7798
2253,50081832071.06489,430106177351.6367,1290875873774.9702
2254,48972522165.16443,427773561165.7485,1280237855257.2273
2255,47993821960.10924,423358892356.3311,1275476114309.5642
2256,47350389093.62699,418511021592.03204,1261328377049.887
2257,46496895955.08233,415615099329.2733,1254284807308.2766
2258,45332736091.85932,414964512451.0958,1236600876835.7695
2259,44353172024.96967,406609933881.20624,1226168033216.48
2260,43549045908.907845,403650131802.2939,1215344647438.9834
2261,43209660456.6853,400620343207.14636,1202864584876.7244
2262,42305841682.354904,395066353066.99023,1195525669746.8953
2263,41578140045.56385,390401321290.3169,1192032711482.9941
2264,40851316652.39834,381106289941.9487,1182653660654.6294
2265,39467568624.98757,378960142925.1598,1173728436113.4883
2266,38833783201.324646,376911954517.0077,1167781916144.878
2267,37958170638.2107,373644529379.56006,1153553266851.0894
2268,37446643439.28358,368678519311.61383,1136776434173.9785
2269,36565622169.24596,367168319862.81836,1128437023091.698
2270,35953495138.5676,364101175193.8708,1120323234670.409
2271,35366525784.66872,358613399356.5503,1114523507058.898
2272,34986700780.71375,354952812515.19995,1101711540654.0579
2273,34482381812.02861,352560383219.2223,1096980820965.7177
2274,33734235652.826523,349153170282.115,1092580313490.1846
2275,33669869943.351856,345937595973.6934,1088493206323.5687
2276,33085831226.871925,341493700226.9648,1082245272718.8687
2277,32579394783.350094,337623542013.2124,1077995448960.2651
2278,32166915775.657253,337190755026.921,1073053180357.5226
2279,31779999504.259243,334768417538.14764,1063098637394.7372
2280,31237678701.273167,335465179226.1088,1059384320375.9843
2281,30799073656.45939,331475371102.5105,1056137567331.7239
2282,30300976745.187447,327379359417.4367,1049319829201.5323
2283,30320853743.55412,325274570191.333,1046199771317.9878
2284,29566879285.59828,321050007930.02856,1036536977493.764
2285,29018070576.072144,320387797640.6949,1025765378649.7299
2286,28373924337.26525,317156922571.2836,1017483233806.2128
2287,27826367942.815624,314999407951.92,1010053624004.994
2288,27398571129.388294,309430687751.42114,1004183640627.5515
2289,27072178360.88079,305065387376.3336,998087269943.1082
2290,26632216657.93932,301367693977.31726,989774347825.578
2291,26138018792.75839,298543369069.50964,986576896604.699
2292,26062655236.078255,292117359078.1286,981082910166.6844
2293,25558672023.87877,288366327035.2381,972921387436.4747
2294,25277404527.077797,286769396803.332,965178543349.7179
2295,24642184592.146896,282771546643.029,957360623623.0044
2296,24212370035.73612,280599738486.0226,954560161001.6938
2297,23750842982.73745,276328387470.97015,940229146510.9291
2298,23463433173.095932,273708589054.53864,932941592288.5507
2299,23073191467.471146,272274493192.30615,920489259636.9181
2300,22683883762.689934,268980184247.08572,918436958965.1705
