time,CESM1-CAM5,CCSM4
2065.0,3581470600000.0,3411980800000.0
2066.0,3551847300000.0,3392272600000.0
2067.0,3534325000000.0,3381916000000.0
2068.0,3499066000000.0,3356355200000.0
2069.0,3472884200000.0,3343403500000.0
2070.0,3451367200000.0,3318340000000.0
2071.0,3422504000000.0,3306781700000.0
2072.0,3385334400000.0,3274174400000.0
2073.0,3332974000000.0,3241128200000.0
2074.0,3290199200000.0,3205383300000.0
2075.0,3264001600000.0,3170058000000.0
2076.0,3242333300000.0,3144686500000.0
2077.0,3221972300000.0,3124138300000.0
2078.0,3197931000000.0,3103620000000.0
2079.0,3175789600000.0,3085119300000.0
2080.0,3138279700000.0,3055907500000.0
2081.0,3103192500000.0,3028081700000.0
2082.0,3073443000000.0,2988813000000.0
2083.0,3025887000000.0,2966281300000.0
2084.0,3007268800000.0,2943509300000.0
2085.0,2987472500000.0,2919025000000.0
2086.0,2965981400000.0,2890514000000.0
2087.0,2929706700000.0,2870633800000.0
2088.0,2911304000000.0,2846138600000.0
2089.0,2887087000000.0,2818891600000.0
2090.0,2869267000000.0,2784920300000.0
2091.0,2829816700000.0,2753911000000.0
2092.0,2801903600000.0,2733848400000.0
2093.0,2773911000000.0,2717568500000.0
2094.0,2747703800000.0,2702950800000.0
2095.0,2719284700000.0,2695660300000.0
2096.0,2704574800000.0,2669845700000.0
2097.0,2681934400000.0,2648784200000.0
2098.0,2645329400000.0,2628271500000.0
2099.0,2613857500000.0,2606113200000.0
2100.0,2572901700000.0,2579660000000.0
2101.0,2534056400000.0,2538343500000.0
2102.0,2504643000000.0,2532526800000.0
2103.0,2485291000000.0,2515029700000.0
2104.0,2470079000000.0,2494263500000.0
2105.0,2434737400000.0,2479591300000.0
2106.0,2408491500000.0,2467444600000.0
2107.0,2388671900000.0,2441274700000.0
2108.0,2362797500000.0,2413205000000.0
2109.0,2345031200000.0,2399127500000.0
2110.0,2300079200000.0,2393613800000.0
2111.0,2277428200000.0,2378202600000.0
2112.0,2259615500000.0,2352933000000.0
2113.0,2241412200000.0,2339973400000.0
2114.0,2218304000000.0,2317227000000.0
2115.0,2190348000000.0,2294674000000.0
2116.0,2171470600000.0,2264676400000.0
2117.0,2144232100000.0,2243562000000.0
2118.0,2116477600000.0,2223874500000.0
2119.0,2081714700000.0,2192908000000.0
2120.0,2067007400000.0,2176425700000.0
2121.0,2039644800000.0,2155432100000.0
2122.0,2024053700000.0,2144997000000.0
2123.0,2009793200000.0,2131349600000.0
2124.0,1984710300000.0,2124559400000.0
2125.0,1952492600000.0,2105416200000.0
2126.0,1939085900000.0,2083495000000.0
2127.0,1924294800000.0,2060435500000.0
2128.0,1904114000000.0,2053218400000.0
2129.0,1885553400000.0,2043010200000.0
2130.0,1861798000000.0,2028434400000.0
2131.0,1843105200000.0,2009425500000.0
2132.0,1825654000000.0,1989655000000.0
2133.0,1806994000000.0,1979845000000.0
2134.0,1784559000000.0,1960380500000.0
2135.0,1764934400000.0,1934603300000.0
2136.0,1747423100000.0,1916682200000.0
2137.0,1738216800000.0,1910950300000.0
2138.0,1724449200000.0,1904206200000.0
2139.0,1701938600000.0,1887826200000.0
2140.0,1678377900000.0,1879553900000.0
2141.0,1673807800000.0,1858370000000.0
2142.0,1660684000000.0,1829573800000.0
2143.0,1642975500000.0,1811891200000.0
2144.0,1628741200000.0,1794230000000.0
2145.0,1615669100000.0,1785206800000.0
2146.0,1606980100000.0,1771548800000.0
2147.0,1579557200000.0,1770571800000.0
2148.0,1566255000000.0,1766772600000.0
2149.0,1552493300000.0,1746444200000.0
2150.0,1543134000000.0,1723473700000.0
2151.0,1532074300000.0,1706677100000.0
2152.0,1525460200000.0,1688211000000.0
2153.0,1512703100000.0,1673594100000.0
2154.0,1493170400000.0,1667117900000.0
2155.0,1470683400000.0,1658162000000.0
2156.0,1463882500000.0,1653043900000.0
2157.0,1458010800000.0,1645866300000.0
2158.0,1450240800000.0,1644348700000.0
2159.0,1425624400000.0,1640827300000.0
2160.0,1417238800000.0,1635444500000.0
2161.0,1406554700000.0,1627812900000.0
2162.0,1386123100000.0,1606326700000.0
2163.0,1371016900000.0,1592784700000.0
2164.0,1359812000000.0,1587385100000.0
2165.0,1349747500000.0,1567344600000.0
2166.0,1339785000000.0,1557787700000.0
2167.0,1319784200000.0,1546623500000.0
2168.0,1311437600000.0,1531419000000.0
2169.0,1297043800000.0,1522190300000.0
2170.0,1289018300000.0,1512172200000.0
2171.0,1276108300000.0,1496823400000.0
2172.0,1266632200000.0,1481954200000.0
2173.0,1255136600000.0,1469555100000.0
2174.0,1240841800000.0,1446942700000.0
2175.0,1231911000000.0,1439921700000.0
2176.0,1219036400000.0,1423348300000.0
2177.0,1208332600000.0,1417336500000.0
2178.0,1196745700000.0,1416797500000.0
2179.0,1181743000000.0,1410690800000.0
2180.0,1180170500000.0,1401423500000.0
2181.0,1172197600000.0,1396718000000.0
2182.0,1161266200000.0,1389356900000.0
2183.0,1144139300000.0,1386747800000.0
2184.0,1138739900000.0,1375556600000.0
2185.0,1132001900000.0,1367265100000.0
2186.0,1125772700000.0,1364440000000.0
2187.0,1119002800000.0,1362404000000.0
2188.0,1105133000000.0,1358558000000.0
2189.0,1095708900000.0,1353334400000.0
2190.0,1089065000000.0,1344432200000.0
2191.0,1083048850000.0,1342272400000.0
2192.0,1074762550000.0,1338851100000.0
2193.0,1058126000000.0,1335290900000.0
2194.0,1052465200000.0,1326490000000.0
2195.0,1053162400000.0,1310383100000.0
2196.0,1043323100000.0,1296542600000.0
2197.0,1029550800000.0,1289785400000.0
2198.0,1022091800000.0,1277044200000.0
2199.0,1015827660000.0,1273886400000.0
2200.0,1011403900000.0,1263299600000.0
2201.0,1005146540000.0,1255076700000.0
2202.0,996262300000.0,1248998300000.0
2203.0,982612640000.0,1244929500000.0
2204.0,970885300000.0,1246744800000.0
2205.0,966513260000.0,1236043700000.0
2206.0,958944840000.0,1224835500000.0
2207.0,948976350000.0,1212501900000.0
2208.0,939945400000.0,1205916800000.0
2209.0,933051240000.0,1205478100000.0
2210.0,924378800000.0,1194933500000.0
2211.0,917493400000.0,1180362300000.0
2212.0,915278100000.0,1176234200000.0
2213.0,905230000000.0,1174310500000.0
2214.0,892145400000.0,1172063600000.0
2215.0,889077800000.0,1171926700000.0
2216.0,881440800000.0,1167892200000.0
2217.0,875282400000.0,1161097200000.0
2218.0,867300540000.0,1153839100000.0
2219.0,867715250000.0,1152152100000.0
2220.0,861055300000.0,1143740400000.0
2221.0,853839200000.0,1138010400000.0
2222.0,849161200000.0,1133214700000.0
2223.0,848616950000.0,1132964700000.0
2224.0,843056800000.0,1133136300000.0
2225.0,838940700000.0,1130352500000.0
2226.0,835945960000.0,1123924800000.0
2227.0,829662760000.0,1118231500000.0
2228.0,826202300000.0,1103790600000.0
2229.0,817935750000.0,1097647260000.0
2230.0,813642550000.0,1099592000000.0
2231.0,810424000000.0,1102627500000.0
2232.0,804579640000.0,1098455060000.0
2233.0,801378100000.0,1096474700000.0
2234.0,796121240000.0,1092287400000.0
2235.0,792409400000.0,1090956700000.0
2236.0,792235300000.0,1085600370000.0
2237.0,789983850000.0,1086340660000.0
2238.0,784925200000.0,1081690500000.0
2239.0,782183000000.0,1073714800000.0
2240.0,776229750000.0,1072223300000.0
2241.0,772891900000.0,1070317500000.0
2242.0,767172900000.0,1063384060000.0
2243.0,765404900000.0,1058741700000.0
2244.0,763735830000.0,1056348700000.0
2245.0,760341860000.0,1053008700000.0
2246.0,757608150000.0,1048191240000.0
2247.0,756934300000.0,1048143100000.0
2248.0,757087500000.0,1046384800000.0
2249.0,753534500000.0,1044301400000.0
2250.0,751365000000.0,1035075900000.0
2251.0,749886700000.0,1034908100000.0
2252.0,745753400000.0,1034180400000.0
2253.0,746561900000.0,1026261840000.0
2254.0,744866200000.0,1019578300000.0
2255.0,746542600000.0,1016188300000.0
2256.0,738338300000.0,1014445970000.0
2257.0,729342150000.0,1009848700000.0
2258.0,729491960000.0,1009033350000.0
2259.0,727253400000.0,1006074400000.0
2260.0,727089150000.0,1007495800000.0
2261.0,725467140000.0,1006146400000.0
2262.0,721903160000.0,1000830100000.0
2263.0,719470500000.0,1000123140000.0
2264.0,718961970000.0,998235400000.0
2265.0,717796600000.0,993375750000.0
2266.0,714608930000.0,991155700000.0
2267.0,711970000000.0,993558800000.0
2268.0,710140400000.0,990926600000.0
2269.0,709402360000.0,991084800000.0
2270.0,706439600000.0,988449540000.0
2271.0,705075900000.0,983845100000.0
2272.0,704232600000.0,980161660000.0
2273.0,703673000000.0,980061600000.0
2274.0,702998640000.0,979299530000.0
2275.0,702663030000.0,971237400000.0
2276.0,701596900000.0,969305160000.0
2277.0,699888700000.0,971544660000.0
2278.0,694710300000.0,971787800000.0
2279.0,693871640000.0,972495900000.0
2280.0,694193400000.0,967292750000.0
2281.0,693387260000.0,966261150000.0
2282.0,693997900000.0,968054300000.0
2283.0,694297000000.0,967360200000.0
2284.0,692792400000.0,965900900000.0
2285.0,692003000000.0,957087000000.0
2286.0,692623000000.0,955151100000.0
2287.0,689363000000.0,954762400000.0
2288.0,683937300000.0,953419300000.0
2289.0,682919400000.0,949638000000.0
2290.0,684424950000.0,950188830000.0
2291.0,682502800000.0,950254400000.0
2292.0,679216150000.0,944367860000.0
2293.0,678488300000.0,941009100000.0
2294.0,680121200000.0,940247500000.0
2295.0,680287000000.0,933644400000.0
2296.0,679514800000.0,934828700000.0
2297.0,679137400000.0,929158700000.0
2298.0,679164600000.0,930734540000.0
2299.0,678810700000.0,924556900000.0
2300.0,676155700000.0,921343560000.0
