time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2267.0,160647710000.0,166810440000.0,203591610000.0
2268.0,157699310000.0,162735930000.0,200396100000.0
2269.0,154984600000.0,159400440000.0,196975310000.0
2270.0,152443170000.0,155382150000.0,193900170000.0
2271.0,148504480000.0,152336290000.0,190837590000.0
2272.0,145289940000.0,148032570000.0,188474700000.0
2273.0,142383000000.0,144123630000.0,185647680000.0
2274.0,140383170000.0,140366560000.0,182558850000.0
2275.0,137588970000.0,136744436000.0,179805340000.0
2276.0,135028610000.0,133203790000.0,177183470000.0
2277.0,132404175000.0,129706500000.0,173896560000.0
2278.0,128762980000.0,126518920000.0,170309940000.0
2279.0,126458946000.0,122902070000.0,167766800000.0
2280.0,123633510000.0,118378830000.0,165522520000.0
2281.0,120577820000.0,114273930000.0,162827290000.0
2282.0,117509080000.0,111409300000.0,160620500000.0
2283.0,114297830000.0,107435020000.0,158067050000.0
2284.0,111454620000.0,103607450000.0,155625240000.0
2285.0,109044780000.0,99855884000.0,152374430000.0
2286.0,105741296000.0,96187900000.0,149688710000.0
2287.0,103062520000.0,91961650000.0,147551440000.0
2288.0,100761230000.0,87959450000.0,145482860000.0
2289.0,98817000000.0,84230650000.0,142353810000.0
2290.0,95972130000.0,80604190000.0,140296110000.0
2291.0,93399570000.0,77410435000.0,137379570000.0
2292.0,90883920000.0,74365550000.0,134335150000.0
2293.0,88616550000.0,71366010000.0,132295510000.0
2294.0,86466360000.0,68839650000.0,129624230000.0
2295.0,84232070000.0,65865020000.0,126181196000.0
2296.0,81726050000.0,62856307000.0,123024310000.0
2297.0,79649210000.0,60315365000.0,119651205000.0
2298.0,77693600000.0,57594190000.0,116815100000.0
2299.0,75605890000.0,54604714000.0,114885000000.0
2300.0,73448120000.0,52372693000.0,112640524000.0
